"id","Review","Sentence Component","aspect_text","aspect","sentiment_text","sentiment"
"10","nên có hướng dẫn chi tiết hơn .","nên có hướng dẫn chi tiết hơn","hướng dẫn chi tiết","Course information","nên có hướng dẫn chi tiết hơn","Negative"
"11","thầy có hơi khó khăn trong phần điểm danh , vài lần em vào trễ nhưng không được thầy điểm danh .","thầy có hơi khó khăn trong phần điểm danh","điểm danh","Support from lecturers","thầy có hơi khó khăn","Negative"
"11","thầy có hơi khó khăn trong phần điểm danh , vài lần em vào trễ nhưng không được thầy điểm danh .","vài lần em vào trễ nhưng không được thầy điểm danh","không được thầy điểm danh","Support from lecturers","không được thầy điểm danh","Negative"
"12","giáo viên tận tâm và nhiệt tình .","giáo viên tận tâm và nhiệt tình","giáo viên","Teaching quality","tận tâm và nhiệt tình","Positive"
"13","giờ thực hành hầu như không dạy được gì , nên lúc đầu em thường ra sớm và sau đó không vào lớp thực hành .","giờ thực hành hầu như không dạy được gì","dạy","Teaching quality","hầu như không dạy được gì","Negative"
"13","giờ thực hành hầu như không dạy được gì , nên lúc đầu em thường ra sớm và sau đó không vào lớp thực hành ."," nên lúc đầu em thường ra sớm và sau đó không vào lớp thực hành","","","lúc đầu em thường ra sớm và sau đó không vào lớp thực hành","Negative"
"14","các ví dụ dễ hiểu dễ áp dụng .","các ví dụ dễ hiểu dễ áp dụng","các ví dụ","Teaching quality","dễ hiểu dễ áp dụng","Positive"
"15","giảng viên có nhiều bài tập giúp sinh viên nắm rõ bài và có thể áp dụng vào thực tế .","giảng viên có nhiều bài tập giúp sinh viên nắm rõ bài và có thể áp dụng vào thực tế","có nhiều bài tập","Workload","giúp sinh viên nắm rõ bài và có thể áp dụng vào thực tế","Positive"
"16","chia sẻ nhiều câu chuyện thú vị .","chia sẻ nhiều câu chuyện thú vị","chia sẻ nhiều câu chuyện","Teaching quality","thú vị","Positive"
"17","hướng dẫn cách tiếp cận bài mới khó hiểu .","hướng dẫn cách tiếp cận bài mới khó hiểu","hướng dẫn cách tiếp cận bài mới","Teaching quality","khó hiểu","Negative"
"18","vì lịch thực hành không được sắp xếp từ đầu dẫn đến trùng giờ với môn khác .","vì lịch thực hành không được sắp xếp từ đầu dẫn đến trùng giờ với môn khác","lịch thực hành","Organization and management","không được sắp xếp từ đầu dẫn đến trùng giờ với môn khác","Negative"
"19","thầy dạy khá hay và dễ hiểu , thầy vui tính , thầy đặt ra nhiều vấn đề hay cho học sinh em xin cảm ơn .","thầy dạy khá hay và dễ hiểu","thầy dạy","Teaching quality","khá hay và dễ hiểu","Positive"
"19","thầy dạy khá hay và dễ hiểu , thầy vui tính , thầy đặt ra nhiều vấn đề hay cho học sinh em xin cảm ơn .","thầy vui tính","thầy vui tính","General review"," vui tính","Positive"
"19","thầy dạy khá hay và dễ hiểu , thầy vui tính , thầy đặt ra nhiều vấn đề hay cho học sinh em xin cảm ơn ."," thầy đặt ra nhiều vấn đề hay cho học sinh em xin cảm ơn","thầy đặt ra nhiều vấn đề ","Support from lecturers","hay","Positive"
"20","giảng viên chuẩn bị bài giảng đầy đủ , giảng hay .","giảng viên chuẩn bị bài giảng đầy đủ","giảng viên chuẩn bị bài giảng ","Teaching quality","đầy đủ","Positive"
"20","giảng viên chuẩn bị bài giảng đầy đủ , giảng hay .","giảng hay","giảng","Teaching quality","hay","Positive"
"21","thầy rất tâm huyết , nhiệt tình và vui vẻ hòa đồng với sinh viên .","thầy rất tâm huyết , nhiệt tình và vui vẻ hòa đồng với sinh viên","thầy","General review","rất tâm huyết , nhiệt tình và vui vẻ hòa đồng với sinh viên","Positive"
"22","nhiều khi giải đáp còn khó hiểu .","nhiều khi giải đáp còn khó hiểu","giải đáp","Support from lecturers","còn khó hiểu","Negative"
"23","em không hề thấy thầy đứng lớp .","\nem không hề thấy thầy đứng lớp","thầy đứng lớp","Teaching quality","không hề thấy","Negative"
"24","thầy dạy nhiệt tình , giảng rất chi tiết từ lý thuyết đến thực hành .","thầy dạy nhiệt tình","thầy dạy","Teaching quality","nhiệt tình","Positive"
"24","thầy dạy nhiệt tình , giảng rất chi tiết từ lý thuyết đến thực hành .","giảng rất chi tiết từ lý thuyết đến thực hành","giảng","Teaching quality"," rất chi tiết từ lý thuyết đến thực hành","Positive"
"25","giảng đường ngột ngạt và nóng nực , từ tiết 2 trở đi thì rất khó tập trung học .","giảng đường ngột ngạt và nóng nực","giảng đường","Learning environment","ngột ngạt và nóng nực","Negative"
"25","giảng đường ngột ngạt và nóng nực , từ tiết 2 trở đi thì rất khó tập trung học .","từ tiết 2 trở đi thì rất khó tập trung học","từ tiết 2 trở đi thì rất khó tập trung học","General review","rất khó tập trung học","Negative"
"26","thầy có tâm trong việc truyền đạt cho sinh viên .","thầy có tâm trong việc truyền đạt cho sinh viên","trong việc truyền đạt cho sinh viên","Teaching quality","thầy có tâm","Positive"
"27","cần phương pháp học môn này .","cần phương pháp học môn này","phương pháp học môn này","Course information","cần phương pháp học môn này","Neutral"
"28","cô giảng nhiệt tình , chỉ bài cho tụi em thì lại tới chỗ .","cô giảng nhiệt tình","cô giảng","Teaching quality","nhiệt tình","Positive"
"28","cô giảng nhiệt tình , chỉ bài cho tụi em thì lại tới chỗ .","chỉ bài cho tụi em thì lại tới chỗ","chỉ bài cho tụi em ","Support from lecturers","thì lại tới chỗ","Positive"
"29","thầy rất tận tâm và truyền đạt kiến thức rất tốt colonsmile .","thầy rất tận tâm","thầy","Teaching quality","rất tận tâm","Positive"
"29","thầy rất tận tâm và truyền đạt kiến thức rất tốt colonsmile .","truyền đạt kiến thức rất tốt colonsmile","truyền đạt kiến thức","Teaching quality","rất tốt","Positive"
"30","giảng viên cho sinh viên thực hiện một dự án thực tế ngoài nội dung môn học , với mục tiêu áp dụng quy trình scrum .","giảng viên cho sinh viên thực hiện một dự án thực tế ngoài nội dung môn học , với mục tiêu áp dụng quy trình scrum","giảng viên cho sinh viên thực hiện một dự án thực tế ngoài nội dung môn học , với mục tiêu áp dụng quy trình scrum","General review","giảng viên cho sinh viên thực hiện một dự án thực tế ngoài nội dung môn học , với mục tiêu áp dụng quy trình scrum","Neutral"
"31","giáo viên thân thiện và tích cực , đảm bảo nội dung học tập .","giáo viên thân thiện và tích cực","giáo viên","Support from lecturers","thân thiện và tích cực","Positive"
"31","giáo viên thân thiện và tích cực , đảm bảo nội dung học tập .","đảm bảo nội dung học tập","đảm bảo nội dung học tập","Organization and management","đảm bảo nội dung ","Positive"
"32","giảng viên tận tâm , nhiệt tình đối với sinh viên .","giảng viên tận tâm , nhiệt tình đối với sinh viên","giảng viên","Support from lecturers","tận tâm , nhiệt tình đối với sinh viên","Positive"
"33","tập trung làm nổi bật ý nghĩa và mục tiêu môn học .","tập trung làm nổi bật ý nghĩa và mục tiêu môn học","ý nghĩa và mục tiêu môn học","Course information","tập trung làm nổi bật ","Neutral"
"34","nội dung giảng dạy của cô còn sơ sài .","nội dung giảng dạy của cô còn sơ sài","nội dung giảng dạy của cô","Course information","còn sơ sài","Negative"
"35","bài giảng cần rõ ràng hơn .","bài giảng cần rõ ràng hơn","bài giảng","Course information","cần rõ ràng hơn","Negative"
"36","có cho lên bảng làm bài tập .","có cho lên bảng làm bài tập","cho lên bảng làm bài tập","Support from lecturers","có cho lên bảng làm bài tập","Neutral"
"37","phòng thực hành cơ bản của trường còn quá kém , vậy tăng học phí đầu năm để làm gì .","phòng thực hành cơ bản của trường còn quá kém","phòng thực hành cơ bản của trường","Learning environment","còn quá kém","Negative"
"37","phòng thực hành cơ bản của trường còn quá kém , vậy tăng học phí đầu năm để làm gì .","vậy tăng học phí đầu năm để làm gì"," tăng học phí đầu năm","Organization and management","để làm gì","Negative"
"38","đề thực hành cho xa rời với lý thuyết rất nhiều những phần lý thuyết chưa học thực hành đã bắt nộp bài rồi .","đề thực hành cho xa rời với lý thuyết rất nhiều những phần lý thuyết chưa học thực hành đã bắt nộp bài rồi","đề thực hành","Test and evaluation","cho xa rời với lý thuyết rất nhiều những phần lý thuyết chưa học thực hành đã bắt nộp bài rồi","Negative"
"39","tạo tính chủ động cho sinh viên trong học tập .","tạo tính chủ động cho sinh viên trong học tập","tạo tính chủ động cho sinh viên ","Support from lecturers","chủ động","Positive"
"40","nhìn chung tạo được cảm hứng rất nhiều cho sinh viên học tập hiệu quả .","nhìn chung tạo được cảm hứng rất nhiều cho sinh viên học tập hiệu quả","tạo được cảm hứng rất nhiều cho sinh viên học tập hiệu quả","Teaching quality","tạo được cảm hứng rất nhiều cho sinh viên học tập hiệu quả","Positive"
"41","giảng viên dạy nhiệt tình vui vẻ .","giảng viên dạy nhiệt tình vui vẻ","giảng viên dạy","Teaching quality","nhiệt tình vui vẻ","Positive"
"42","không gặp giảng viên được một lần nào .","không gặp giảng viên được một lần nào","không gặp giảng viên được một lần nào","Organization and management","không gặp","Negative"
"43","giáo viên nói hơi nhỏ , khó nghe .","giáo viên nói hơi nhỏ , khó nghe","giáo viên nói","Teaching quality","hơi nhỏ , khó nghe","Negative"
"44","thầy dạy không có tương tác nhiều .","thầy dạy không có tương tác nhiều ","thầy dạy ","Teaching quality","không có tương tác nhiều","Negative"
"45","dạy hơi nhanh , sinh viên khó theo kịp .","dạy hơi nhanh , sinh viên khó theo kịp","dạy","Teaching quality","hơi nhanh , sinh viên khó theo kịp","Negative"
"46","không nên sử dụng thực hành hình thức 2 .","không nên sử dụng thực hành hình thức 2","không nên sử dụng thực hành hình thức 2","General review","không nên sử dụng thực hành hình thức 2","Neutral"
"47","dạy máy móc , thiếu thực tế .","dạy máy móc , thiếu thực tế","dạy ","Teaching quality","máy móc , thiếu thực tế ","Negative"
"48","chủ đề học thường lan man .","chủ đề học thường lan man ","chủ đề học","Course information","thường lan man","Negative"
"49","giảng viên giảng dạy hay , dễ hiểu , nhiệt tình .","giảng viên giảng dạy hay , dễ hiểu , nhiệt tình","giảng viên giảng dạy ","Teaching quality","hay , dễ hiểu , nhiệt tình","Positive"
"50","cô rất nhiệt tình , vui tính , khả năng truyền đạt tốt , luôn tạo cảm giác thoải mái trong giờ học , khá vui tính , hòa đồng , cung cấp những kiến thức rất bổ ích .","cô rất nhiệt tình , vui tính","cô rất nhiệt tình , vui tính","General review","nhiệt tình , vui tính","Positive"
"50","cô rất nhiệt tình , vui tính , khả năng truyền đạt tốt , luôn tạo cảm giác thoải mái trong giờ học , khá vui tính , hòa đồng , cung cấp những kiến thức rất bổ ích ."," khả năng truyền đạt tốt , luôn tạo cảm giác thoải mái trong giờ học , khá vui tính , hòa đồng","khả năng truyền đạt","Teaching quality","tốt , luôn tạo cảm giác thoải mái trong giờ học , khá vui tính , hòa đồng","Positive"
"50","cô rất nhiệt tình , vui tính , khả năng truyền đạt tốt , luôn tạo cảm giác thoải mái trong giờ học , khá vui tính , hòa đồng , cung cấp những kiến thức rất bổ ích .","cung cấp những kiến thức rất bổ ích","cung cấp những kiến thức","Teaching quality","rất bổ ích","Positive"
"51","thường xuyên vào lớp muộn , 8h mới vào tới lớp .","thường xuyên vào lớp muộn , 8h mới vào tới lớp","vào lớp ","Organization and management","thường xuyên vào lớp muộn","Negative"
"52","phần bài làm trên moodle có nhiều sai sót gây ảnh hưởng đến điểm chuyên cần .","phần bài làm trên moodle có nhiều sai sót gây ảnh hưởng đến điểm chuyên cần","phần bài làm trên moodle ","Test and evaluation"," có nhiều sai sót gây ảnh hưởng đến điểm chuyên cần","Negative"
"53","thầy hay cho nghỉ , rồi lại thông báo đi học bù , nhiều khi làm lỡ thời gian của sinh viên .","thầy hay cho nghỉ , rồi lại thông báo đi học bù , nhiều khi làm lỡ thời gian của sinh viên","hay cho nghỉ , rồi lại thông báo đi học bù , nhiều khi làm lỡ thời gian của sinh viên","Organization and management","hay cho nghỉ , rồi lại thông báo đi học bù , nhiều khi làm lỡ thời gian của sinh viên","Negative"
"54","thái độ hơi khó chịu với sinh viên .","thái độ hơi khó chịu với sinh viên","thái độ","Support from lecturers","hơi khó chịu với sinh viên","Negative"
"55","mang tiếng phòng lab của một khoa mà không bằng phòng lab thực hành cơ bản .","mang tiếng phòng lab của một khoa mà không bằng phòng lab thực hành cơ bản","phòng lab của một khoa","Learning environment"," không bằng phòng lab thực hành cơ bản","Negative"
"56","thầy dạy dễ hiểu nhưng còn chưa cho nhiều bài tập .","thầy dạy dễ hiểu","thầy dạy","Teaching quality","dễ hiểu","Positive"
"56","thầy dạy dễ hiểu nhưng còn chưa cho nhiều bài tập .","nhưng còn chưa cho nhiều bài tập","bài tập","Workload","nhưng còn chưa cho nhiều bài tập","Negative"
"57","giúp đỡ tận tình sinh viên .","giúp đỡ tận tình sinh viên","giúp đỡ","Support from lecturers","tận tình","Positive"
"58","thầy dạy hay , vui tính , hiểu tâm lý sinh viên , thích thầy nhất .","thầy dạy hay , vui tính ","thầy dạy ","Teaching quality","hay , vui tính","Positive"
"58","thầy dạy hay , vui tính , hiểu tâm lý sinh viên , thích thầy nhất .","hiểu tâm lý sinh viên","hiểu tâm lý sinh viên","Support from lecturers","hiểu tâm lý","Positive"
"58","thầy dạy hay , vui tính , hiểu tâm lý sinh viên , thích thầy nhất .","thích thầy nhất","thích thầy nhất","General review","thích","Positive"
"59","phần chấm bài của giảng viên chỉ có nhắm vào các bạn thuộc bài .","phần chấm bài của giảng viên chỉ có nhắm vào các bạn thuộc bài ","phần chấm bài của giảng viên","Test and evaluation"," chỉ có nhắm vào các bạn thuộc bài ","Negative"
"60","chưa có .","chưa có","chưa có","General review","chưa có","Negative"
"61","luyện giao tiếp tốt .","luyện giao tiếp tốt","luyện giao tiếp","Course information","tốt","Positive"
"62","thầy không tổ chức đủ 3 buổi họp lớp ( chỉ được 1 buổi ) và sau buổi đó thì biệt tích đến gần cuối học kỳ sinh viên gửi mail thì trả lời rất trễ thậm chí một số sinh viên không được trả lời .","thầy không tổ chức đủ 3 buổi họp lớp ( chỉ được 1 buổi ) và sau buổi đó thì biệt tích đến gần cuối học kỳ","tổ chức","Organization and management","không tổ chức đủ 3 buổi họp lớp ( chỉ được 1 buổi ) và sau buổi đó thì biệt tích đến gần cuối học kỳ","Negative"
"62","thầy không tổ chức đủ 3 buổi họp lớp ( chỉ được 1 buổi ) và sau buổi đó thì biệt tích đến gần cuối học kỳ sinh viên gửi mail thì trả lời rất trễ thậm chí một số sinh viên không được trả lời .","sinh viên gửi mail thì trả lời rất trễ thậm chí một số sinh viên không được trả lời","sinh viên gửi mail thì trả lời rất trễ thậm chí một số sinh viên không được trả lời","Support from lecturers","trả lời rất trễ thậm chí một số sinh viên không được trả lời","Negative"
"63","thầy đến lớp đúng giờ , tận tâm .","thầy đến lớp đúng giờ , tận tâm","thầy đến lớp","Organization and management","đúng giờ , tận tâm","Positive"
"64","giáo viên tới ngày cuối cung mới dạy nội dung thi nên nếu có việc bận không học bù được .","giáo viên tới ngày cuối cung mới dạy nội dung thi nên nếu có việc bận không học bù được","giáo viên tới ngày cuối cung mới dạy nội dung thi ","Organization and management"," tới ngày cuối cung mới dạy nội dung thi nên nếu có việc bận không học bù được","Negative"
"65","giảng viên nhiệt tình và giúp sinh viên hiểu thêm nhiều kiến thức .","giảng viên nhiệt tình","giảng viên ","Teaching quality","nhiệt tình ","Positive"
"65","giảng viên nhiệt tình và giúp sinh viên hiểu thêm nhiều kiến thức ."," giúp sinh viên hiểu thêm nhiều kiến thức","giúp sinh viên","Support from lecturers","giúp","Positive"
"66","vừa giúp cho bọn em nắm chắc kiến thức về môn học , vừa giúp bọn em tự tin hơn về kỹ năng cá nhân của mình .","vừa giúp cho bọn em nắm chắc kiến thức về môn học"," giúp","Support from lecturers","nắm chắc kiến thức về môn học","Positive"
"66","vừa giúp cho bọn em nắm chắc kiến thức về môn học , vừa giúp bọn em tự tin hơn về kỹ năng cá nhân của mình .","vừa giúp bọn em tự tin hơn về kỹ năng cá nhân của mình","giúp","Support from lecturers","tự tin hơn về kỹ năng cá nhân của mình","Positive"
"67","kiến thức được trình bày đầy đủ và dễ hiểu .","kiến thức được trình bày đầy đủ và dễ hiểu","kiến thức được trình bày","Course information","đầy đủ và dễ hiểu","Positive"
"68","giảng dạy dễ hiểu và tích cực trong tiết học .","giảng dạy dễ hiểu và tích cực trong tiết học","giảng dạy ","Teaching quality","dễ hiểu và tích cực","Positive"
"69","giảm số lượng sinh viên fraction lớp .","giảm số lượng sinh viên fraction lớp","giảm số lượng sinh viên fraction lớp","General review","giảm số lượng sinh viên fraction lớp","Neutral"
"70","rất hài lòng , thầy dạy khá hay , cũng rất vui trong lúc học .","rất hài lòng","rất hài lòng","General review","rất hài lòng","Positive"
"70","rất hài lòng , thầy dạy khá hay , cũng rất vui trong lúc học .","thầy dạy khá hay , cũng rất vui trong lúc học","thầy dạy","Teaching quality","khá hay , cũng rất vui","Positive"
"71","nội dung giảng dạy còn mơ hồ .","nội dung giảng dạy còn mơ hồ ","nội dung giảng dạy","Course information","còn mơ hồ","Negative"
"72","cơ sở vật chất nên cải thiện , nên có nhiều thực hành bổ ích hơn nữa , em xin cảm ơn .","cơ sở vật chất nên cải thiện","cơ sở vật chất ","Learning environment","nên cải thiện","Negative"
"72","cơ sở vật chất nên cải thiện , nên có nhiều thực hành bổ ích hơn nữa , em xin cảm ơn ."," nên có nhiều thực hành bổ ích hơn nữa , em xin cảm ơn","thực hành","Course information","nên có nhiều ","Negative"
"73","kiến thức cơ sở vững chắc .","kiến thức cơ sở vững chắc","kiến thức cơ sở","General review","vững chắc","Positive"
"74","không đảm bảo đúng thời gian dạy học .","không đảm bảo đúng thời gian dạy học","thời gian dạy học","Organization and management","không đảm bảo đúng","Negative"
"75","giảng viên nhiệt tình giảng dạy , luôn đúng giờ , luôn giúp đỡ sinh viên .","giảng viên nhiệt tình giảng dạy","giảng viên","Teaching quality","nhiệt tình giảng dạy","Positive"
"75","giảng viên nhiệt tình giảng dạy , luôn đúng giờ , luôn giúp đỡ sinh viên ."," luôn đúng giờ"," luôn đúng giờ","Organization and management"," luôn đúng giờ","Positive"
"75","giảng viên nhiệt tình giảng dạy , luôn đúng giờ , luôn giúp đỡ sinh viên ."," luôn giúp đỡ sinh viên","giúp đỡ sinh viên","Support from lecturers","luôn giúp đỡ","Positive"
"76","hiểu biết rõ hơn về các ngành học trong trường , được gặp những giáo viên hướng dẫn giỏi từ các khoa khác nhau .","hiểu biết rõ hơn về các ngành học trong trường","về các ngành học trong trường","General review","hiểu biết rõ hơn","Positive"
"76","hiểu biết rõ hơn về các ngành học trong trường , được gặp những giáo viên hướng dẫn giỏi từ các khoa khác nhau .","được gặp những giáo viên hướng dẫn giỏi từ các khoa khác nhau "," gặp những giáo viên hướng dẫn giỏi từ các khoa khác nhau","General review","được gặp","Positive"
"77","nhiệt tình , trình bày dễ hiểu , giúp đỡ sinh viên .","nhiệt tình","nhiệt tình","General review","nhiệt tình","Positive"
"77","nhiệt tình , trình bày dễ hiểu , giúp đỡ sinh viên .","trình bày dễ hiểu","trình bày","Teaching quality","dễ hiểu","Positive"
"77","nhiệt tình , trình bày dễ hiểu , giúp đỡ sinh viên .","giúp đỡ sinh viên","giúp đỡ sinh viên","Support from lecturers","giúp đỡ sinh viên","Positive"
"78","giảng dạy dễ hiểu , linh hoạt .","giảng dạy dễ hiểu , linh hoạt","giảng dạy","Teaching quality","dễ hiểu , linh hoạt","Positive"
"79","đèn và quạt .","đèn và quạt","đèn và quạt","Learning environment","đèn và quạt","Neutral"
"80","thầy giảng bài hay và rất dễ hiểu .","thầy giảng bài hay và rất dễ hiểu","thầy giảng bài","Teaching quality","hay và rất dễ hiểu","Positive"
"81","cô nhiệt tình , chu đáo .","cô nhiệt tình , chu đáo","cô ","Support from lecturers","nhiệt tình , chu đáo","Positive"
"82","giảng viên rất nhiệt tình , đúng giờ và nghiêm túc trong giảng dạy .","giảng viên rất nhiệt tình ","giảng viên","Teaching quality","rất nhiệt tình","Positive"
"82","giảng viên rất nhiệt tình , đúng giờ và nghiêm túc trong giảng dạy .","đúng giờ","đúng giờ","Organization and management","đúng giờ","Positive"
"82","giảng viên rất nhiệt tình , đúng giờ và nghiêm túc trong giảng dạy .","nghiêm túc trong giảng dạy","giảng dạy","Teaching quality","nghiêm túc ","Positive"
"83","giảng dạy không tập trung vào chuyên môn .","giảng dạy không tập trung vào chuyên môn","giảng dạy","Teaching quality","không tập trung vào chuyên môn","Negative"
"84","gần gũi , nhiệt tình .","gần gũi , nhiệt tình","gần gũi , nhiệt tình","Support from lecturers","gần gũi , nhiệt tình","Positive"
"85","giảng dạy tập trung .","giảng dạy tập trung","giảng dạy","Teaching quality"," tập trung","Positive"
"86","bài tập thầy ra hơi khó .","bài tập thầy ra hơi khó","bài tập ","Workload"," hơi khó","Negative"
"87","giảng viên giảng và chiếu slide đôi khi nhanh nên chậm lại .","giảng viên giảng và chiếu slide đôi khi nhanh nên chậm lại ","giảng viên giảng và chiếu slide","Teaching quality","nhanh nên chậm lại","Negative"
"88","tạo nhiều điều kiện để học sinh lấy điểm cộng , giáo án ngắn gọn , dễ hiểu .","tạo nhiều điều kiện để học sinh lấy điểm cộng","tạo nhiều điều kiện","Support from lecturers","tạo nhiều điều kiện ","Positive"
"88","tạo nhiều điều kiện để học sinh lấy điểm cộng , giáo án ngắn gọn , dễ hiểu ."," giáo án ngắn gọn , dễ hiểu","giáo án ","Course information","ngắn gọn , dễ hiểu","Positive"
"89","thầy rất vui tính , nhiệt tình giải đáp các thắc mắc của sinh viên !","thầy rất vui tính , nhiệt tình giải đáp các thắc mắc của sinh viên","thầy ","Support from lecturers","rất vui tính , nhiệt tình giải đáp các thắc mắc của sinh viên","Positive"
"90","ít bài tập nâng cao .","ít bài tập nâng cao","bài tập","Workload","ít bài tập nâng cao","Negative"
"91","dễ tiếp cận kiến thức .","dễ tiếp cận kiến thức","dễ tiếp cận kiến thức","General review","dễ tiếp cận","Positive"
"92","hiện có quá nhiều kiến thức , quá rộng , không tập trung chuyên sâu nên gây khó khăn trong tiếp thu .","hiện có quá nhiều kiến thức , quá rộng , không tập trung chuyên sâu nên gây khó khăn trong tiếp thu","hiện có quá nhiều kiến thức , quá rộng , không tập trung chuyên sâu","Course information","không tập trung chuyên sâu nên gây khó khăn trong tiếp thu","Negative"
"93","thầy dạy dễ hiểu và rõ ràng .","thầy dạy dễ hiểu và rõ ràng","thầy dạy","Teaching quality","dễ hiểu và rõ ràng","Positive"
"94","thầy giảng dạy rất tận tâm , có khả năng truyền đạt tốt , sử dụng giờ lên lớp hiệu quả .","thầy giảng dạy rất tận tâm","thầy giảng dạy","Teaching quality"," rất tận tâm","Positive"
"94","thầy giảng dạy rất tận tâm , có khả năng truyền đạt tốt , sử dụng giờ lên lớp hiệu quả .","có khả năng truyền đạt tốt ","có khả năng truyền đạt ","Teaching quality","tốt ","Positive"
"94","thầy giảng dạy rất tận tâm , có khả năng truyền đạt tốt , sử dụng giờ lên lớp hiệu quả ."," sử dụng giờ lên lớp hiệu quả","sử dụng giờ lên lớp","Organization and management","hiệu quả","Positive"
"95","thầy cho nhiều bài tập hay .","thầy cho nhiều bài tập hay","nhiều bài tập","Workload","hay","Positive"
"96","cô nói nhanh quá , em nghe không kịp .","cô nói nhanh quá , em nghe không kịp","cô nói ","Teaching quality"," nhanh quá , em nghe không kịp","Negative"
"97","cải thiện cơ sở vật chất và thiết bị dạy học .","cải thiện cơ sở vật chất và thiết bị dạy học "," cơ sở vật chất và thiết bị dạy học","Learning environment","cải thiện","Negative"
"98","năng nổ , nhiệt tình chỉ bảo .","năng nổ , nhiệt tình chỉ bảo","chỉ bảo","Teaching quality","năng nổ , nhiệt tình ","Positive"
"99","cô dạy truyền cảm .","cô dạy truyền cảm","cô dạy","Teaching quality","truyền cảm","Positive"
"100","thầy nhiệt tình tới nỗi mỗi lần xong tiết học áo thấy đều ướt đẫm mồ hôi .","thầy nhiệt tình tới nỗi mỗi lần xong tiết học áo thấy đều ướt đẫm mồ hôi","thầy ","Teaching quality","nhiệt tình tới nỗi mỗi lần xong tiết học áo thấy đều ướt đẫm mồ hôi","Positive"
