"id","Review","Sentence Component","aspect_text","aspect","sentiment_text","sentiment"
"30","đề cương hiện tại thầy ra khá là mù mờ , rất tốn thời gian để xác định ý nghĩa thực sự của câu hỏi .","đề cương hiện tại thầy ra khá là mù mờ , rất tốn thời gian để xác định ý nghĩa thực sự của câu hỏi","đề cương hiện tại thầy ra","Course information","khá là mù mờ","Negative"
"31","cô là người dạy hay nhất , nhiệt tình nhất , tận tâm vì sinh viên nhất mà mình từng biết .","cô là người dạy hay nhất","người dạy","Teaching quality","hay nhất","Positive"
"31","cô là người dạy hay nhất , nhiệt tình nhất , tận tâm vì sinh viên nhất mà mình từng biết ."," nhiệt tình nhất ","nhiệt tình","General review","nhất","Positive"
"31","cô là người dạy hay nhất , nhiệt tình nhất , tận tâm vì sinh viên nhất mà mình từng biết ."," tận tâm vì sinh viên nhất mà mình từng biết","tận tâm vì sinh viên","Support from lecturers","nhất","Positive"
"32","giảng viên dạy không hay , đề tài cô đưa ra không hấp dẫn .","giảng viên dạy không hay ","giảng viên dạy","Teaching quality"," không hay","Negative"
"32","giảng viên dạy không hay , đề tài cô đưa ra không hấp dẫn .","đề tài cô đưa ra không hấp dẫn","đề tài cô đưa ra","Course information","không hấp dẫn","Negative"
"33","thầy wzjwz114 nên quan tâm tất cả học sinh hơn chút nữa !","thầy wzjwz114 nên quan tâm tất cả học sinh hơn chút nữa","quan tâm tất cả học sinh hơn chút nữa ","Support from lecturers"," nên","Neutral"
"34","môn học được xếp vào phòng có máy chiếu bị hỏng phòng wzjwz66 , mong trường nhanh chóng giải quyết !","môn học được xếp vào phòng có máy chiếu bị hỏng phòng wzjwz66","máy chiếu","Learning environment"," bị hỏng","Negative"
"34","môn học được xếp vào phòng có máy chiếu bị hỏng phòng wzjwz66 , mong trường nhanh chóng giải quyết !"," mong trường nhanh chóng giải quyết ","nhanh chóng giải quyết","General review"," mong","Neutral"
"35","cô dạy nhiệt tình , dễ hiểu , dễ thương !","cô dạy nhiệt tình , dễ hiểu ","cô dạy","Teaching quality","nhiệt tình , dễ hiểu","Positive"
"35","cô dạy nhiệt tình , dễ hiểu , dễ thương !"," dễ thương","dễ thương","General review","dễ thương","Positive"
"36","mỗi một vấn đề nhiều người sẽ hiểu nhiều cách khác nhau , có thể sinh viên chưa hiểu sẽ tìm ra một cách hiểu theo một mặt khác của giáo viên .","mỗi một vấn đề nhiều người sẽ hiểu nhiều cách khác nhau , có thể sinh viên chưa hiểu sẽ tìm ra một cách hiểu theo một mặt khác của giáo viên","mỗi một vấn đề nhiều người sẽ hiểu nhiều cách khác nhau","General review","sinh viên chưa hiểu sẽ tìm ra một cách hiểu theo một mặt khác của giáo viên","Neutral"
"36","mỗi một vấn đề nhiều người sẽ hiểu nhiều cách khác nhau , có thể sinh viên chưa hiểu sẽ tìm ra một cách hiểu theo một mặt khác của giáo viên .","mỗi một vấn đề nhiều người sẽ hiểu nhiều cách khác nhau , có thể sinh viên chưa hiểu sẽ tìm ra một cách hiểu theo một mặt khác của giáo viên","ỗ","General review","sinh viên chưa hiểu sẽ tìm ra một cách hiểu theo một mặt khác của giáo viên","Neutral"
"37","mong ban quản lý cơ sở ý kiến giúp chúng em , em xin cảm ơn !","mong ban quản lý cơ sở ý kiến giúp chúng em , em xin cảm ơn"," ban quản lý cơ sở","Learning environment"," ý kiến giúp chúng em","Neutral"
"38","giảng viên nhiệt tình , cho tập bóng nhiều .","giảng viên nhiệt tình , cho tập bóng nhiều","giảng viên","Teaching quality","nhiệt tình , cho tập bóng nhiều","Positive"
"39","hy vọng sẽ có thầy cô khác dạy .","hy vọng sẽ có thầy cô khác dạy","thầy cô khác dạy","Teaching quality","hy vọng","Neutral"
"40","bài tập thực hành không có sức lôi cuốn sinh viên phải thực hiện .","bài tập thực hành không có sức lôi cuốn sinh viên phải thực hiện","bài tập thực hành ","Test and evaluation","không có sức lôi cuốn","Negative"
"41","giảng viên vui tính , tận tình chỉ bảo .","giảng viên vui tính , tận tình chỉ bảo","giảng viên","Teaching quality","vui tính , tận tình chỉ bảo","Positive"
"42","đảm bảo đúng thời gian lên lớp !","đảm bảo đúng thời gian lên lớp","đúng thời gian lên lớp","Organization and management","đảm bảo","Positive"
"43","sử dụng trang thiết bị hiệu quả cho quá trình học tập .","sử dụng trang thiết bị hiệu quả cho quá trình học tập","sử dụng trang thiết bị ","Teaching quality","hiệu quả","Positive"
"44","lượng kiến thức cần học quá dài và khó tiếp thu .","lượng kiến thức cần học quá dài và khó tiếp thu","lượng kiến thức cần học","Course information"," quá dài và khó tiếp thu","Negative"
"45","bài giảng từng phần có bài tập , ví dụ cụ thể dễ hiểu , để nắm được kiến thức .","bài giảng từng phần có bài tập , ví dụ cụ thể dễ hiểu , để nắm được kiến thức","bài giảng từng phần ","Course information","có bài tập , ví dụ cụ thể dễ hiểu , để nắm được kiến thức","Positive"
"46","những đồ án thầy cho deadline được đòi hỏi quá nhiều , học thầy căng thẳng , thầy ít khi vui vẻ trong giờ học .","những đồ án thầy cho deadline được đòi hỏi quá nhiều","những đồ án thầy cho deadline","Teaching quality"," đòi hỏi quá nhiều","Negative"
"46","những đồ án thầy cho deadline được đòi hỏi quá nhiều , học thầy căng thẳng , thầy ít khi vui vẻ trong giờ học .","học thầy căng thẳng","học thầy ","General review","căng thẳng","Negative"
"46","những đồ án thầy cho deadline được đòi hỏi quá nhiều , học thầy căng thẳng , thầy ít khi vui vẻ trong giờ học .","thầy ít khi vui vẻ trong giờ học","thầy ","Support from lecturers"," ít khi vui vẻ trong giờ học","Negative"
"47","chưa làm rõ nội dung giảng dạy nên có một số phần hơi khó tiếp thu .","chưa làm rõ nội dung giảng dạy nên có một số phần hơi khó tiếp thu","nội dung giảng dạy","Teaching quality","chưa làm rõ","Negative"
"48","cô không nên nhắc đi nhắc lại một nội dung quá ba lần  làm cho những bạn hiểu rồi nghe đi nghe lại cảm thấy buồn ngủ , mà chưa chắc những bạn chưa hiểu có nghe hay không .","cô không nên nhắc đi nhắc lại một nội dung quá ba lần làm cho những bạn hiểu rồi nghe đi nghe lại cảm thấy buồn ngủ , mà chưa chắc những bạn chưa hiểu có nghe hay không","nhắc đi nhắc lại một nội dung quá ba lần","Teaching quality","làm cho những bạn hiểu rồi nghe đi nghe lại cảm thấy buồn ngủ , mà chưa chắc những bạn chưa hiểu có nghe hay không","Negative"
"49","nhiệt tình , tâm huyết , báo sát nội dung môn học , hết lòng hỗ trợ sinh viên .","nhiệt tình , tâm huyết , báo sát nội dung môn học","nhiệt tình , tâm huyết , báo sát nội dung môn học","Teaching quality","nhiệt tình , tâm huyết , báo sát nội dung môn học","Positive"
"49","nhiệt tình , tâm huyết , báo sát nội dung môn học , hết lòng hỗ trợ sinh viên .","hết lòng hỗ trợ sinh viên","hỗ trợ sinh viên","Support from lecturers","hết lòng ","Positive"
"50","tuy nhiên cách truyền đạt của thầy vẫn chưa dễ hiểu lắm , nên nói ít lý thuyết hơn .","tuy nhiên cách truyền đạt của thầy vẫn chưa dễ hiểu lắm"," cách truyền đạt của thầy","Teaching quality"," vẫn chưa dễ hiểu lắm","Negative"
"50","tuy nhiên cách truyền đạt của thầy vẫn chưa dễ hiểu lắm , nên nói ít lý thuyết hơn .","nên nói ít lý thuyết hơn","nên nói ít lý thuyết hơn","General review","nên","Neutral"
"51","giảng viên giảng dạy hài hước , giờ làm bài tập nhiều nên nắm kiến thức vững hơn .","giảng viên giảng dạy hài hước","giảng viên giảng dạy","Teaching quality","hài hước","Positive"
"51","giảng viên giảng dạy hài hước , giờ làm bài tập nhiều nên nắm kiến thức vững hơn ."," giờ làm bài tập nhiều nên nắm kiến thức vững hơn"," giờ làm bài tập nhiều ","Organization and management","nên nắm kiến thức vững hơn","Positive"
"52","kiến thức uyên thâm , tầm hiểu biết sâu rộng .","kiến thức uyên thâm , tầm hiểu biết sâu rộng","kiến thức uyên thâm , tầm hiểu biết sâu rộng","General review","kiến thức uyên thâm , tầm hiểu biết sâu rộng","Positive"
"53","sinh động .","sinh động","sinh động","General review","sinh động","Positive"
"54","học có 3 buổi thôi nhưng em không thể đi buổi nào được vì trùng với lịch môn wzjwz149 .","học có 3 buổi thôi nhưng em không thể đi buổi nào được vì trùng với lịch môn wzjwz149","trùng với lịch môn wzjwz149","Organization and management"," không thể đi buổi nào được","Negative"
"55","thầy giáo nhiệt tình , thân thiện , truyền đạt tốt .","thầy giáo nhiệt tình , thân thiện , truyền đạt tốt","thầy giáo","General review","nhiệt tình , thân thiện , truyền đạt tốt","Positive"
"56","dạy hay , tận tâm .","dạy hay , tận tâm","dạy","Teaching quality","hay , tận tâm","Positive"
"57","thầy dạy hay , động viên mọi người cùng học thêm những điều mới , cải thiện bản thân .","thầy dạy hay , động viên mọi người cùng học thêm những điều mới , cải thiện bản thân","thầy dạy","Teaching quality"," hay , động viên mọi người cùng học thêm những điều mới , cải thiện bản thân","Positive"
"58","bài giảng hấp dẫn , gần gũi thực tế .","bài giảng hấp dẫn , gần gũi thực tế","bài giảng ","Teaching quality","hấp dẫn , gần gũi thực tế","Positive"
"59","giảng viên .","giảng viên","giảng viên","Teaching quality","giảng viên","Neutral"
"60","cả kỳ học được có 5 - 6 buổi .","cả kỳ học được có 5 - 6 buổi","cả kỳ học được có 5 - 6 buổi","Organization and management","học được có 5 - 6 buổi","Negative"
"61","sẵn sàng giúp đỡ sinh viên .","sẵn sàng giúp đỡ sinh viên","giúp đỡ sinh viên","Support from lecturers","sẵn sàng ","Positive"
"62","đồ án khó , liên quan tới nhiều nội dung chưa được học .","đồ án khó , liên quan tới nhiều nội dung chưa được học","đồ án ","Test and evaluation","khó , liên quan tới nhiều nội dung chưa được học","Negative"
"63","hơn là những thuật toán của những môn trước .","hơn là những thuật toán của những môn trước","hơn là những thuật toán của những môn trước","General review","hơn là những thuật toán của những môn trước","Neutral"
"64","bên cạnh nội dung môn học , thầy còn chia sẻ nhiều vấn đề hay liên quan đến lĩnh vực công nghệ thông tin .","bên cạnh nội dung môn học , thầy còn chia sẻ nhiều vấn đề hay liên quan đến lĩnh vực công nghệ thông tin","thầy","Teaching quality","còn chia sẻ nhiều vấn đề hay","Positive"
"65","thầy bắt chơi hết game không để mất máu thì khó quá .","thầy bắt chơi hết game không để mất máu thì khó quá","thầy ","General review","bắt chơi hết game không để mất máu thì khó quá","Neutral"
"66","nhưng em chỉ không hài lòng về chương trình học theo outcome thôi ạ .","nhưng em chỉ không hài lòng về chương trình học theo outcome thôi ạ","chương trình học","Course information","không hài lòng","Negative"
"67","giáo viên cần mẫn , hay có câu hỏi "" hay "" .","giáo viên cần mẫn , hay có câu hỏi "" hay ""","giáo viên","Teaching quality","cần mẫn , hay có câu hỏi "" hay ""","Positive"
"68","cô dạy hơi chán .","cô dạy hơi chán","cô dạy","Teaching quality","hơi chán","Negative"
"69","phương pháp giảng dạy của thầy giúp sinh viên chủ động doubledot có các bài tập trên lớp , làm việc theo nhóm .","phương pháp giảng dạy của thầy giúp sinh viên chủ động doubledot có các bài tập trên lớp , làm việc theo nhóm","phương pháp giảng dạy của thầy","Teaching quality","giúp sinh viên chủ động","Positive"
"70","cô rất nhiệt tình với sinh viên .","cô rất nhiệt tình với sinh viên","cô","Support from lecturers","rất nhiệt tình ","Positive"
"71","tạo group lớp để thảo luận , giải đáp các thắc mắc rất hiệu quả và tốt !","tạo group lớp để thảo luận , giải đáp các thắc mắc rất hiệu quả và tốt","tạo group lớp để thảo luận , giải đáp các thắc mắc","Teaching quality","ất hiệu quả và tốt","Positive"
"72","giảng viên tốt về mọi mặt .","giảng viên tốt về mọi mặt","giảng viên","General review","tốt về mọi mặt","Positive"
"73","nên tập trung vào chuyên môn trong mỗi buổi dạy .","nên tập trung vào chuyên môn trong mỗi buổi dạy","tập trung vào chuyên môn","Teaching quality","nên ","Neutral"
"74","giảng viên rất nhiệt tình và thân thiện .","giảng viên rất nhiệt tình và thân thiện","giảng viên","General review","rất nhiệt tình và thân thiện","Positive"
"75","không có thực hành môn này .","không có thực hành môn này","thực hành","Course information","không có","Neutral"
"76","nửa đầu tiên hơi có sự chênh lệch kiến thức dạy học giữa lớp sáng và chiều .","nửa đầu tiên hơi có sự chênh lệch kiến thức dạy học giữa lớp sáng và chiều","kiến thức dạy học giữa lớp sáng và chiều","Course information","nửa đầu tiên hơi có sự chênh lệch ","Neutral"
"77","giải bài cần chi tiết hơn .","giải bài cần chi tiết hơn","giải bài ","Teaching quality","cần chi tiết hơn","Negative"
"78","vậy em mong nhà trường giải quyết giúp em , một là không để điểm tổng kết vào học kỳ này , hai là cố gắng sắp xếp giáo viên nào có khả năng đảm bảo giờ lên lớp giúp em .","vậy em mong nhà trường giải quyết giúp em"," nhà trường giải quyết giúp em","Support from lecturers","mong","Neutral"
"78","vậy em mong nhà trường giải quyết giúp em , một là không để điểm tổng kết vào học kỳ này , hai là cố gắng sắp xếp giáo viên nào có khả năng đảm bảo giờ lên lớp giúp em .","một là không để điểm tổng kết vào học kỳ này","điểm tổng kết vào học kỳ này","Test and evaluation","một là không để ","Neutral"
"78","vậy em mong nhà trường giải quyết giúp em , một là không để điểm tổng kết vào học kỳ này , hai là cố gắng sắp xếp giáo viên nào có khả năng đảm bảo giờ lên lớp giúp em .","hai là cố gắng sắp xếp giáo viên nào có khả năng đảm bảo giờ lên lớp giúp em"," sắp xếp giáo viên nào","Organization and management","có khả năng đảm bảo giờ lên lớp ","Neutral"
"79","thầy có cập nhật slide bổ sung đầy đủ và hướng dẫn sinh viên học tập bằng cách đọc ebook nhiều hơn .","thầy có cập nhật slide bổ sung đầy đủ và hướng dẫn sinh viên học tập bằng cách đọc ebook nhiều hơn","thầy ","Support from lecturers","cập nhật slide bổ sung đầy đủ và hướng dẫn sinh viên học tập bằng cách đọc ebook ","Positive"
"80","giảng khá dài dòng và khó hiểu .","giảng khá dài dòng và khó hiểu ","giảng","Teaching quality","khá dài dòng và khó hiểu","Negative"
"81","em thấy đã được .","em thấy đã được","em thấy đã được","General review","đã được","Positive"
"82","các bài lab chưa có ứng dụng thực tiễn .","các bài lab chưa có ứng dụng thực tiễn","các bài lab ","Course information","chưa có ứng dụng thực tiễn","Negative"
"83","vâng , may thay có một bạn đã trả lời được những gì thầy đưa ra , và thế là bạn kia rớt .","vâng , may thay có một bạn đã trả lời được những gì thầy đưa ra","vâng , may thay có một bạn đã trả lời được những gì thầy đưa ra","General review","may thay","Positive"
"83","vâng , may thay có một bạn đã trả lời được những gì thầy đưa ra , và thế là bạn kia rớt .","và thế là bạn kia rớt","rớt","Test and evaluation","rớt","Negative"
"84","giọng thầy rất hay , khả năng truyền đạt rất tốt .","giọng thầy rất hay","giọng thầy","General review","rất hay","Positive"
"84","giọng thầy rất hay , khả năng truyền đạt rất tốt .","khả năng truyền đạt rất tốt","khả năng truyền đạt","Teaching quality","rất tốt","Positive"
"85","cô rất chú ý nghe câu hỏi sinh viên và nhiệt tình giải đáp .","cô rất chú ý nghe câu hỏi sinh viên và nhiệt tình giải đáp","chú ý nghe câu hỏi sinh viên và nhiệt tình giải đáp","Support from lecturers","chú ý nghe câu hỏi sinh viên và nhiệt tình giải đáp","Positive"
"86","giảng viên chưa truyền đạt bài giảng một cách liền mạch , còn lúng túng .","giảng viên chưa truyền đạt bài giảng một cách liền mạch , còn lúng túng","truyền đạt bài giảng","Teaching quality","chưa truyền đạt bài giảng một cách liền mạch , còn lúng túng","Negative"
"87","giáo viên truyền đạt dễ hiểu , tận tình .","giáo viên truyền đạt dễ hiểu , tận tình ","truyền đạt","Teaching quality","dễ hiểu , tận tình","Positive"
"88","cô rất thân thiện và cung cấp đủ kiến thức đề thi các kỳ thi doubledot toeic và kỳ thi của trường .","cô rất thân thiện","cô","General review"," rất thân thiện","Positive"
"88","cô rất thân thiện và cung cấp đủ kiến thức đề thi các kỳ thi doubledot toeic và kỳ thi của trường .","cung cấp đủ kiến thức đề thi các kỳ thi doubledot toeic và kỳ thi của trường","kiến thức đề thi các kỳ thi doubledot toeic và kỳ thi của trường","Course information","cung cấp đủ","Positive"
"89","phòng máy cần được nâng cấp nhiều máy không hoạt động được .","phòng máy cần được nâng cấp nhiều máy không hoạt động được","phòng máy","Learning environment"," không hoạt động được","Negative"
"90","giáo viên gạy có tâm , học sinh tiêp thu nhanh , dễ hiểu .","giáo viên gạy có tâm","gạy ","Teaching quality","có tâm","Positive"
"90","giáo viên gạy có tâm , học sinh tiêp thu nhanh , dễ hiểu ."," học sinh tiêp thu nhanh , dễ hiểu","tiêp thu nhanh , dễ hiểu","General review","tiêp thu nhanh , dễ hiểu","Positive"
"91","làm sinh viên không thoải mái học tập .","làm sinh viên không thoải mái học tập","làm sinh viên không thoải mái học tập","General review","không thoải mái học tập","Negative"
"92","chấm điểm khó .","chấm điểm khó","chấm điểm ","Test and evaluation","khó","Negative"
"93","cần có những bài tập cụ thể cho từng tuần .","cần có những bài tập cụ thể cho từng tuần","bài tập cụ thể cho từng tuần","Course information","cần có","Neutral"
"94","sinh viên đã chọn ngành , chuyên ngành rồi mới học giới thiệu ngành .","sinh viên đã chọn ngành , chuyên ngành rồi mới học giới thiệu ngành","sinh viên đã chọn ngành , chuyên ngành rồi mới học giới thiệu ngành","General review","sinh viên đã chọn ngành , chuyên ngành rồi mới học giới thiệu ngành","Negative"
"95","thầy chỉ rất tận tâm , nhiệt tình , giảng lý thuyết rất ổn .","thầy chỉ rất tận tâm , nhiệt tình","chỉ","Teaching quality","rất tận tâm , nhiệt tình","Positive"
"95","thầy chỉ rất tận tâm , nhiệt tình , giảng lý thuyết rất ổn .","giảng lý thuyết rất ổn","giảng","Teaching quality","rất ổn","Positive"
"96","nhiệt tình và kỹ lưỡng .","nhiệt tình và kỹ lưỡng","nhiệt tình và kỹ lưỡng","Teaching quality","nhiệt tình và kỹ lưỡng","Positive"
"97","giọng nói của thầy có tính ổn định quá cao , cần phải bổ sung thêm các xung trầm bổng để không gây buồn ngủ ạ .","giọng nói của thầy có tính ổn định quá cao","giọng nói của thầy","General review","có tính ổn định quá cao","Neutral"
"97","giọng nói của thầy có tính ổn định quá cao , cần phải bổ sung thêm các xung trầm bổng để không gây buồn ngủ ạ ."," cần phải bổ sung thêm các xung trầm bổng để không gây buồn ngủ ạ","bổ sung thêm các xung trầm bổng để không gây buồn ngủ","General review","cần phải ","Neutral"
"98","thầy cũng rất hay chỉ dẫn mỗi khi có thắc mắc và thầy cũng chịu khó giảng lại nguyên chương chỉ vì cả lớp chưa hiểu lắm .","thầy cũng rất hay chỉ dẫn mỗi khi có thắc mắc","chỉ dẫn ","Support from lecturers"," rất hay","Positive"
"98","thầy cũng rất hay chỉ dẫn mỗi khi có thắc mắc và thầy cũng chịu khó giảng lại nguyên chương chỉ vì cả lớp chưa hiểu lắm ."," thầy cũng chịu khó giảng lại nguyên chương chỉ vì cả lớp chưa hiểu lắm","giảng lại","Teaching quality"," chịu khó","Positive"
"99","giờ lên lớp ít .","giờ lên lớp ít","giờ lên lớp","Organization and management"," ít","Negative"
"100","cách giảng bài hay .","cách giảng bài hay","giảng bài","Teaching quality"," hay","Positive"
