"id","Review","Sentence Component","aspect_text","aspect","sentiment_text","sentiment"
"30","không giải đáp thắc mắc của sinh viên mà bắt tự tìm hiểu .","không giải đáp thắc mắc của sinh viên mà bắt tự tìm hiểu","thắc mắc của sinh viên","Support from lecturers","không giải đáp thắc mắc của sinh viên mà bắt tự tìm hiểu","Negative"
"31","giảng viên có tâm và có tinh thần giảng dạy .","giảng viên có tâm và có tinh thần giảng dạy"," giảng dạy","Teaching quality","có tâm và có tinh thần","Positive"
"32","nhiều bài tập hay .","nhiều bài tập hay","nhiều bài tập","Workload"," hay","Positive"
"33","nên cập nhât giáo trình , tài liêu vì tài liệu từ 10 năm trước , rất cũ so với hiện nay .","nên cập nhât giáo trình , tài liêu vì tài liệu từ 10 năm trước , rất cũ so với hiện nay","giáo trình , tài liêu","Course information","nên cập nhât giáo trình , tài liêu vì tài liệu từ 10 năm trước , rất cũ so với hiện nay","Neutral"
"34","lúc đầu học thầy rất ghét vì thầy giảng khó hiểu và bắt làm như thứ "" trên trời dưới đất "" .","lúc đầu học thầy rất ghét vì thầy giảng khó hiểu và bắt làm như thứ "" trên trời dưới đất """," học thầy rất ghét vì thầy giảng khó hiểu và bắt làm như thứ "" trên trời dưới đất ""","Teaching quality","học thầy rất ghét vì thầy giảng khó hiểu và bắt làm như thứ "" trên trời dưới đất ""","Negative"
"35","thầy giảng hay , truyền cảm hứng , tạo hứng thú nghe giảng .","thầy giảng hay"," giảng","Teaching quality","hay","Positive"
"35","thầy giảng hay , truyền cảm hứng , tạo hứng thú nghe giảng .","truyền cảm hứng","truyền cảm hứng","Teaching quality","truyền cảm hứng","Positive"
"35","thầy giảng hay , truyền cảm hứng , tạo hứng thú nghe giảng .","tạo hứng thú nghe giảng","tạo hứng thú nghe giảng","Teaching quality","tạo hứng thú nghe giảng","Positive"
"36","còn visual basic em thấy không cần thiết , nên rút ngắn thời gian giảng dạy lại thay vì mất gần nửa học kỳ để giới thiệu khái quát về visual basic .","còn visual basic em thấy không cần thiết , nên rút ngắn thời gian giảng dạy lại thay vì mất gần nửa học kỳ để giới thiệu khái quát về visual basic","còn visual basic em thấy không cần thiết , nên rút ngắn thời gian giảng dạy lại thay vì mất gần nửa học kỳ để giới thiệu khái quát về visual basic","Course information","còn visual basic em thấy không cần thiết , nên rút ngắn thời gian giảng dạy lại thay vì mất gần nửa học kỳ để giới thiệu khái quát về visual basic","Neutral"
"37","trời nóng quá và máy chiếu quá xa với lớp đông học sinh .","trời nóng quá","trời nóng quá","General review","nóng quá","Negative"
"37","trời nóng quá và máy chiếu quá xa với lớp đông học sinh .","máy chiếu quá xa với lớp đông học sinh","máy chiếu","Learning environment","quá xa với lớp đông học sinh","Negative"
"38","học phòng elab quá rộng , phân tán sinh viên làm giảng viên khó tương tác trực tiếp với sinh viên .","học phòng elab quá rộng , phân tán sinh viên làm giảng viên khó tương tác trực tiếp với sinh viên","học phòng elab","Learning environment","quá rộng , phân tán sinh viên làm giảng viên khó tương tác trực tiếp với sinh viên","Negative"
"39","trao đổi nhiều với sinh viên .","trao đổi nhiều với sinh viên","trao đổi nhiều với sinh viên","Support from lecturers","trao đổi nhiều với sinh viên","Positive"
"40","đề nghị chuyển tất cả các lớp toán và lý sang phòng học dùng bảng và phấn viết .","đề nghị chuyển tất cả các lớp toán và lý sang phòng học dùng bảng và phấn viết","các lớp toán và lý sang phòng học dùng bảng và phấn viết","Learning environment","đề nghị chuyển tất cả ","Neutral"
"41","nội dung môn học còn mới , khá nặng , quá nhiều kiến thức gây khó khăn cho sinh viên trong việc tiếp thu .","nội dung môn học còn mới , khá nặng , quá nhiều kiến thức gây khó khăn cho sinh viên trong việc tiếp thu","nội dung môn học","Course information"," còn mới , khá nặng , quá nhiều kiến thức gây khó khăn cho sinh viên trong việc tiếp thu","Negative"
"42","giáo viên dễ thương , nhiệt tình , tâm huyết và công bằng .","giáo viên dễ thương , nhiệt tình , tâm huyết và công bằng","giáo viên dễ thương , nhiệt tình , tâm huyết và công bằng","Teaching quality"," dễ thương , nhiệt tình , tâm huyết và công bằng","Positive"
"43","nhiều bạn vào được anh văn 1 và lên được anh văn 2 cho dù không biết gì về môn anh văn .","nhiều bạn vào được anh văn 1 và lên được anh văn 2 cho dù không biết gì về môn anh văn","nhiều bạn vào được anh văn 1 và lên được anh văn 2 cho dù không biết gì về môn anh văn","Organization and management","nhiều bạn vào được anh văn 1 và lên được anh văn 2 cho dù không biết gì về môn anh văn","Negative"
"44","không liên quan hay hỗ trợ gì cho ngành học .","không liên quan hay hỗ trợ gì cho ngành học","không liên quan hay hỗ trợ gì cho ngành học","Course information","không liên quan hay hỗ trợ gì cho ngành học","Negative"
"45","kiến thức cung cấp cho sinh viên khá ít cũng như chỉ trong khuôn mẫu , cần có thêm nhiều kiến thức cho thực tế , để các sinh viên thuộc các khoa khác nắm rõ hơn và có thể tìm hiểu và xử lý trong cuộc sống nếu gặp phải .","kiến thức cung cấp cho sinh viên khá ít cũng như chỉ trong khuôn mẫu","kiến thức cung cấp","Course information"," cho sinh viên khá ít cũng như chỉ trong khuôn mẫu","Negative"
"45","kiến thức cung cấp cho sinh viên khá ít cũng như chỉ trong khuôn mẫu , cần có thêm nhiều kiến thức cho thực tế , để các sinh viên thuộc các khoa khác nắm rõ hơn và có thể tìm hiểu và xử lý trong cuộc sống nếu gặp phải .","cần có thêm nhiều kiến thức cho thực tế , để các sinh viên thuộc các khoa khác nắm rõ hơn và có thể tìm hiểu và xử lý trong cuộc sống nếu gặp phải","kiến thức cho thực tế","Course information","cần có thêm nhiều kiến thức cho thực tế , để các sinh viên thuộc các khoa khác nắm rõ hơn và có thể tìm hiểu và xử lý trong cuộc sống nếu gặp phải","Neutral"
"46","bài tập lớn năm nay khá hay , tuy nhiên giảng viên chưa hướng dẫn sinh viên làm nhiều .","bài tập lớn năm nay khá hay","bài tập lớn năm nay","Test and evaluation"," khá hay","Positive"
"46","bài tập lớn năm nay khá hay , tuy nhiên giảng viên chưa hướng dẫn sinh viên làm nhiều .","tuy nhiên giảng viên chưa hướng dẫn sinh viên làm nhiều","hướng dẫn sinh viên","Support from lecturers"," chưa hướng dẫn sinh viên làm nhiều","Negative"
"47","quá tập trung vào slide .","quá tập trung vào slide","quá tập trung vào slide","Teaching quality","quá tập trung vào slide","Negative"
"48","tự tư duy , sáng tạo ra bài học .","tự tư duy , sáng tạo ra bài học","tự tư duy , sáng tạo ra bài học","Support from lecturers","tự tư duy , sáng tạo ra bài học","Negative"
"49","như thế làm bài thật nhàm chán .","như thế làm bài thật nhàm chán","như thế làm bài thật nhàm chán","General review","như thế làm bài thật nhàm chán","Negative"
"50","em nghĩ nên có nhiều tài liệu học tập hơn .","em nghĩ nên có nhiều tài liệu học tập hơn","tài liệu học tập","Course information","nên có","Neutral"
"51","cần chú trọng kỹ năng nghe nói nhiều sẽ hiệu quả hơn .","cần chú trọng kỹ năng nghe nói nhiều sẽ hiệu quả hơn","kỹ năng nghe nói","Course information","cần chú trọng","Neutral"
"52","phong cách giảng dạy của giảng viên rất không thu hút sinh viên , và nội dung giảng dạy không đáp ứng được lượng kiến thức cần thiết làm cho sinh viên không có hứng thú học tập , phải sang lớp học khác , hoặc có khi nghỉ học đến gần hết lớp .","phong cách giảng dạy của giảng viên rất không thu hút sinh viên","phong cách giảng dạy ","Teaching quality","rất không thu hút sinh viên","Negative"
"52","phong cách giảng dạy của giảng viên rất không thu hút sinh viên , và nội dung giảng dạy không đáp ứng được lượng kiến thức cần thiết làm cho sinh viên không có hứng thú học tập , phải sang lớp học khác , hoặc có khi nghỉ học đến gần hết lớp .","nội dung giảng dạy không đáp ứng được lượng kiến thức cần thiết làm cho sinh viên không có hứng thú học tập , phải sang lớp học khác , hoặc có khi nghỉ học đến gần hết lớp","nội dung giảng dạy","Teaching quality","không đáp ứng được lượng kiến thức cần thiết làm cho sinh viên không có hứng thú học tập , phải sang lớp học khác , hoặc có khi nghỉ học đến gần hết lớp","Negative"
"53","chán lắm luôn .","chán lắm luôn","chán lắm luôn","General review","chán lắm luôn","Negative"
"54","thiết bị phòng học z còn nhiều trục trặc , đặc biệt máy chiếu chưa có độ phân giải đủ để học , thường xảy ra trục trặc .","thiết bị phòng học z còn nhiều trục trặc","thiết bị phòng học","Learning environment","còn nhiều trục trặc","Negative"
"54","thiết bị phòng học z còn nhiều trục trặc , đặc biệt máy chiếu chưa có độ phân giải đủ để học , thường xảy ra trục trặc .","đặc biệt máy chiếu chưa có độ phân giải đủ để học , thường xảy ra trục trặc","máy chiếu","Learning environment","chưa có độ phân giải đủ để học , thường xảy ra trục trặc","Negative"
"55","chưa thực sự hiệu quả cũng như truyền được hứng thú cho sinh viên .","chưa thực sự hiệu quả cũng như truyền được hứng thú cho sinh viên","truyền được hứng thú cho sinh viên","Teaching quality","chưa thực sự hiệu quả","Negative"
"56","cải thiện chất lượng quạt , phòng rất nóng , hầm và bí .","cải thiện chất lượng quạt , phòng rất nóng , hầm và bí","quạt , phòng","Learning environment","cải thiện chất lượng quạt , phòng rất nóng , hầm và bí","Negative"
"57","làm bài tập và kiểm tra bài thường xuyên .","làm bài tập và kiểm tra bài thường xuyên","làm bài tập và kiểm tra bài","Workload","làm bài tập và kiểm tra bài thường xuyên","Neutral"
"58","chất lượng dạy còn khá nhiều chỗ chưa tốt , thời gian dạy còn chưa hiệu quả .","chất lượng dạy còn khá nhiều chỗ chưa tốt","chất lượng dạy","Teaching quality"," còn khá nhiều chỗ chưa tốt","Negative"
"58","chất lượng dạy còn khá nhiều chỗ chưa tốt , thời gian dạy còn chưa hiệu quả .","thời gian dạy còn chưa hiệu quả","thời gian dạy","Organization and management","còn chưa hiệu quả","Negative"
"59","cô dạy rất tốt rất vui .","cô dạy rất tốt rất vui ","dạy","Teaching quality","rất tốt rất vui","Positive"
"60","cuối môn học , giáo viên chưa có tiết để hệ thống lại kiến thức cho sinh viên ôn tập .","cuối môn học , giáo viên chưa có tiết để hệ thống lại kiến thức cho sinh viên ôn tập","tiết để hệ thống lại kiến thức cho sinh viên ôn tập","Organization and management","chưa có","Negative"
"61","kiến thức và sự hiểu biết thực tiễn của thầy được truyền đạt đến sinh viên .","kiến thức và sự hiểu biết thực tiễn của thầy được truyền đạt đến sinh viên","kiến thức và sự hiểu biết thực tiễn của thầy","Teaching quality"," được truyền đạt đến sinh viên","Positive"
"62","thầy giảng lý thuyết sơ sài rồi kêu sinh viên về tự google mà code .","thầy giảng lý thuyết sơ sài rồi kêu sinh viên về tự google mà code","thầy giảng lý thuyết","Teaching quality"," sơ sài rồi kêu sinh viên về tự google mà code","Negative"
"63","nhiệt tình , luôn luôn đúng giờ !","nhiệt tình , luôn luôn đúng giờ","nhiệt tình , luôn luôn đúng giờ","Teaching quality","nhiệt tình , luôn luôn đúng giờ","Positive"
"64","môn học quá chú trọng vào cách làm giàu , cách mở công ty , cách kinh doanh , mặt hàng kinh doanh .","môn học quá chú trọng vào cách làm giàu , cách mở công ty , cách kinh doanh , mặt hàng kinh doanh","môn học","Course information","quá chú trọng vào cách làm giàu , cách mở công ty , cách kinh doanh , mặt hàng kinh doanh","Negative"
"65","biết làm bài tập của môn học nhưng không hiểu nó liên quan gì đến thực tế .","biết làm bài tập của môn học nhưng không hiểu nó liên quan gì đến thực tế ","bài tập của môn học","Workload","không hiểu nó liên quan gì đến thực tế","Negative"
"66","thầy dạy dễ hiểu cách truyền đạt rất hay và thầy rất nhiệt tình với những thắc mắc của sinh viên .","thầy dạy dễ hiểu cách truyền đạt rất hay","dạy","Teaching quality","dễ hiểu cách truyền đạt rất hay","Positive"
"66","thầy dạy dễ hiểu cách truyền đạt rất hay và thầy rất nhiệt tình với những thắc mắc của sinh viên .","thầy rất nhiệt tình với những thắc mắc của sinh viên"," những thắc mắc của sinh viên","Support from lecturers","rất nhiệt tình","Positive"
"67","nội dung thực hành nên có tính gợi mở và giáo viên hướng dẫn sinh viên làm , chứ cho bài thực hành kiểu như sắp xếp cứ làm y như vậy là được , nhưng chả hiểu nó từ đâu đến và nằm ở đâu .","nội dung thực hành nên có tính gợi mở và giáo viên hướng dẫn sinh viên làm","nội dung thực hành","Course information","nên có tính gợi mở và giáo viên hướng dẫn sinh viên làm","Neutral"
"67","nội dung thực hành nên có tính gợi mở và giáo viên hướng dẫn sinh viên làm , chứ cho bài thực hành kiểu như sắp xếp cứ làm y như vậy là được , nhưng chả hiểu nó từ đâu đến và nằm ở đâu .","chứ cho bài thực hành kiểu như sắp xếp cứ làm y như vậy là được , nhưng chả hiểu nó từ đâu đến và nằm ở đâu","bài thực hành","Course information","kiểu như sắp xếp cứ làm y như vậy là được , nhưng chả hiểu nó từ đâu đến và nằm ở đâu","Negative"
"68","dạy lý thuyết hơi khó hiểu .","dạy lý thuyết hơi khó hiểu","dạy lý thuyết","Teaching quality","hơi khó hiểu","Negative"
"69","cho ra nhiều tiết thực hành hơn .","cho ra nhiều tiết thực hành hơn","tiết thực hành","Course information","cho ra nhiều tiết thực hành hơn","Neutral"
"70","thầy có tâm , dạy nhiệt tình .","thầy có tâm","thầy có tâm","Teaching quality"," có tâm","Positive"
"70","thầy có tâm , dạy nhiệt tình ."," dạy nhiệt tình","dạy","Teaching quality","nhiệt tình","Positive"
"71","thầy dạy tốt , năng động .","thầy dạy tốt , năng động ","dạy","Teaching quality","tốt , năng động","Positive"
"72","thầy dạy rất trầm , bài giảng chưa lôi cuốn , rất nhàm chán .","thầy dạy rất trầm","dạy","Teaching quality"," rất trầm","Negative"
"72","thầy dạy rất trầm , bài giảng chưa lôi cuốn , rất nhàm chán .","bài giảng chưa lôi cuốn , rất nhàm chán","bài giảng","Teaching quality","chưa lôi cuốn , rất nhàm chán","Negative"
"73","môn học này khi ra trường có thể sẽ không ứng dụng nhiều .","môn học này khi ra trường có thể sẽ không ứng dụng nhiều","môn học","Course information","khi ra trường có thể sẽ không ứng dụng nhiều","Negative"
"74","giảng viên nhiệt tình , kiến thức chuyên sâu , thực tiễn .","giảng viên nhiệt tình , kiến thức chuyên sâu , thực tiễn","giảng viên nhiệt tình , kiến thức chuyên sâu , thực tiễn","Teaching quality","nhiệt tình , kiến thức chuyên sâu , thực tiễn","Positive"
"75","và rất hiểu sinh viên .","và rất hiểu sinh viên"," rất hiểu sinh viên","Support from lecturers","rất hiểu sinh viên","Positive"
"76","mong nhà trường sửa chữa lại các máy tính đã bị hỏng ở phòng thực hành khoa wzjwz4 phòng wzjwz5 , để quá trình thực hành của sinh viên được tốt hơn .","mong nhà trường sửa chữa lại các máy tính đã bị hỏng ở phòng thực hành khoa wzjwz4 phòng wzjwz5 , để quá trình thực hành của sinh viên được tốt hơn"," các máy tính đã bị hỏng ở phòng thực hành","Learning environment","mong nhà trường sửa chữa lại","Neutral"
"77","thầy rất nhiệt tình , tận tình trả lời các câu hỏi từ sinh viên .","thầy rất nhiệt tình","thầy rất nhiệt tình","Teaching quality"," rất nhiệt tình","Positive"
"77","thầy rất nhiệt tình , tận tình trả lời các câu hỏi từ sinh viên .","tận tình trả lời các câu hỏi từ sinh viên"," trả lời các câu hỏi từ sinh viên","Support from lecturers"," tận tình","Positive"
"78","thầy giảng bài rất dễ hiểu .","thầy giảng bài rất dễ hiểu","giảng bài","Teaching quality"," rất dễ hiểu","Positive"
"79","thầy tận tình , khi sinh viên không hiểu thầy tận tâm chỉ cho tới khi hiểu .","thầy tận tình","thầy tận tình","Support from lecturers","tận tình","Positive"
"79","thầy tận tình , khi sinh viên không hiểu thầy tận tâm chỉ cho tới khi hiểu .","khi sinh viên không hiểu thầy tận tâm chỉ cho tới khi hiểu","khi sinh viên không hiểu thầy tận tâm chỉ cho tới khi hiểu","Support from lecturers","khi sinh viên không hiểu thầy tận tâm chỉ cho tới khi hiểu","Positive"
"80","giảng viên hay lên lớp trễ .","giảng viên hay lên lớp trễ ","giảng viên hay lên lớp trễ","Organization and management","hay lên lớp trễ ","Negative"
"81","thầy giảng rất nhanh , cho bài tập và dotdotdot ngồi chơi và gần như là tất cả các buổi .","thầy giảng rất nhanh","giảng","Teaching quality"," rất nhanh","Positive"
"81","thầy giảng rất nhanh , cho bài tập và dotdotdot ngồi chơi và gần như là tất cả các buổi .","cho bài tập và dotdotdot ngồi chơi và gần như là tất cả các buổi","cho bài tập và dotdotdot ngồi chơi và gần như là tất cả các buổi","Teaching quality","cho bài tập và dotdotdot ngồi chơi và gần như là tất cả các buổi","Positive"
"82","giảng viên có sử dụng hệ thống micro thoại và loa cho sinh viên dễ dàng lắng nghe cũng như hiểu được vấn đề giảng viên đang giảng dạy .","giảng viên có sử dụng hệ thống micro thoại và loa cho sinh viên dễ dàng lắng nghe cũng như hiểu được vấn đề giảng viên đang giảng dạy","giảng viên có sử dụng hệ thống micro thoại và loa","Teaching quality"," cho sinh viên dễ dàng lắng nghe cũng như hiểu được vấn đề giảng viên đang giảng dạy","Positive"
"83","nhiệt tình trả lời câu hỏi của sinh viên .","nhiệt tình trả lời câu hỏi của sinh viên","trả lời câu hỏi của sinh viên ","Support from lecturers","nhiệt tình","Positive"
"84","giảng viên đưa ra nhiều bài tập từ dễ đến khó .","giảng viên đưa ra nhiều bài tập từ dễ đến khó"," bài tập từ dễ đến khó","Workload"," đưa ra nhiều","Positive"
"85","giảng viên không nhiệt tình giải đáp thắc mắc .","giảng viên không nhiệt tình giải đáp thắc mắc","giải đáp thắc mắc","Teaching quality"," không nhiệt tình","Negative"
"86","giảng dạy đều .","giảng dạy đều","giảng dạy","Teaching quality","đều","Positive"
"87","slide còn nhiêu chỗ khó hiểu nếu chỉ ở nhà đọc slide mà không lên lớp nghe giảng .","slide còn nhiêu chỗ khó hiểu nếu chỉ ở nhà đọc slide mà không lên lớp nghe giảng","slide","Course information","còn nhiêu chỗ khó hiểu nếu chỉ ở nhà đọc slide mà không lên lớp nghe giảng","Negative"
"88","nên có nhiều buổi đi thực tế .","nên có nhiều buổi đi thực tế ","nên có nhiều buổi đi thực tế","Course information","nên có nhiều buổi đi thực tế","Neutral"
"89","chắc tại bữa giáo viên dạy mà hôm đó em học mác – lênin .","chắc tại bữa giáo viên dạy mà hôm đó em học mác – lênin ","chắc tại bữa giáo viên dạy mà hôm đó em học mác – lênin ","General review","chắc tại bữa giáo viên dạy mà hôm đó em học mác – lênin ","Neutral"
"90","cách dạy của thầy giúp sinh viên có thể chủ động và rất dễ hiểu .","cách dạy của thầy giúp sinh viên có thể chủ động và rất dễ hiểu","cách dạy","Teaching quality","giúp sinh viên có thể chủ động và rất dễ hiểu","Positive"
"91","cần thay đổi phương pháp giúp truyền đạt giúp học sinh dễ hiểu hơn vì đây là môn khá nặng về lý thuyết .","cần thay đổi phương pháp giúp truyền đạt giúp học sinh dễ hiểu hơn vì đây là môn khá nặng về lý thuyết","phương pháp giúp truyền đạt","Teaching quality","cần thay đổi phương pháp giúp truyền đạt giúp học sinh dễ hiểu hơn vì đây là môn khá nặng về lý thuyết","Neutral"
"92","nên đảm bảo giờ lên lớp hơn .","nên đảm bảo giờ lên lớp hơn","giờ lên lớp","Organization and management","nên đảm bảo","Neutral"
"93","chắc là em không có gì là không hài lòng về thầy wzjwz317 .","chắc là em không có gì là không hài lòng về thầy wzjwz317"," hài lòng về thầy","Teaching quality","em không có gì là không hài lòng về thầy","Positive"
"94","đồng thời giảng viên nên giảng giải kỹ hơn , cụ thể hơn các bài toán đã cho .","đồng thời giảng viên nên giảng giải kỹ hơn , cụ thể hơn các bài toán đã cho","giảng giải kỹ hơn , cụ thể hơn các bài toán đã cho","Teaching quality","nên","Neutral"
"95","thầy là giảng viên đầu tiên mà em đánh giá điểm 4 ở gần như tất cả các mục .","thầy là giảng viên đầu tiên mà em đánh giá điểm 4 ở gần như tất cả các mục","giảng viên đầu tiên mà em đánh giá điểm 4 ở gần như tất cả các mục","Teaching quality","giảng viên đầu tiên mà em đánh giá điểm 4 ở gần như tất cả các mục","Positive"
"96","thầy yêu cầu quá cao so với sinh viên không đúng chuyên ngành .","thầy yêu cầu quá cao so với sinh viên không đúng chuyên ngành","yêu cầu quá cao so với sinh viên không đúng chuyên ngành","Test and evaluation"," yêu cầu quá cao so với sinh viên không đúng chuyên ngành","Negative"
"97","anh rất nhiệt tình trong giảng dạy và giải đáp thắc mắc của sinh viên .","anh rất nhiệt tình trong giảng dạy và giải đáp thắc mắc của sinh viên","giảng dạy và giải đáp thắc mắc của sinh viên","Teaching quality","rất nhiệt tình","Positive"
"98","nội dung hay .","nội dung hay","nội dung","Course information"," hay","Positive"
"99","sự nhiệt tình , tận tâm và chuyên môn tốt .","sự nhiệt tình , tận tâm và chuyên môn tốt","sự nhiệt tình , tận tâm và chuyên môn tốt","Support from lecturers","sự nhiệt tình , tận tâm và chuyên môn tốt","Positive"
"100","dẫn đến việc chưa nắm rõ lý thuyết đã phải làm bài tập .","dẫn đến việc chưa nắm rõ lý thuyết đã phải làm bài tập","dẫn đến việc chưa nắm rõ lý thuyết đã phải làm bài tập","Teaching quality","dẫn đến việc chưa nắm rõ lý thuyết đã phải làm bài tập","Negative"
