"id","Review","Sentence Component","aspect_text","aspect","sentiment_text","sentiment"
"11","điểm danh nhiều quá .","điểm danh nhiều quá","điểm danh","Organization and management"," nhiều quá","Negative"
"12","tăng cường thêm thiết bị để môn học được hiệu quả .","tăng cường thêm thiết bị để môn học được hiệu quả ","thiết bị ","Learning environment","tăng cường thêm thiết bị để môn học được hiệu quả ","Neutral"
"13","em cũng không biết là cô hay thầy nữa .","em cũng không biết là cô hay thầy nữa","em cũng không biết là cô hay thầy nữa","General review","em cũng không biết là cô hay thầy nữa","Neutral"
"14","cô ít tương tác với sinh viên .","cô ít tương tác với sinh viên","tương tác với sinh viên","Support from lecturers","ít","Negative"
"15","thầy dạy dễ hiểu , siêng chép , vui tính .","thầy dạy dễ hiểu , siêng chép , vui tính","thầy dạy","Teaching quality","thầy dạy","Positive"
"15","thầy dạy dễ hiểu , siêng chép , vui tính .","thầy dạy dễ hiểu , siêng chép , vui tính","thầy dạy","Teaching quality","dễ hiểu , siêng chép , vui tính","Positive"
"16","hay bị bù thời gian học .","hay bị bù thời gian học","thời gian học","Organization and management","hay bị bù ","Negative"
"17","thầy quan tâm cho sinh viên .","thầy quan tâm cho sinh viên","quan tâm cho sinh viê","Support from lecturers","quan tâm cho sinh viên","Positive"
"18","nên có thời gian nghỉ giải lao giữa giờ cho sinh viên bớt căng thẳng .","nên có thời gian nghỉ giải lao giữa giờ cho sinh viên bớt căng thẳng","thời gian nghỉ giải lao giữa giờ","Organization and management","nên có thời gian nghỉ giải lao giữa giờ cho sinh viên bớt căng thẳng","Neutral"
"19","nhiều lúc nói chuyện ngoài lề hơi nhiều , dạy thâm giờ .","nhiều lúc nói chuyện ngoài lề hơi nhiều","nói chuyện","Teaching quality","ngoài lề hơi nhiều","Negative"
"19","nhiều lúc nói chuyện ngoài lề hơi nhiều , dạy thâm giờ ."," dạy thâm giờ","dạy thâm giờ","Organization and management","dạy thâm giờ","Negative"
"20","giảng viên dạy nhiệt tình dễ hiểu .","giảng viên dạy nhiệt tình dễ hiểu","giảng viên dạy","Teaching quality"," nhiệt tình dễ hiểu","Positive"
"21","biết được một số kỹ năng .","biết được một số kỹ năng","biết được một số kỹ năng","Course information","biết được một số kỹ năng","Positive"
"22","em nghĩ không nên cho sinh viên chấm chéo đồ án vì mỗi người code một kiểu và hầu hết ai cũng lo cho đồ án của mình nên việc chấm chéo diễn ra rất khó khăn và gấp gáp nên chấm có thể không chính xác mấy .","em nghĩ không nên cho sinh viên chấm chéo đồ án vì mỗi người code một kiểu và hầu hết ai cũng lo cho đồ án của mình nên việc chấm chéo diễn ra rất khó khăn và gấp gáp nên chấm có thể không chính xác mấy"," sinh viên chấm chéo đồ án","Test and evaluation","không nên cho sinh viên chấm chéo đồ án vì mỗi người code một kiểu và hầu hết ai cũng lo cho đồ án của mình nên việc chấm chéo diễn ra rất khó khăn và gấp gáp nên chấm có thể không chính xác mấy","Negative"
"23","mở rộng nhiều kiến thức liên quan .","mở rộng nhiều kiến thức liên quan","mở rộng nhiều kiến thức liên quan","Teaching quality","mở rộng nhiều kiến thức liên quan","Positive"
"24","giảng viên vui vẻ , hòa đồng , truyền đạt kiến thức tốt , tận tâm với sinh viên .","giảng viên vui vẻ , hòa đồng","giảng viên vui vẻ , hòa đồng","Teaching quality","vui vẻ , hòa đồng","Positive"
"24","giảng viên vui vẻ , hòa đồng , truyền đạt kiến thức tốt , tận tâm với sinh viên ."," truyền đạt kiến thức tốt "," truyền đạt kiến thức","Teaching quality","tốt","Positive"
"24","giảng viên vui vẻ , hòa đồng , truyền đạt kiến thức tốt , tận tâm với sinh viên .","tận tâm với sinh viên","tận tâm với sinh viên","Support from lecturers","tận tâm","Positive"
"25","tôi xin góp ý doubledot đổi giờ học anh văn vào buổi sáng để chất lượng của buổi học được nâng cao .","tôi xin góp ý doubledot đổi giờ học anh văn vào buổi sáng để chất lượng của buổi học được nâng cao","đổi giờ học anh văn vào buổi sáng","Organization and management","tôi xin góp ý doubledot đổi giờ học anh văn vào buổi sáng để chất lượng của buổi học được nâng cao","Neutral"
"26","thầy hay kéo giờ nhưng dạy tận tình , cho ví dụ và bài tập dễ hiểu .","thầy hay kéo giờ nhưng dạy tận tình","dạy","Teaching quality","tận tình","Positive"
"26","thầy hay kéo giờ nhưng dạy tận tình , cho ví dụ và bài tập dễ hiểu ."," cho ví dụ và bài tập dễ hiểu","ví dụ và bài tập","Teaching quality","dễ hiểu","Positive"
"27","chấm thi kém .","chấm thi kém","chấm thi","Test and evaluation","kém","Negative"
"28","thật vô lý khi dùng màn chiếu để dạy toán 100% , cách này khiến sinh viên không thể nào theo kịp những điều giảng viên nói và cũng không có cơ hội lên bảng giải bài tập .","thật vô lý khi dùng màn chiếu để dạy toán 100% , cách này khiến sinh viên không thể nào theo kịp những điều giảng viên nói và cũng không có cơ hội lên bảng giải bài tập","thật vô lý khi dùng màn chiếu để dạy toán 100% , cách này khiến sinh viên không thể nào theo kịp những điều giảng viên nói và cũng không có cơ hội lên bảng giải bài tập","Organization and management","thật vô lý khi dùng màn chiếu để dạy toán 100% , cách này khiến sinh viên không thể nào theo kịp những điều giảng viên nói và cũng không có cơ hội lên bảng giải bài tập","Negative"
"29","thầy truyền đạt nhiều kinh nghiệm quý giá .","thầy truyền đạt nhiều kinh nghiệm quý giá","thầy truyền đạt","Teaching quality"," nhiều kinh nghiệm quý giá","Positive"
"30","cảm ơn thầy .","cảm ơn thầy","cảm ơn thầy","General review","cảm ơn thầy","Positive"
"31","cần nhiều hoạt động ngoại khóa .","cần nhiều hoạt động ngoại khóa","hoạt động ngoại khóa","Organization and management","cần nhiều","Neutral"
"32","nên tăng cường dạy từ vựng , bị hỏng kiến thức về từ vựng .","nên tăng cường dạy từ vựng , bị hỏng kiến thức về từ vựng","tăng cường dạy từ vựng","Teaching quality","bị hỏng kiến thức về từ vựng","Negative"
"33","giảng dạy kỹ , hỗ trợ sinh viên .","giảng dạy kỹ","giảng dạy","Teaching quality"," kỹ","Positive"
"33","giảng dạy kỹ , hỗ trợ sinh viên .","giảng dạy kỹ","hỗ trợ sinh viên","Support from lecturers"," kỹ","Positive"
"33","giảng dạy kỹ , hỗ trợ sinh viên .","hỗ trợ sinh viên","hỗ trợ sinh viên","Support from lecturers","hỗ trợ sinh viên","Positive"
"34","thầy chỉ giảng những kiến thức có trong slide bài giảng , trong khi nội dung môn học có bài tập nhưng sinh viên không được hướng dẫn kỹ về cách làm bài .","thầy chỉ giảng những kiến thức có trong slide bài giảng","thầy chỉ giảng","Teaching quality","những kiến thức có trong slide bài giảng","Negative"
"34","thầy chỉ giảng những kiến thức có trong slide bài giảng , trong khi nội dung môn học có bài tập nhưng sinh viên không được hướng dẫn kỹ về cách làm bài ."," trong khi nội dung môn học có bài tập nhưng sinh viên không được hướng dẫn kỹ về cách làm bài"," sinh viên không được hướng dẫn kỹ về cách làm bài","Support from lecturers","không được hướng dẫn kỹ về cách làm bài","Negative"
"35","giảng viên có tầm hiểu biết sâu rộng .","giảng viên có tầm hiểu biết sâu rộng","giảng viên có tầm hiểu biết sâu rộng","Teaching quality","có tầm hiểu biết sâu rộng","Positive"
"36","em chưa có gặp giáo viên lần nào nữa ạ ?","em chưa có gặp giáo viên lần nào nữa ạ","gặp giáo viên","Organization and management","em chưa có gặp giáo viên lần nào nữa ạ","Negative"
"37","giảng rất dễ hiểu , nhiệt tình với sinh viên .","giảng rất dễ hiểu","giảng","Teaching quality"," rất dễ hiểu","Positive"
"37","giảng rất dễ hiểu , nhiệt tình với sinh viên .","nhiệt tình với sinh viên","nhiệt tình với sinh viên","Support from lecturers","nhiệt tình","Positive"
"38","thầy luôn yêu cầu ý tưởng sinh viên phải thực tế , có thể thực hiện được trong tương lai , nếu sinh viên làm được thì sinh viên đã không phải đi học thầy yêu cầu đề án phải đủ lớn , phải mang tầm vóc quốc tế nhưng nó phải khả thi .","thầy luôn yêu cầu ý tưởng sinh viên phải thực tế , có thể thực hiện được trong tương lai","thầy luôn yêu cầu ý tưởng sinh viên phải thực tế , có thể thực hiện được trong tương lai","Teaching quality","thầy luôn yêu cầu ý tưởng sinh viên phải thực tế , có thể thực hiện được trong tương lai","Positive"
"38","thầy luôn yêu cầu ý tưởng sinh viên phải thực tế , có thể thực hiện được trong tương lai , nếu sinh viên làm được thì sinh viên đã không phải đi học thầy yêu cầu đề án phải đủ lớn , phải mang tầm vóc quốc tế nhưng nó phải khả thi .","nếu sinh viên làm được thì sinh viên đã không phải đi học thầy yêu cầu đề án phải đủ lớn , phải mang tầm vóc quốc tế nhưng nó phải khả thi","nếu sinh viên làm được thì sinh viên đã không phải đi học thầy yêu cầu đề án phải đủ lớn , phải mang tầm vóc quốc tế nhưng nó phải khả thi","Teaching quality","nếu sinh viên làm được thì sinh viên đã không phải đi học thầy yêu cầu đề án phải đủ lớn , phải mang tầm vóc quốc tế nhưng nó phải khả thi","Negative"
"39","đảm bảo tốt .","đảm bảo tốt","đảm bảo tốt","General review","đảm bảo tốt","Positive"
"40","giảng viên dạy dễ tiếp thu , slide trình bày được , giảng viên vui tính , dạy nhiệt tình , tận tình trong công việc .","giảng viên dạy dễ tiếp thu","giảng viên dạy","Teaching quality"," dễ tiếp thu","Positive"
"40","giảng viên dạy dễ tiếp thu , slide trình bày được , giảng viên vui tính , dạy nhiệt tình , tận tình trong công việc .","slide trình bày được","slide trình bày","Teaching quality","được","Positive"
"40","giảng viên dạy dễ tiếp thu , slide trình bày được , giảng viên vui tính , dạy nhiệt tình , tận tình trong công việc .","giảng viên vui tính","giảng viên vui tính","Teaching quality","vui tính","Positive"
"40","giảng viên dạy dễ tiếp thu , slide trình bày được , giảng viên vui tính , dạy nhiệt tình , tận tình trong công việc .","dạy nhiệt tình , tận tình trong công việc","dạy","Teaching quality"," nhiệt tình , tận tình trong công việc","Positive"
"41","thầy dạy hay , hướng dẫn tận tình .","thầy dạy hay","thầy dạy","Teaching quality","hay","Positive"
"41","thầy dạy hay , hướng dẫn tận tình .","hướng dẫn tận tình","hướng dẫn","Support from lecturers","tận tình","Positive"
"42","file thực hành cần có một số gợi ý cho sinh viên biết hướng và định hướng giải .","file thực hành cần có một số gợi ý cho sinh viên biết hướng và định hướng giải","gợi ý cho sinh viên biết hướng và định hướng giải","Support from lecturers","file thực hành cần có một số gợi ý","Neutral"
"43","cô dạy nhiệt tình và không bị áp lực trong khi học .","cô dạy nhiệt tình","cô dạy","Teaching quality","nhiệt tình","Positive"
"43","cô dạy nhiệt tình và không bị áp lực trong khi học ."," không bị áp lực trong khi học","không bị áp lực trong khi học","Teaching quality"," không bị áp lực trong khi học","Positive"
"44","thầy dạy rất vui .","thầy dạy rất vui","thầy dạy","Teaching quality"," rất vui","Positive"
"45","thầy giảng chú trọng nhiều vào slide , ít tương tác với sinh viên , khả năng truyền đạt kiến thức cho sinh viên không được tốt .","thầy giảng chú trọng nhiều vào slide , ít tương tác với sinh viên","thầy giảng","Teaching quality","chú trọng nhiều vào slide , ít tương tác với sinh viên","Negative"
"45","thầy giảng chú trọng nhiều vào slide , ít tương tác với sinh viên , khả năng truyền đạt kiến thức cho sinh viên không được tốt .","khả năng truyền đạt kiến thức cho sinh viên không được tốt","khả năng truyền đạt kiến thức cho sinh viên","Teaching quality","không được tốt","Negative"
"46","bài tập khó và thường không song song với lý thuyết .","bài tập khó và thường không song song với lý thuyết","bài tập","Workload","khó và thường không song song với lý thuyết","Negative"
"47","thầy trực phòng thực hành cũng đã bảo về và vào phòng tắt máy lạnh .","thầy trực phòng thực hành cũng đã bảo về và vào phòng tắt máy lạnh","thầy trực phòng thực hành cũng đã bảo về và vào phòng tắt máy lạnh","Support from lecturers","thầy trực phòng thực hành cũng đã bảo về và vào phòng tắt máy lạnh","Neutral"
"48","thầy cho nghỉ nhiều chắc vì cuối kỳ thầy đi học .","thầy cho nghỉ nhiều chắc vì cuối kỳ thầy đi học","cho nghỉ nhiều","Organization and management","thầy cho nghỉ nhiều chắc vì cuối kỳ thầy đi học","Neutral"
"49","cô có cách dạy hay dễ hiểu tận tình .","cô có cách dạy hay dễ hiểu tận tình","cô có cách dạy","Teaching quality","hay dễ hiểu tận tình","Positive"
"50","phòng học anh văn chất lượng loa , micro không tốt , không đáp ứng được cho sinh viên rèn luyện kỹ năng nghe .","phòng học anh văn chất lượng loa , micro không tốt , không đáp ứng được cho sinh viên rèn luyện kỹ năng nghe","phòng học anh văn","Learning environment","chất lượng loa , micro không tốt , không đáp ứng được cho sinh viên rèn luyện kỹ năng nghe","Negative"
"51","truyền đạt rất nhiều kiến thức thực tế bổ ích .","truyền đạt rất nhiều kiến thức thực tế bổ ích","truyền đạt","Teaching quality","rất nhiều kiến thức thực tế bổ ích","Positive"
"52","thầy wzjwz222 vui vẻ , giảng không buồn ngủ , giải đáp thắc mắc đầy đủ , dễ hiểu .","thầy wzjwz222 vui vẻ","thầy wzjwz222 vui vẻ","Teaching quality"," vui vẻ","Positive"
"52","thầy wzjwz222 vui vẻ , giảng không buồn ngủ , giải đáp thắc mắc đầy đủ , dễ hiểu .","giảng không buồn ngủ","giảng","Teaching quality","không buồn ngủ","Positive"
"52","thầy wzjwz222 vui vẻ , giảng không buồn ngủ , giải đáp thắc mắc đầy đủ , dễ hiểu ."," giải đáp thắc mắc đầy đủ , dễ hiểu","giải đáp thắc mắc","Support from lecturers"," đầy đủ , dễ hiểu","Positive"
"53","giảng viên không dành tìm hiểu trước nội dung giảng dạy trước khi lên lớp .","giảng viên không dành tìm hiểu trước nội dung giảng dạy trước khi lên lớp","giảng viên không dành tìm hiểu trước nội dung giảng dạy","Teaching quality","không dành tìm hiểu trước nội dung giảng dạy trước khi lên lớp","Negative"
"54","em nghĩ là chỉ cần đồ án cuối kỳ là đủ rồi .","em nghĩ là chỉ cần đồ án cuối kỳ là đủ rồi","đồ án cuối kỳ","Test and evaluation","em nghĩ là chỉ cần đồ án cuối kỳ là đủ rồi","Neutral"
"55","thầy cho nghỉ quá nhiểu mà không sắp xếp giáo viên dạy thay , vì vậy dẫn tới việc học bù liên tiếp vào những ngày cuối , khi mà chúng em phải ôn tập những kiến thức khác , vẫn có một số buổi thông báo học bù nhưng sau đó lại thông báo nghỉ đột đột , dẫn tới bị ùn kiến thức , không ai ăn được một vạ gạo một ngày cả tên môn học là "" nhập môn công nghệ phần mềm "" nhưng kiến thức và cách đánh giá năng lực học sinh quá nặng nề , nếu là sinh viên các khoa như phần mềm , hệ thống thì có thể hiểu được , nhưng với những sinh viên khoa khoa học máy tính như chúng em vì đây là môn học bắt buộc thì thật là quá sức và những kiến thức thầy nói quá lạc lõng , mơ hồ .","thầy cho nghỉ quá nhiểu mà không sắp xếp giáo viên dạy thay","nghỉ quá nhiểu mà không sắp xếp giáo viên dạy thay","Organization and management","cho nghỉ quá nhiểu mà không sắp xếp giáo viên dạy thay","Negative"
"55","thầy cho nghỉ quá nhiểu mà không sắp xếp giáo viên dạy thay , vì vậy dẫn tới việc học bù liên tiếp vào những ngày cuối , khi mà chúng em phải ôn tập những kiến thức khác , vẫn có một số buổi thông báo học bù nhưng sau đó lại thông báo nghỉ đột đột , dẫn tới bị ùn kiến thức , không ai ăn được một vạ gạo một ngày cả tên môn học là "" nhập môn công nghệ phần mềm "" nhưng kiến thức và cách đánh giá năng lực học sinh quá nặng nề , nếu là sinh viên các khoa như phần mềm , hệ thống thì có thể hiểu được , nhưng với những sinh viên khoa khoa học máy tính như chúng em vì đây là môn học bắt buộc thì thật là quá sức và những kiến thức thầy nói quá lạc lõng , mơ hồ .","vì vậy dẫn tới việc học bù liên tiếp vào những ngày cuối , khi mà chúng em phải ôn tập những kiến thức khác","việc học bù liên tiếp vào những ngày cuối","Organization and management","việc học bù liên tiếp vào những ngày cuối , khi mà chúng em phải ôn tập những kiến thức khác","Negative"
"55","thầy cho nghỉ quá nhiểu mà không sắp xếp giáo viên dạy thay , vì vậy dẫn tới việc học bù liên tiếp vào những ngày cuối , khi mà chúng em phải ôn tập những kiến thức khác , vẫn có một số buổi thông báo học bù nhưng sau đó lại thông báo nghỉ đột đột , dẫn tới bị ùn kiến thức , không ai ăn được một vạ gạo một ngày cả tên môn học là "" nhập môn công nghệ phần mềm "" nhưng kiến thức và cách đánh giá năng lực học sinh quá nặng nề , nếu là sinh viên các khoa như phần mềm , hệ thống thì có thể hiểu được , nhưng với những sinh viên khoa khoa học máy tính như chúng em vì đây là môn học bắt buộc thì thật là quá sức và những kiến thức thầy nói quá lạc lõng , mơ hồ ."," vẫn có một số buổi thông báo học bù nhưng sau đó lại thông báo nghỉ đột đột , dẫn tới bị ùn kiến thức","một số buổi thông báo học bù","Organization and management","nhưng sau đó lại thông báo nghỉ đột đột , dẫn tới bị ùn kiến thức","Negative"
"55","thầy cho nghỉ quá nhiểu mà không sắp xếp giáo viên dạy thay , vì vậy dẫn tới việc học bù liên tiếp vào những ngày cuối , khi mà chúng em phải ôn tập những kiến thức khác , vẫn có một số buổi thông báo học bù nhưng sau đó lại thông báo nghỉ đột đột , dẫn tới bị ùn kiến thức , không ai ăn được một vạ gạo một ngày cả tên môn học là "" nhập môn công nghệ phần mềm "" nhưng kiến thức và cách đánh giá năng lực học sinh quá nặng nề , nếu là sinh viên các khoa như phần mềm , hệ thống thì có thể hiểu được , nhưng với những sinh viên khoa khoa học máy tính như chúng em vì đây là môn học bắt buộc thì thật là quá sức và những kiến thức thầy nói quá lạc lõng , mơ hồ .","không ai ăn được một vạ gạo một ngày cả tên môn học là "" nhập môn công nghệ phần mềm "" nhưng kiến thức và cách đánh giá năng lực học sinh quá nặng nề , nếu là sinh viên các khoa như phần mềm , hệ thống thì có thể hiểu được , nhưng với những sinh viên khoa khoa học máy tính như chúng em vì đây là môn học bắt buộc thì thật là quá sức và những kiến thức thầy nói quá lạc lõng , mơ hồ","kiến thức và cách đánh giá năng lực học sinh","Test and evaluation","không ai ăn được một vạ gạo một ngày cả tên môn học là "" nhập môn công nghệ phần mềm "" nhưng kiến thức và cách đánh giá năng lực học sinh quá nặng nề , nếu là sinh viên các khoa như phần mềm , hệ thống thì có thể hiểu được , nhưng với những sinh viên khoa khoa học máy tính như chúng em vì đây là môn học bắt buộc thì thật là quá sức và những kiến thức thầy nói quá lạc lõng , mơ hồ","Negative"
"55","thầy cho nghỉ quá nhiểu mà không sắp xếp giáo viên dạy thay , vì vậy dẫn tới việc học bù liên tiếp vào những ngày cuối , khi mà chúng em phải ôn tập những kiến thức khác , vẫn có một số buổi thông báo học bù nhưng sau đó lại thông báo nghỉ đột đột , dẫn tới bị ùn kiến thức , không ai ăn được một vạ gạo một ngày cả tên môn học là "" nhập môn công nghệ phần mềm "" nhưng kiến thức và cách đánh giá năng lực học sinh quá nặng nề , nếu là sinh viên các khoa như phần mềm , hệ thống thì có thể hiểu được , nhưng với những sinh viên khoa khoa học máy tính như chúng em vì đây là môn học bắt buộc thì thật là quá sức và những kiến thức thầy nói quá lạc lõng , mơ hồ .","không ai ăn được một vạ gạo một ngày cả tên môn học là "" nhập môn công nghệ phần mềm "" nhưng kiến thức và cách đánh giá năng lực học sinh quá nặng nề , nếu là sinh viên các khoa như phần mềm , hệ thống thì có thể hiểu được , nhưng với những sinh viên khoa khoa học máy tính như chúng em vì đây là môn học bắt buộc thì thật là quá sức và những kiến thức thầy nói quá lạc lõng , mơ hồ","môn học là "" nhập môn công nghệ phần mềm ""","Course information","không ai ăn được một vạ gạo một ngày cả tên môn học là "" nhập môn công nghệ phần mềm "" nhưng kiến thức và cách đánh giá năng lực học sinh quá nặng nề , nếu là sinh viên các khoa như phần mềm , hệ thống thì có thể hiểu được , nhưng với những sinh viên khoa khoa học máy tính như chúng em vì đây là môn học bắt buộc thì thật là quá sức và những kiến thức thầy nói quá lạc lõng , mơ hồ","Negative"
"56","cách truyền đạt , sự tận tâm .","cách truyền đạt , sự tận tâm","cách truyền đạt","Teaching quality","sự tận tâm","Positive"
"57","thầy luôn làm cho không khí học thoải mái .","thầy luôn làm cho không khí học thoải mái","thầy luôn làm cho không khí học","Teaching quality"," thoải mái","Positive"
"58","dạy tốt chu đáo .","dạy tốt chu đáo","dạy","Teaching quality","tốt chu đáo","Positive"
"59","đồng thời bài tập và tài liệu thầy thực sự được cung cấp rất nhiều .","đồng thời bài tập và tài liệu thầy thực sự được cung cấp rất nhiều"," bài tập và tài liệu","Course information"," thầy thực sự được cung cấp rất nhiều","Positive"
"60","rất vui và nhiệt tình .","rất vui và nhiệt tình","rất vui và nhiệt tình","Teaching quality","rất vui và nhiệt tình","Positive"
"61","giảng bài kỹ và dễ hiểu .","giảng bài kỹ và dễ hiểu","giảng bài","Teaching quality"," kỹ và dễ hiểu","Positive"
"62","giảng viên thiếu kinh nghiệm truyền đạt trầm trọng .","giảng viên thiếu kinh nghiệm truyền đạt trầm trọng"," kinh nghiệm truyền đạt","Teaching quality"," thiếu kinh nghiệm truyền đạt trầm trọng","Negative"
"63","thầy dạy nhanh , nhiều khi theo không kịp .","thầy dạy nhanh , nhiều khi theo không kịp","thầy dạy","Teaching quality","nhanh , nhiều khi theo không kịp","Positive"
"64","hiền , nhiệt huyết .","hiền , nhiệt huyết","hiền , nhiệt huyết","Teaching quality","hiền , nhiệt huyết","Positive"
"65","giảng viên hướng dẫn sinh viên nhiệt tình , dễ hiểu .","giảng viên hướng dẫn sinh viên nhiệt tình , dễ hiểu","giảng viên hướng dẫn sinh viên","Teaching quality","nhiệt tình , dễ hiểu","Positive"
"66","thầy vui tính , giảng bài dễ hiểu , chỉ dẫn tận tình .","thầy vui tính","thầy vui tính","Teaching quality","vui tính","Positive"
"66","thầy vui tính , giảng bài dễ hiểu , chỉ dẫn tận tình .","giảng bài dễ hiểu"," giảng bài","Teaching quality","dễ hiểu","Positive"
"66","thầy vui tính , giảng bài dễ hiểu , chỉ dẫn tận tình .","chỉ dẫn tận tình","chỉ dẫn","Teaching quality","tận tình","Positive"
"67","cô lên lớp vui vẻ .","cô lên lớp vui vẻ ","cô lên lớp vui vẻ ","Teaching quality","vui vẻ","Positive"
"68","lâu lâu thầy nói cực nhanh nghe không kịp ý thầy .","lâu lâu thầy nói cực nhanh nghe không kịp ý thầy","thầy nói","Teaching quality","cực nhanh nghe không kịp ý thầy","Negative"
"69","kiến thức thầy rộng , tận tình với học sinh như anh em .","kiến thức thầy rộng","kiến thức thầy","Teaching quality"," rộng","Positive"
"69","kiến thức thầy rộng , tận tình với học sinh như anh em .","tận tình với học sinh như anh em ","tận tình với học sinh","Support from lecturers","như anh em","Positive"
"70","truyền đạt hay .","truyền đạt hay","truyền đạt","Teaching quality","hay","Positive"
"71","giáo viên rất dễ tính , dạy dễ hiểu , có nhiều điểm cộng .","giáo viên rất dễ tính ","giáo viên rất dễ tính","Teaching quality"," rất dễ tính","Positive"
"71","giáo viên rất dễ tính , dạy dễ hiểu , có nhiều điểm cộng .","dạy dễ hiểu","dạy","Teaching quality"," dễ hiểu","Positive"
"71","giáo viên rất dễ tính , dạy dễ hiểu , có nhiều điểm cộng .","có nhiều điểm cộng","có nhiều điểm cộng","Organization and management","có nhiều điểm cộng","Positive"
"72","mail không trả lời .","mail không trả lời","mail không trả lời","Support from lecturers","không trả lời","Negative"
"73","mức độ quan tâm học sinh rất cao .","mức độ quan tâm học sinh rất cao","mức độ quan tâm học sinh","Support from lecturers"," rất cao","Positive"
"74","thường xuyên cho làm bài tập .","thường xuyên cho làm bài tập","thường xuyên cho làm bài tập","Workload","thường xuyên cho làm bài tập","Negative"
"75","cung cấp thêm tài liệu và cho nhiều ví dụ thêm .","cung cấp thêm tài liệu và cho nhiều ví dụ thêm","cung cấp thêm tài liệu và cho nhiều ví dụ thêm","Support from lecturers","cung cấp thêm tài liệu và cho nhiều ví dụ thêm","Neutral"
"76","trang thiết bị tốt hơn .","trang thiết bị tốt hơn","trang thiết bị","Learning environment","tốt hơn","Positive"
"77","giảng viên vui vẻ , hoà đồng , nhiệt tình trong việc giảng dạy .","giảng viên vui vẻ , hoà đồng","giảng viên vui vẻ , hoà đồng","Teaching quality","vui vẻ , hoà đồng","Positive"
"77","giảng viên vui vẻ , hoà đồng , nhiệt tình trong việc giảng dạy .","nhiệt tình trong việc giảng dạy","việc giảng dạy","Teaching quality","nhiệt tình","Positive"
"78","mở các câu lạc bộ về lập trình sẽ giúp các sinh viên đầu khoá có cách tiếp cận môn học dễ dàng cũng như cách nghiên cứu về môn học , còn các sinh viên năm 3 năm 4 sẽ có cơ hội hướng dẫn các sinh viên đầu khoá , như vậy các anh chị khoá trên sẽ nắm chặt kiến thức hơn .","mở các câu lạc bộ về lập trình sẽ giúp các sinh viên đầu khoá có cách tiếp cận môn học dễ dàng cũng như cách nghiên cứu về môn học , còn các sinh viên năm 3 năm 4 sẽ có cơ hội hướng dẫn các sinh viên đầu khoá , như vậy các anh chị khoá trên sẽ nắm chặt kiến thức hơn","mở các câu lạc bộ về lập trình","Organization and management","sẽ giúp các sinh viên đầu khoá có cách tiếp cận môn học dễ dàng cũng như cách nghiên cứu về môn học , còn các sinh viên năm 3 năm 4 sẽ có cơ hội hướng dẫn các sinh viên đầu khoá , như vậy các anh chị khoá trên sẽ nắm chặt kiến thức hơn","Positive"
