"id","Review","Sentence Component","aspect_text","aspect","sentiment_text","sentiment"
"13","tận tâm , nhiệt tình , tiết học thú vị , dễ hiểu , thân thiện , gần gũi .","dễ hiểu","dễ hiểu","Teaching quality","dễ hiểu","Positive"
"13","tận tâm , nhiệt tình , tiết học thú vị , dễ hiểu , thân thiện , gần gũi .","thân thiện","thân thiện","Support from lecturers","thân thiện","Positive"
"13","tận tâm , nhiệt tình , tiết học thú vị , dễ hiểu , thân thiện , gần gũi .","gần gũi","gần gũi","Support from lecturers","gần gũi","Positive"
"14","không đảm bảo được thời gian lên lớp , giờ học lung tung .","không đảm bảo được thời gian lên lớp","thời gian lên lớp","Organization and management","không đảm bảo","Negative"
"14","không đảm bảo được thời gian lên lớp , giờ học lung tung .","giờ học lung tung","giờ học","Organization and management","lung tung","Negative"
"15","chưa có demo thực tế .","chưa có demo thực tế","demo thực tế","Course information","chưa có","Negative"
"16","nghe tiếng anh nhiều .","nghe tiếng anh nhiều","nghe tiếng anh nhiều","Teaching quality","nghe tiếng anh nhiều","Neutral"
"17","đối với môn này thì khá hữu ích cho sinh viên trong đời sống xã hội hay trong công việc .","đối với môn này thì khá hữu ích cho sinh viên trong đời sống xã hội hay trong công việc","môn này thì khá hữu ích cho sinh viên","Course information","hữu ích","Positive"
"18","không có giải thích rõ , cụ thể về bài tập .","không có giải thích rõ , cụ thể về bài tập","giải thích","Support from lecturers","không có","Negative"
"19","giúp sinh viên làm việc nhóm hiệu quả hơn .","giúp sinh viên làm việc nhóm hiệu quả hơn","giúp sinh viên","Support from lecturers","hiệu quả hơn","Positive"
"20","chất lượng đào tạo rất tốt .","chất lượng đào tạo rất tốt","chất lượng đào tạo","Teaching quality","tốt","Positive"
"21","nên thực hành những thứ dễ tiếp thu bài học lý thuyết trước đó , và có cuộc thi cộng điểm cho những ai làm thêm bài tập hoặc chương trình .","nên thực hành những thứ dễ tiếp thu bài học lý thuyết trước đó , và có cuộc thi cộng điểm cho những ai làm thêm bài tập hoặc chương trình","thực hành những thứ dễ tiếp thu bài học lý thuyết trước đó , và có cuộc thi","Learning environment","nên","Neutral"
"22","giảng viên đứng lớp sử dụng giờ trên lớp không hiệu quả , thường kết thúc sớm , và dặn dò những điều không cần thiết , cụ thể như có những buổi học diễn ra doubledot sinh viên lên seminar đề tài không liên quan .","giảng viên đứng lớp sử dụng giờ trên lớp không hiệu quả , thường kết thúc sớm","giờ trên lớp","Organization and management","không hiệu quả , thường kết thúc sớm","Negative"
"22","giảng viên đứng lớp sử dụng giờ trên lớp không hiệu quả , thường kết thúc sớm , và dặn dò những điều không cần thiết , cụ thể như có những buổi học diễn ra doubledot sinh viên lên seminar đề tài không liên quan .","và dặn dò những điều không cần thiết , cụ thể như có những buổi học diễn ra doubledot sinh viên lên seminar đề tài không liên quan","buổi học diễn ra doubledot sinh viên lên seminar đề tài không liên quan","Teaching quality","không liên quan","Negative"
"23","chưa đưa được nhiều bài tập cho sinh viên .","chưa đưa được nhiều bài tập cho sinh viên","nhiều bài tập cho sinh viên","Workload","chưa đưa được nhiều","Negative"
"24","cho luyện hơi ít bài tập .","cho luyện hơi ít bài tập","luyện hơi ít bài tập","Workload","hơi ít","Negative"
"25","khả năng truyền đạt không tốt lắm .","khả năng truyền đạt không tốt lắm","khả năng truyền đạt","Teaching quality","không tốt lắm","Negative"
"26","thầy giảng hơi buồn ngủ .","thầy giảng hơi buồn ngủ","giảng","Teaching quality","hơi buồn ngủ","Negative"
"27","thầy dạy rất hay , có kiến thức sâu rộng .","thầy dạy rất hay","dạy","Teaching quality","rất hay","Positive"
"27","thầy dạy rất hay , có kiến thức sâu rộng .","có kiến thức sâu rộng","kiến thức sâu rộng","Teaching quality","sâu rộng","Positive"
"28","chưa có hoạt động nhóm .","chưa có hoạt động nhóm","chưa có hoạt động nhóm","Organization and management","chưa có","Negative"
"29","chưa thật sự dễ hiểu .","chưa thật sự dễ hiểu","chưa thật sự dễ hiểu","Teaching quality","chưa thật sự dễ hiểu","Negative"
"30","dạy lố giờ .","dạy lố giờ","dạy lố giờ","Organization and management","lố giờ","Negative"
"31","dạy trễ , giờ học bị kéo dài .","dạy trễ","dạy trễ","Organization and management","trễ","Negative"
"31","dạy trễ , giờ học bị kéo dài .","giờ học bị kéo dài","giờ học bị kéo dài","Organization and management","kéo dài","Negative"
"32","cần thực hành môn học nhiều hơn .","cần thực hành môn học nhiều hơn","thực hành môn học nhiều hơn","Workload","cần","Neutral"
"33","chưa từng thấy cô giảng dạy trên lớp và nói gì đồ án , trong khi thầy dạy lý thuyết lại có .","chưa từng thấy cô giảng dạy trên lớp và nói gì đồ án","giảng dạy","Teaching quality","chưa từng thấy","Negative"
"33","chưa từng thấy cô giảng dạy trên lớp và nói gì đồ án , trong khi thầy dạy lý thuyết lại có .","trong khi thầy dạy lý thuyết lại có","dạy","Teaching quality","lại có","Neutral"
"34","giảng viên nên đảm bảo giờ lên lớp vì giảng viên đã nghỉ khá nhiều số tiết có trên lớp .","giảng viên nên đảm bảo giờ lên lớp vì giảng viên đã nghỉ khá nhiều số tiết có trên lớp","giờ lên lớp vì giảng viên đã nghỉ khá nhiều số tiết có trên lớp","Organization and management","nên đảm bảo","Neutral"
"35","tận tình , kỹ lưỡng .","tận tình","tận tình","Support from lecturers","tận tình","Positive"
"35","tận tình , kỹ lưỡng .","kỹ lưỡng","kỹ lưỡng","Teaching quality","kỹ lưỡng","Positive"
"36","thi giữa kỳ cả lớp cũng phải ngồi đợi hơn 30 phút vì giáo viên "" kẹt xe "" .","thi giữa kỳ cả lớp cũng phải ngồi đợi hơn 30 phút vì giáo viên "" kẹt xe ""","thi giữa kỳ cả lớp cũng phải ngồi đợi hơn 30 phút vì giáo viên "" kẹt xe ""","Organization and management","ngồi đợi","Negative"
"37","thầy nên tham khảo cách cho và làm bài tập của thầy wzjwz319 chứ đừng show slide bài tập rồi vài giây sau qua slide đáp án .","thầy nên tham khảo cách cho và làm bài tập của thầy wzjwz319 chứ đừng show slide bài tập rồi vài giây sau qua slide đáp án","cách cho và làm bài tập của thầy wzjwz319 chứ đừng show slide bài tập rồi vài giây sau qua slide đáp án","Teaching quality","show slide bài tập rồi vài giây sau qua slide đáp án","Negative"
"38","giáo viên giảng dạy dễ hiểu và nhiệt tình trong tiết học .","giáo viên giảng dạy dễ hiểu và nhiệt tình trong tiết học","giảng dạy","Teaching quality","dễ hiểu và nhiệt tình","Positive"
"39","giảng dạy rất dễ hiểu và tận tâm với sinh viên .","giảng dạy rất dễ hiểu và tận tâm với sinh viên","giảng dạy","Teaching quality","dễ hiểu và tận tâm","Positive"
"40","có nhiều kiến thức thực tiễn , phù hợp với môi trường làm việc hiện đại .","có nhiều kiến thức thực tiễn , phù hợp với môi trường làm việc hiện đại","kiến thức thực tiễn , phù hợp với môi trường làm việc hiện đại","Teaching quality","có nhiều kiến thức thực tiễn , phù hợp","Positive"
"41","cô dạy quá nhiều lý thuyết suông .","cô dạy quá nhiều lý thuyết suông","dạy","Teaching quality","quá nhiều lý thuyết suông","Negative"
"42","thầy giảng bài nhiệt tình , nhưng hơi khó hiểu .","thầy giảng bài nhiệt tình","giảng bài","Teaching quality","nhiệt tình","Positive"
"42","thầy giảng bài nhiệt tình , nhưng hơi khó hiểu .","nhưng hơi khó hiểu","hơi khó hiểu","Teaching quality","hơi khó hiểu","Negative"
"43","tăng cường speaking trong giờ học .","tăng cường speaking trong giờ học","speaking trong giờ học","Teaching quality","tăng cường","Neutral"
"44","giáo viên giảng bài kỹ , tận tâm .","giáo viên giảng bài kỹ , tận tâm","giảng bài","Teaching quality","kỹ , tận tâm","Positive"
"45","giảng viên dạy hay , dễ hiểu .","giảng viên dạy hay , dễ hiểu","dạy","Teaching quality","hay , dễ hiểu","Positive"
"46","thầy có hướng dẫn vào lúc thực hành .","thầy có hướng dẫn vào lúc thực hành","hướng dẫn vào lúc thực hành","Support from lecturers","có hướng dẫn","Positive"
"47","giảng viên hỗ trợ tích cực .","giảng viên hỗ trợ tích cực","hỗ trợ tích cực","Support from lecturers","tích cực","Positive"
"48","giảng viên hòa đồng .","giảng viên hòa đồng","giảng viên hòa đồng","Support from lecturers","hòa đồng","Positive"
"49","dạy hay , dễ hiểu , luôn hòa đồng và vui vẻ với sinh viên .","dạy hay","dạy","Teaching quality","hay","Positive"
"49","dạy hay , dễ hiểu , luôn hòa đồng và vui vẻ với sinh viên .","dễ hiểu","dễ hiểu","Teaching quality","dễ hiểu","Positive"
"49","dạy hay , dễ hiểu , luôn hòa đồng và vui vẻ với sinh viên .","luôn hòa đồng và vui vẻ với sinh viên","hòa đồng và vui vẻ với sinh viên","Support from lecturers","hòa đồng và vui vẻ","Positive"
"50","thực hành với lý thuyết có vẻ không có liên quan với nhau .","thực hành với lý thuyết có vẻ không có liên quan với nhau","thực hành với lý thuyết","Course information","không có liên quan","Negative"
"51","các bài hướng dẫn lab thực hiện trên win server 2k3 rất lỗi thời .","các bài hướng dẫn lab thực hiện trên win server 2k3 rất lỗi thời","win server","Learning environment","lỗi thời","Negative"
"52","thầy dạy rễ hiểu , nhiệt tình .","thầy dạy rễ hiểu , nhiệt tình","dạy","Teaching quality","rễ hiểu , nhiệt tình","Positive"
"53","sử dụng tạo bài kiểm tra trong course chưa hợp lý .","sử dụng tạo bài kiểm tra trong course chưa hợp lý","tạo bài kiểm tra trong course chưa hợp lý","Organization and management","chưa hợp lý","Negative"
"54","hình như thầy nghỉ hơi nhiều thì phải .","hình như thầy nghỉ hơi nhiều thì phải","nghỉ hơi nhiều","Organization and management","nghỉ hơi nhiều","Negative"
"55","giảng viên truyền đạt kiến thức tốt , có nhiều kinh nghiệm , có thể giải đáp được thắc mắc của sinh viên .","giảng viên truyền đạt kiến thức tốt","truyền đạt kiến thức","Teaching quality","tốt","Positive"
"55","giảng viên truyền đạt kiến thức tốt , có nhiều kinh nghiệm , có thể giải đáp được thắc mắc của sinh viên .","có nhiều kinh nghiệm","có nhiều kinh nghiệm","Teaching quality","nhiều kinh nghiệm","Positive"
"55","giảng viên truyền đạt kiến thức tốt , có nhiều kinh nghiệm , có thể giải đáp được thắc mắc của sinh viên .","có thể giải đáp được thắc mắc của sinh viên","giải đáp được thắc mắc của sinh viên","Support from lecturers","có thể giải đáp được","Positive"
"56","em thấy môn này không áp dụng thực tế đối với trường mình .","em thấy môn này không áp dụng thực tế đối với trường mình","môn này không áp dụng thực tế","Course information","không áp dụng","Negative"
"57","làm chủ đề đồ án nhóm .","làm chủ đề đồ án nhóm","đồ án nhóm","Workload","làm chủ đề đồ án","Neutral"
"58","thầy nên hướng dẫn bài tập nhiều hơn và nên giải các bài khó .","thầy nên hướng dẫn bài tập nhiều hơn và nên giải các bài khó","hướng dẫn bài tập nhiều hơn và nên giải các bài khó","Teaching quality","nên","Neutral"
"59","thiết kế và trình bày bài giảng mạch lạc , ngắn gọn , chi tiết giúp sinh viên dễ nắm bắt làm quen các khái niệm trong xác suất thống kê .","thiết kế và trình bày bài giảng mạch lạc , ngắn gọn , chi tiết giúp sinh viên dễ nắm bắt làm quen các khái niệm trong xác suất thống kê","bài giảng","Teaching quality","mạch lạc , ngắn gọn , chi tiết giúp sinh viên dễ nắm bắt","Positive"
"60","slide bài giảng đầy đủ .","slide bài giảng đầy đủ","slide bài giảng","Course information","đầy đủ","Positive"
"61","nâng cấp hệ thống phục vụ giảng dạy như loa , máy cassette .","nâng cấp hệ thống phục vụ giảng dạy như loa , máy cassette","hệ thống phục vụ giảng dạy như loa , máy cassette","Learning environment","nâng cấp","Positive"
"62","cô dễ thương nhiệt tình .","cô dễ thương nhiệt tình","cô dễ thương nhiệt tình","Support from lecturers","dễ thương nhiệt tình","Positive"
"63","hoạt động nhóm tốt giúp sinh viên tích cực .","hoạt động nhóm tốt giúp sinh viên tích cực","giúp sinh viên","Support from lecturers","tích cực","Positive"
"64","rất thích cô wzjwz108 vì cô dạy hứng thú và hay .","rất thích cô wzjwz108 vì cô dạy hứng thú và hay","dạy","Teaching quality","hứng thú và hay","Positive"
"65","giảng viên tận tâm , nhiệt tình , giỏi .","giảng viên tận tâm , nhiệt tình , giỏi","tận tâm , nhiệt tình , giỏi","Teaching quality","tận tâm , nhiệt tình , giỏi","Positive"
"66","cô dạy hay và có tâm .","cô dạy hay và có tâm","dạy","Teaching quality","hay và có tâm","Positive"
"67","thầy hòa đồng và thân thiện .","thầy hòa đồng và thân thiện","hòa đồng và thân thiện","Support from lecturers","hòa đồng và thân thiện","Positive"
"68","thầy giảng dạy rất tốt và tuyệt vời !","thầy giảng dạy rất tốt và tuyệt vời","giảng dạy","Teaching quality","tốt và tuyệt vời","Positive"
"69","thầy là một người sống rất có tâm , lại có vẻ bề ngoài đẹp trai , thầy rất hóm hỉnh và dí dỏm .","thầy là một người sống rất có tâm","một người sống rất có tâm","General review","có tâm","Positive"
"69","thầy là một người sống rất có tâm , lại có vẻ bề ngoài đẹp trai , thầy rất hóm hỉnh và dí dỏm .","lại có vẻ bề ngoài đẹp trai","vẻ bề ngoài đẹp trai","General review","đẹp trai","Neutral"
"69","thầy là một người sống rất có tâm , lại có vẻ bề ngoài đẹp trai , thầy rất hóm hỉnh và dí dỏm .","thầy rất hóm hỉnh và dí dỏm","hóm hỉnh và dí dỏm","Support from lecturers","hóm hỉnh và dí dỏm","Positive"
"70","cô còn chưa thể tạo ra cho lớp học không khí sôi nổi trong học tập .","cô còn chưa thể tạo ra cho lớp học không khí sôi nổi trong học tập","không khí sôi nổi trong học tập","Teaching quality","chưa thể tạo ra cho lớp học không khí sôi nổi","Negative"
"71","toàn giảng slide .","toàn giảng slide","giảng","Teaching quality","toàn giảng slide","Negative"
"72","cô nhiệt tình , hoà đồng với học sinh .","cô nhiệt tình , hoà đồng với học sinh","nhiệt tình , hoà đồng với học sinh","Support from lecturers","nhiệt tình , hoà đồng","Positive"
"73","cô có nhiều cách dạy sáng tạo .","cô có nhiều cách dạy sáng tạo","cách dạy","Teaching quality","sáng tạo","Positive"
"74","cần đưa ra những ứng dụng thực tế để có thể hiểu dễ dàng hơn .","cần đưa ra những ứng dụng thực tế để có thể hiểu dễ dàng hơn","ứng dụng thực tế","Teaching quality","hiểu dễ dàng hơn","Positive"
"75","giảng dạy đầy đủ đúng giờ .","giảng dạy đầy đủ đúng giờ","đầy đủ đúng giờ","Organization and management","đầy đủ đúng giờ","Positive"
"76","thầy rất nhiệt tình , giảng dễ hiểu .","thầy rất nhiệt tình","thầy rất nhiệt tình","Support from lecturers","nhiệt tình","Positive"
"76","thầy rất nhiệt tình , giảng dễ hiểu .","giảng dễ hiểu","giảng","Teaching quality","dễ hiểu","Positive"
"77","truyền đạt dễ hiểu , phương pháp giảng dạy hứng thú .","truyền đạt dễ hiểu","truyền đạt","Teaching quality","dễ hiểu","Positive"
"77","truyền đạt dễ hiểu , phương pháp giảng dạy hứng thú .","phương pháp giảng dạy hứng thú","phương pháp giảng dạy","Teaching quality","hứng thú","Positive"
"78","giảng viên có khả năng truyền đạt tốt , hay tạo nhiều tình huống để sinh viên có thể bàn luận và luôn lắng nghe nguyện vọng của sinh viên .","giảng viên có khả năng truyền đạt tốt","khả năng truyền đạt","Teaching quality","tốt","Positive"
"78","giảng viên có khả năng truyền đạt tốt , hay tạo nhiều tình huống để sinh viên có thể bàn luận và luôn lắng nghe nguyện vọng của sinh viên .","hay tạo nhiều tình huống để sinh viên có thể bàn luận và luôn lắng nghe nguyện vọng của sinh viên","bàn luận và luôn lắng nghe nguyện vọng của sinh viên","Support from lecturers","luôn lắng nghe","Positive"
"79","giảng viên sắp xếp lịch ở nhiều tiết không phù hợp ( tiết 2 - 3 , 3 - 4 , dot ) khiến rất nhiều sinh viên không tham gia được .","giảng viên sắp xếp lịch ở nhiều tiết không phù hợp ( tiết 2 - 3 , 3 - 4 , dot ) khiến rất nhiều sinh viên không tham gia được","sắp xếp lịch ở nhiều tiết","Organization and management","không phù hợp ( tiết 2 - 3 , 3 - 4 , dot ) khiến rất nhiều sinh viên không tham gia được","Negative"
"80","cô đưa ra nhiều phương án giải quyết khi sinh viên gặp vấn đề nào đó với đồ án !","cô đưa ra nhiều phương án giải quyết khi sinh viên gặp vấn đề nào đó với đồ án","phương án giải quyết khi sinh viên gặp vấn đề nào đó với đồ án","Support from lecturers","nhiều phương án giải quyết","Positive"
"81","vui tính , khả năng truyền đạt kiến thức tốt .","vui tính","vui tính","Support from lecturers","vui tính","Positive"
"81","vui tính , khả năng truyền đạt kiến thức tốt .","khả năng truyền đạt kiến thức tốt","khả năng truyền đạt","Teaching quality","tốt","Positive"
"82","nội dung học vừa phải , không quá nặng cũng như không quá nhẹ .","nội dung học vừa phải","nội dung học","Course information","vừa phải , không quá nặng cũng như không quá nhẹ","Neutral"
"83","thầy rất tận tâm tới từng nhóm để chỉ và slide bài giảng của thầy rất chi tiết đọc một đến hai lần có thể hiểu được các bước thực hành .","thầy rất tận tâm tới từng nhóm để chỉ và slide bài giảng của thầy rất chi tiết đọc một đến hai lần có thể hiểu được các bước thực hành","tận tâm tới từng nhóm để chỉ và slide bài giảng của thầy rất chi tiết đọc một đến hai lần có thể hiểu được các bước thực hành","Teaching quality","tận tâm tới từng nhóm để chỉ và slide bài giảng của thầy rất chi tiết đọc một đến hai lần có thể hiểu được các bước thực hành","Positive"
"84","giảng viên không tổng kết , bổ sung lại kiến thức sau mỗi buổi tự thuyết trình của sinh viên , nhiều chỗ còn khó hiểu và kiến thức chưa sâu .","giảng viên không tổng kết , bổ sung lại kiến thức sau mỗi buổi tự thuyết trình của sinh viên","không tổng kết , bổ sung lại kiến thức sau mỗi buổi tự thuyết trình của sinh viên","Teaching quality","không tổng kết , bổ sung lại","Negative"
"84","giảng viên không tổng kết , bổ sung lại kiến thức sau mỗi buổi tự thuyết trình của sinh viên , nhiều chỗ còn khó hiểu và kiến thức chưa sâu .","nhiều chỗ còn khó hiểu và kiến thức chưa sâu","khó hiểu và kiến thức chưa sâu","Teaching quality","khó hiểu và kiến thức chưa sâu","Negative"
"85","cô giảng và dạy rất nhiệt tình .","cô giảng và dạy rất nhiệt tình","giảng và dạy","Teaching quality","nhiệt tình","Positive"
"86","nội dung môn học quá nhiều so với thời lượng một học kỳ , môn trong toàn bộ chương trình đào tạo thì chỉ có duy nhất môn này liên quan đến tín hiệu số và là một phần khá quan trọng trong kỹ năng kiến thức cần có , nhưng thời lượng bố trí chỉ có một học kỳ và chỉ một môn , khiến nội dung phải nhồi nhét khá nhiều , kiến thức chỉ ở cơ bản và không thể chuyên sâu được .","nội dung môn học quá nhiều so với thời lượng một học kỳ","nội dung môn học quá nhiều so với thời lượng một học kỳ","Course information","quá nhiều so với thời lượng một học kỳ","Negative"
"86","nội dung môn học quá nhiều so với thời lượng một học kỳ , môn trong toàn bộ chương trình đào tạo thì chỉ có duy nhất môn này liên quan đến tín hiệu số và là một phần khá quan trọng trong kỹ năng kiến thức cần có , nhưng thời lượng bố trí chỉ có một học kỳ và chỉ một môn , khiến nội dung phải nhồi nhét khá nhiều , kiến thức chỉ ở cơ bản và không thể chuyên sâu được .","môn trong toàn bộ chương trình đào tạo thì chỉ có duy nhất môn này liên quan đến tín hiệu số và là một phần khá quan trọng trong kỹ năng kiến thức cần có","chương trình đào tạo thì chỉ có duy nhất môn này liên quan đến tín hiệu số và là một phần khá quan trọng trong kỹ năng kiến thức","Course information","duy nhất môn này liên quan đến tín hiệu số và là một phần khá quan trọng","Neutral"
"86","nội dung môn học quá nhiều so với thời lượng một học kỳ , môn trong toàn bộ chương trình đào tạo thì chỉ có duy nhất môn này liên quan đến tín hiệu số và là một phần khá quan trọng trong kỹ năng kiến thức cần có , nhưng thời lượng bố trí chỉ có một học kỳ và chỉ một môn , khiến nội dung phải nhồi nhét khá nhiều , kiến thức chỉ ở cơ bản và không thể chuyên sâu được .","nhưng thời lượng bố trí chỉ có một học kỳ và chỉ một môn , khiến nội dung phải nhồi nhét khá nhiều , kiến thức chỉ ở cơ bản và không thể chuyên sâu được","thời lượng bố trí chỉ có một học kỳ và chỉ một môn , khiến nội dung phải nhồi nhét","Course information","nhồi nhét khá nhiều , kiến thức chỉ ở cơ bản và không thể chuyên sâu","Negative"
"87","lấy điểm bằng cách gọi lên bảng làm bài .","lấy điểm bằng cách gọi lên bảng làm bài","lấy điểm bằng cách gọi lên bảng làm bài","Test and evaluation","gọi lên bảng làm bài","Neutral"
"88","số lượng sinh viên trong một lớp quá lớn .","số lượng sinh viên trong một lớp quá lớn","số lượng sinh viên trong một lớp quá lớn","Organization and management","quá lớn","Negative"
"89","thiếu tương tác với sinh viên , trong khi lớp chỉ 10 người nhưng thầy vẫn chưa nắm được tình hình học viên .","thiếu tương tác với sinh viên","tương tác với sinh viên","Support from lecturers","thiếu tương tác","Negative"
"89","thiếu tương tác với sinh viên , trong khi lớp chỉ 10 người nhưng thầy vẫn chưa nắm được tình hình học viên .","trong khi lớp chỉ 10 người nhưng thầy vẫn chưa nắm được tình hình học viên","chưa nắm được tình hình học viên","Support from lecturers","chưa nắm được","Negative"
"90","đôi phần giảng viên nói nhanh , và sửa bài tập thì chữ ghi lại khá nhỏ ( ngồi xa bảng sẽ khó thấy ) .","đôi phần giảng viên nói nhanh , và sửa bài tập thì chữ ghi lại khá nhỏ ( ngồi xa bảng sẽ khó thấy )","nói nhanh , và sửa bài tập thì chữ ghi lại khá nhỏ ( ngồi xa bảng sẽ khó thấy )","Teaching quality","nói nhanh , và sửa bài tập thì chữ ghi lại khá nhỏ ( ngồi xa bảng sẽ khó thấy )","Negative"
"91","giảng viên tận tụy quan tâm học sinh và rất tâm lý , truyền đạt tốt , thực tiễn sinh động .","giảng viên tận tụy quan tâm học sinh và rất tâm lý","quan tâm học sinh","Support from lecturers","rất tâm lý","Positive"
"91","giảng viên tận tụy quan tâm học sinh và rất tâm lý , truyền đạt tốt , thực tiễn sinh động .","truyền đạt tốt","truyền đạt","Teaching quality","tốt","Positive"
"91","giảng viên tận tụy quan tâm học sinh và rất tâm lý , truyền đạt tốt , thực tiễn sinh động .","thực tiễn sinh động","thực tiễn sinh động","Teaching quality","sinh động","Positive"
"92","đề nghị thầy giảm béo .","đề nghị thầy giảm béo","giảm béo","General review","giảm béo","Neutral"
"93","vui nhộn trong giờ học .","vui nhộn trong giờ học","vui nhộn trong giờ học","Teaching quality","vui nhộn","Positive"
"94","khi gộp lại chương trình trở nên nhiều và rộng .","khi gộp lại chương trình trở nên nhiều và rộng","chương trình trở nên nhiều và rộng","Course information","nhiều và rộng","Negative"
"95","em tham gia đầy đủ buổi học của lớp này , em không có một chút hài lòng về môn học này .","em tham gia đầy đủ buổi học của lớp này","buổi học của lớp","General review","tham gia đầy đủ","Positive"
"95","em tham gia đầy đủ buổi học của lớp này , em không có một chút hài lòng về môn học này .","em không có một chút hài lòng về môn học này","hài lòng","General review","không có một chút hài lòng","Negative"
"96","thầy rất nhiệt tình và tận tâm chỉ dạy .","thầy rất nhiệt tình và tận tâm chỉ dạy","dạy","Teaching quality","nhiệt tình và tận tâm","Positive"
"97","giải đáp thắc mắc của sinh viên chưa tới nơi tới chốn .","giải đáp thắc mắc của sinh viên chưa tới nơi tới chốn","giải đáp thắc mắc của sinh viên","Support from lecturers","chưa tới nơi tới chốn","Negative"
"98","chất lượng không tốt .","chất lượng không tốt","chất lượng","Teaching quality","không tốt","Negative"
"99","phương pháp giảng của thầy giúp chúng em nắm được kiến thức nhanh hơn và sâu hơn !","phương pháp giảng của thầy giúp chúng em nắm được kiến thức nhanh hơn và sâu hơn","phương pháp giảng","Teaching quality","nắm được kiến thức nhanh hơn và sâu hơn","Positive"
