id,Review,Sentence Component,aspect_text,aspect,sentiment_text,sentiment
16,giải đề chi tiết cho sinh viên .,giải đề chi tiết cho sinh viên,giải đề ,Support from lecturers,chi tiết ,Positive
17,trao đổi trên hệ thống website môn học .,trao đổi trên hệ thống website môn học,trao đổi trên hệ thống website môn học,Support from lecturers,trao đổi trên hệ thống website môn học,Positive
18,cô nên thường xuyên sử dụng các thiết bị như micro trong giờ học vì giọng cô hơi nhỏ .,cô nên thường xuyên sử dụng các thiết bị như micro trong giờ học vì giọng cô hơi nhỏ,sử dụng các thiết bị như micro trong giờ học vì giọng cô hơi nhỏ,Teaching quality,nên thường xuyên,Neutral
19,lab nhiều nhưng chưa rõ ràng .,lab nhiều nhưng chưa rõ ràng,lab ,Workload,nhiều nhưng chưa rõ ràng,Negative
20,"nội dung , kiến thức khá chung chung .","nội dung , kiến thức khá chung chung","nội dung , kiến thức",Course information,khá chung chung,Negative
21,thầy rất tận tâm .,thầy rất tận tâm,thầy rất tận tâm,Teaching quality,rất tận tâm,Positive
22,"giáo viên nhiệt tình , vui vẻ .","giáo viên nhiệt tình , vui vẻ","giáo viên nhiệt tình , vui vẻ",Support from lecturers," nhiệt tình , vui vẻ",Positive
23,thầy dạt rất tốt .,thầy dạt rất tốt,thầy dạt,Teaching quality,rất tốt,Positive
24,thầy dạy rất nhiệt huyết và rất hay .,thầy dạy rất nhiệt huyết và rất hay,dạy ,Teaching quality,rất nhiệt huyết và rất hay,Positive
25,"thầy vui vẻ , nhiệt tình , chỉ dạy kiến thức thực tế .","thầy vui vẻ , nhiệt tình","thầy vui vẻ , nhiệt tình",Teaching quality,"vui vẻ , nhiệt tình",Positive
25,"thầy vui vẻ , nhiệt tình , chỉ dạy kiến thức thực tế .", chỉ dạy kiến thức thực tế,chỉ dạy kiến thức,Course information,thực tế,Positive
26,không có nội dung thực hành của môn học này .,không có nội dung thực hành của môn học này,nội dung thực hành của môn học,Course information,không có,Negative
27,kiến thức truyền đạt đến sinh viên rất tốt ạ !,kiến thức truyền đạt đến sinh viên rất tốt ạ,kiến thức truyền đạt,Teaching quality,rất tốt,Positive
28,"cô dạy rất có tâm , thương sinh viên .",cô dạy rất có tâm, dạy,Teaching quality,rất có tâm,Positive
28,"cô dạy rất có tâm , thương sinh viên .",thương sinh viên,thương sinh viên,Support from lecturers,thương,Positive
29,lớp bóng chuyền nhưng lại bị bắt tập thể lực khá nhiều .,lớp bóng chuyền nhưng lại bị bắt tập thể lực khá nhiều,lớp bóng chuyền,Course information, lại bị bắt tập thể lực khá nhiều,Negative
30,lý thuyết và môn thực hành không song song thực hành thường trước lý thuyết .,lý thuyết và môn thực hành không song song thực hành thường trước lý thuyết,lý thuyết và môn thực hành,Course information,không song song thực hành thường trước lý thuyết,Negative
31,dạy nhiệt tình tâm huyết .,dạy nhiệt tình tâm huyết,dạy,Teaching quality,nhiệt tình tâm huyết,Positive
32,nâng cấp thiết bị phòng lab .,nâng cấp thiết bị phòng lab,thiết bị phòng lab,Learning environment,nâng cấp,Neutral
33,thầy sửa bài bải tập kỹ và giải lý thuyết đúng thực tế .,thầy sửa bài bải tập kỹ, sửa bài bải tập,Support from lecturers, kỹ,Positive
33,thầy sửa bài bải tập kỹ và giải lý thuyết đúng thực tế ., và giải lý thuyết đúng thực tế,giải lý thuyết,Teaching quality,đúng thực tế,Positive
34,"nên có giáo trình cụ thể để sinh viên dễ dàng tiếp thu , mở rộng kiến thức .","nên có giáo trình cụ thể để sinh viên dễ dàng tiếp thu , mở rộng kiến thức",giáo trình cụ thể ,Course information,nên có,Neutral
35,"thầy già nên thường hay quên , sinh viên xin thầy up slide bài giảng nhưng lần nào thầy cũng quên .","thầy già nên thường hay quên , sinh viên xin thầy up slide bài giảng nhưng lần nào thầy cũng quên",", sinh viên xin thầy up slide bài giảng ",Support from lecturers," già nên thường hay quên , sinh viên xin thầy up slide bài giảng nhưng lần nào thầy cũng quên",Negative
36,thay đổi phương pháp dạy học để sinh viên dễ tiếp thu kiến thức hơn .,thay đổi phương pháp dạy học để sinh viên dễ tiếp thu kiến thức hơn, phương pháp dạy học,Teaching quality,thay đổi,Neutral
37,phòng học và thiết bị cần được cải thiện .,phòng học và thiết bị cần được cải thiện,phòng học và thiết bị,Learning environment,cần được cải thiện,Positive
38,cô đến đúng giờ và giảng bài khá dễ hiểu .,cô đến đúng giờ,giờ,Organization and management,đến đúng giờ,Positive
38,cô đến đúng giờ và giảng bài khá dễ hiểu .,giảng bài khá dễ hiểu,giảng bài,Teaching quality, khá dễ hiểu,Positive
39,chép bài nhiều .,chép bài nhiều,chép bài nhiều,Teaching quality,chép bài nhiều,Negative
40,thầy giảng dạy không thu hút cho lắm .,thầy giảng dạy không thu hút cho lắm,giảng dạy,Teaching quality, không thu hút cho lắm,Negative
41,truyền đạt nội dung rất dễ hiểu .,truyền đạt nội dung rất dễ hiểu,truyền đạt nội dung,Teaching quality,rất dễ hiểu,Positive
42,giúp học sinh hiểu bài tốt .,giúp học sinh hiểu bài tốt,giúp học sinh hiểu bài,Organization and management,tốt,Positive
43,thầy giảng đủ nội dung bài học và có chỗ lưu ý .,thầy giảng đủ nội dung bài học và có chỗ lưu ý , giảng,Teaching quality, đủ nội dung bài học và có chỗ lưu ý ,Positive
44,ghi hơi nhiều .,ghi hơi nhiều,ghi,Teaching quality,hơi nhiều,Negative
45,giảng viên rất vui vẻ .,giảng viên rất vui vẻ,giảng viên rất vui vẻ,Teaching quality,rất vui vẻ,Positive
46,sinh viên học xong có thể làm bài kiểm tra tốt nhưng đa số không thể giao tiếp cơ bản bằng tiếng anh .,sinh viên học xong có thể làm bài kiểm tra tốt nhưng đa số không thể giao tiếp cơ bản bằng tiếng anh,sinh viên học xong có thể làm bài kiểm tra tốt ,Course information, nhưng đa số không thể giao tiếp cơ bản bằng tiếng anh,Negative
47,"giảng dạy rất tốt tận tình , cẩn thận .","giảng dạy rất tốt tận tình , cẩn thận",giảng dạy ,Teaching quality," rất tốt tận tình , cẩn thận",Positive
48,dùng hệ thống nộp bài tập turnitindotcom với quy định tỉ lệ sao chép không quá 30% không phù hợp !,dùng hệ thống nộp bài tập turnitindotcom với quy định tỉ lệ sao chép không quá 30% không phù hợp,dùng hệ thống nộp bài tập turnitindotcom với quy định tỉ lệ sao chép không quá 30% không phù hợp,Workload,dùng hệ thống nộp bài tập turnitindotcom với quy định tỉ lệ sao chép không quá 30% không phù hợp,Neutral
48,dùng hệ thống nộp bài tập turnitindotcom với quy định tỉ lệ sao chép không quá 30% không phù hợp !,dùng hệ thống nộp bài tập turnitindotcom với quy định tỉ lệ sao chép không quá 30% không phù hợp,dùng hệ thống nộp bài tập turnitindotcom với quy định tỉ lệ sao chép không quá 30% không phù hợp,General review,dùng hệ thống nộp bài tập turnitindotcom với quy định tỉ lệ sao chép không quá 30% không phù hợp,Neutral
49,cám ơn thầy đã giúp đỡ em .,cám ơn thầy đã giúp đỡ em,cám ơn thầy đã giúp đỡ em,General review,cám ơn thầy,Positive
50,em chưa bao giờ được thầy reply mail .,em chưa bao giờ được thầy reply mail ,được thầy reply mail ,Support from lecturers,chưa bao giờ,Negative
51,"cần xem lại những chiếc máy chiếu ở phòng wzjwz40 rất mờ so với phòng wzjwz41 , khi chiếu demo không thấy gì hết !","cần xem lại những chiếc máy chiếu ở phòng wzjwz40 rất mờ so với phòng wzjwz41 , khi chiếu demo không thấy gì hết",những chiếc máy chiếu,Support from lecturers,"cần xem lại những chiếc máy chiếu ở phòng wzjwz40 rất mờ so với phòng wzjwz41 , khi chiếu demo không thấy gì hết",Negative
52,chăm chú bài tập .,chăm chú bài tập,chăm chú bài tập,Teaching quality,chăm chú,Positive
53,cô sẵn sàng giảng lại bài cho cả lớp khi có phần khó hiểu .,cô sẵn sàng giảng lại bài cho cả lớp khi có phần khó hiểu,giảng lại bài cho cả lớp khi có phần khó hiểu,Support from lecturers,sẵn sàng giảng lại bài ,Positive
54,"phòng học chất lượng còn kém phòng lab thực hành có đầu tư , máy tính tốt , còn các thiết bị thực hành đầy đủ nhưng còn hỏng hóc nhiều .",phòng học chất lượng còn kém ,phòng học,Learning environment,chất lượng còn kém,Negative
54,"phòng học chất lượng còn kém phòng lab thực hành có đầu tư , máy tính tốt , còn các thiết bị thực hành đầy đủ nhưng còn hỏng hóc nhiều .","phòng lab thực hành có đầu tư , máy tính tốt", phòng lab thực hành ,Learning environment,"có đầu tư , máy tính tốt",Positive
54,"phòng học chất lượng còn kém phòng lab thực hành có đầu tư , máy tính tốt , còn các thiết bị thực hành đầy đủ nhưng còn hỏng hóc nhiều .",còn các thiết bị thực hành đầy đủ nhưng còn hỏng hóc nhiều,các thiết bị thực hành,Learning environment,đầy đủ nhưng còn hỏng hóc nhiều,Neutral
55,em rất hài lòng với cách thức giảng dạy của giảng viên cũng như cách thức ra bài tập cho sinh viên .,em rất hài lòng với cách thức giảng dạy của giảng viên,cách thức giảng dạy của giảng viên,Teaching quality,rất hài lòng,Positive
55,em rất hài lòng với cách thức giảng dạy của giảng viên cũng như cách thức ra bài tập cho sinh viên .,em rất hài lòng với cách thức giảng dạy của giảng viên cũng như cách thức ra bài tập cho sinh viên,cách thức ra bài tập,Workload,rất hài lòng,Positive
56,do phòng thực hành quá nhỏ nên phòng đào tạo cần chia ca thực hành chứ không nên đề các bạn kéo đến và không có chỗ ngồi .,do phòng thực hành quá nhỏ,phòng thực hành,Learning environment,quá nhỏ,Negative
56,do phòng thực hành quá nhỏ nên phòng đào tạo cần chia ca thực hành chứ không nên đề các bạn kéo đến và không có chỗ ngồi ., nên phòng đào tạo cần chia ca thực hành chứ không nên đề các bạn kéo đến và không có chỗ ngồi,phòng đào tạo cần chia ca thực hành,Organization and management, chứ không nên đề các bạn kéo đến và không có chỗ ngồi,Neutral
57,giáo viên dạy rất hay .,giáo viên dạy rất hay, dạy ,Teaching quality,rất hay,Positive
58,"nhiệt tình , tận tâm và dễ hiểu .","nhiệt tình , tận tâm và dễ hiểu","nhiệt tình , tận tâm và dễ hiểu",Teaching quality,"nhiệt tình , tận tâm và dễ hiểu",Positive
59,"thầy dạy rất tận tâm , quan tâm đến sinh viên .",thầy dạy rất tận tâm, dạy,Teaching quality, rất tận tâm,Positive
59,"thầy dạy rất tận tâm , quan tâm đến sinh viên .",quan tâm đến sinh viên,quan tâm đến sinh viên,Support from lecturers, quan tâm,Positive
60,"thầy dạy hay , dễ hiểu .","thầy dạy hay , dễ hiểu", dạy ,Teaching quality," hay , dễ hiểu",Positive
61,thầy luôn thúc giục sinh viên thực hiện tốt vai trò trên ghế nhà trường .,thầy luôn thúc giục sinh viên thực hiện tốt vai trò trên ghế nhà trường,thúc giục sinh viên thực hiện tốt vai trò trên ghế nhà trường,Support from lecturers,luôn thúc giục,Positive
62,"chia sẻ các kỹ năng khi làm việc , chia sẻ kinh nghiệm trong ngành , thậm chí chỉ cách mua linh kiện mà không bị chặt chém giá cả .",chia sẻ các kỹ năng khi làm việc,chia sẻ các kỹ năng khi làm việc,Support from lecturers,chia sẻ các kỹ năng khi làm việc,Positive
62,"chia sẻ các kỹ năng khi làm việc , chia sẻ kinh nghiệm trong ngành , thậm chí chỉ cách mua linh kiện mà không bị chặt chém giá cả .",chia sẻ kinh nghiệm trong ngành,chia sẻ kinh nghiệm trong ngành,Support from lecturers,chia sẻ kinh nghiệm trong ngành,Positive
62,"chia sẻ các kỹ năng khi làm việc , chia sẻ kinh nghiệm trong ngành , thậm chí chỉ cách mua linh kiện mà không bị chặt chém giá cả .",thậm chí chỉ cách mua linh kiện mà không bị chặt chém giá cả,chỉ cách mua linh kiện,Support from lecturers,mà không bị chặt chém giá cả,Negative
63,"bài giảng chưa sinh động , thường gây chán cho sinh viên , sinh viên không tiếp thu được nhiều về kiến thức thầy nói .","bài giảng chưa sinh động , thường gây chán cho sinh viên",bài giảng,Teaching quality,"chưa sinh động , thường gây chán cho sinh viên",Negative
63,"bài giảng chưa sinh động , thường gây chán cho sinh viên , sinh viên không tiếp thu được nhiều về kiến thức thầy nói .",sinh viên không tiếp thu được nhiều về kiến thức thầy nói,kiến thức thầy nói ,Teaching quality, không tiếp thu được nhiều,Negative
64,"thầy dạy rất tận tâm , thường xuyên thảo luận , giúp đỡ các em trên diễn đàn môn học .",thầy dạy rất tận tâm,dạy,Teaching quality,rất tận tâm,Positive
64,"thầy dạy rất tận tâm , thường xuyên thảo luận , giúp đỡ các em trên diễn đàn môn học .","thường xuyên thảo luận , giúp đỡ các em trên diễn đàn môn học","thường xuyên thảo luận , giúp đỡ các em trên diễn đàn môn học",Support from lecturers,"thường xuyên thảo luận , giúp đỡ các em ",Positive
65,giảng viên không có cách giải quyết gì mà vẫn cho làm bài tập nộp tại chỗ như bình thường .,giảng viên không có cách giải quyết gì mà vẫn cho làm bài tập nộp tại chỗ như bình thường,giảng viên không có cách giải quyết gì mà vẫn cho làm bài tập nộp tại chỗ như bình thường ,Organization and management, không có cách giải quyết gì,Negative
66,"giảng viên dạy rất nhiệt tình , dễ hiểu , gần gũi với sinh viên .","giảng viên dạy rất nhiệt tình , dễ hiểu , gần gũi với sinh viên ",dạy,Teaching quality,"rất nhiệt tình , dễ hiểu , gần gũi với sinh viên ",Positive
67,"thầy tận tâm , giảng bài dễ hiểu .",thầy tận tâm,thầy tận tâm,Support from lecturers, tận tâm,Positive
67,"thầy tận tâm , giảng bài dễ hiểu .",giảng bài dễ hiểu, giảng bài ,Teaching quality,dễ hiểu,Positive
68,giáo viên rất nhiệt tình vui vẻ .,giáo viên rất nhiệt tình vui vẻ,giáo viên rất nhiệt tình vui vẻ,Teaching quality,rất nhiệt tình vui vẻ,Positive
69,cách dạy của thầy có sự hứng thú cao .,cách dạy của thầy có sự hứng thú cao,cách dạy,Teaching quality,có sự hứng thú cao ,Positive
70,thiết nghĩ nhà trường cần đặt chuẩn tiếng anh đầu vào cho lớp chất lượng cao cao hơn nữa để lớp có thể thực sự học bằng tiếng anh .,thiết nghĩ nhà trường cần đặt chuẩn tiếng anh đầu vào cho lớp chất lượng cao cao hơn nữa để lớp có thể thực sự học bằng tiếng anh,đặt chuẩn tiếng anh đầu vào cho lớp chất lượng cao,Organization and management,thiết nghĩ nhà trường cần đặt chuẩn tiếng anh đầu vào cho lớp chất lượng cao cao hơn nữa để lớp có thể thực sự học bằng tiếng anh,Neutral
71,giảng dạy thực tế .,giảng dạy thực tế,giảng dạy,Teaching quality, thực tế,Positive
72,chất lượng môn học tốt .,chất lượng môn học tốt,chất lượng môn học,Course information,tốt,Positive
73,nên ôn lại lý thuyết rồi hướng dẫn kỹ thực hành .,nên ôn lại lý thuyết rồi hướng dẫn kỹ thực hành,ôn lại lý thuyết rồi hướng dẫn kỹ thực hành,Support from lecturers,nên ôn lại,Neutral
74,"mục đích của môn học , có liên quan gì dến những môn học trước và sau này .","mục đích của môn học , có liên quan gì dến những môn học trước và sau này",mục đích của môn học,Course information,có liên quan gì dến những môn học trước và sau này,Negative
75,cần có giáo trình chi tiết về môn học cho sinh viên dễ nắm bắt .,cần có giáo trình chi tiết về môn học cho sinh viên dễ nắm bắt, giáo trình chi tiết về môn học ,Course information,cần có,Neutral
76,chỉ có 1 điểm em không hài lòng đó là đề thi cuối kỳ vô cùng dài .,chỉ có 1 điểm em không hài lòng đó là đề thi cuối kỳ vô cùng dài,đề thi cuối kỳ ,Workload,không hài lòng đó là đề thi cuối kỳ vô cùng dài ,Negative
77,nâng cấp phòng máy thực hành .,nâng cấp phòng máy thực hành, phòng máy thực hành,Workload,nâng cấp,Neutral
78,vui vẻ tận tâm và nhiệt tình .,vui vẻ tận tâm và nhiệt tình,vui vẻ tận tâm và nhiệt tình,Teaching quality,vui vẻ tận tâm và nhiệt tình,Positive
79,lớp của em do đa số các bạn trầm tính nên đối với bọn em cô là một người rất giỏi và giải đáp đầy đủ cho bọn em .,lớp của em do đa số các bạn trầm tính,lớp của em do đa số các bạn trầm tính,Learning environment,do đa số các bạn trầm tính,Neutral
79,lớp của em do đa số các bạn trầm tính nên đối với bọn em cô là một người rất giỏi và giải đáp đầy đủ cho bọn em .,nên đối với bọn em cô là một người rất giỏi và giải đáp đầy đủ cho bọn em,cô là một người rất giỏi và giải đáp đầy đủ cho bọn em,Support from lecturers,là một người rất giỏi và giải đáp đầy đủ ,Positive
80,"nhiệt tình , cẩn thận , tỉ mỉ , chu đáo , truyền đạt tốt kiến thức cho sinh viên .","nhiệt tình , cẩn thận , tỉ mỉ , chu đáo","nhiệt tình , cẩn thận , tỉ mỉ , chu đáo",Teaching quality,"nhiệt tình , cẩn thận , tỉ mỉ , chu đáo",Positive
80,"nhiệt tình , cẩn thận , tỉ mỉ , chu đáo , truyền đạt tốt kiến thức cho sinh viên .", truyền đạt tốt kiến thức cho sinh viên, truyền đạt tốt kiến thức cho sinh viên,Teaching quality,truyền đạt tốt,Positive
81,tận tâm và tận tình chỉ dạy của giáo viên .,tận tâm và tận tình chỉ dạy của giáo viên,chỉ dạy của giáo viên,Teaching quality,tận tâm và tận tình,Positive
82,cải thiện chất lượng máy chiếu .,cải thiện chất lượng máy chiếu ,chất lượng máy chiếu,Learning environment,cải thiện ,Neutral
83,"dạy dễ hiểu , cung cấp đầy đủ tài liệu .",dạy dễ hiểu,dạy,Teaching quality,dễ hiểu,Positive
83,"dạy dễ hiểu , cung cấp đầy đủ tài liệu .", cung cấp đầy đủ tài liệu, tài liệu,Course information,cung cấp đầy đủ,Positive
84,phương pháp giảng dạy và truyền đạt kiến thức khá tốt .,phương pháp giảng dạy và truyền đạt kiến thức khá tốt,phương pháp giảng dạy và truyền đạt kiến thức,Teaching quality,khá tốt,Positive
85,khá nhiệt tình .,khá nhiệt tình,khá nhiệt tình,Support from lecturers,khá nhiệt tình,Positive
86,"thầy nên check mail và có trả lời mail của sinh viên , sinh viên gửi mail chẳng bao giờ thấy thầy trả lời là đã nhận được .",thầy nên check mail và có trả lời mail của sinh viên,check mail và có trả lời mail của sinh viên,Support from lecturers, nên,Neutral
86,"thầy nên check mail và có trả lời mail của sinh viên , sinh viên gửi mail chẳng bao giờ thấy thầy trả lời là đã nhận được .",sinh viên gửi mail chẳng bao giờ thấy thầy trả lời là đã nhận được,gửi mail,Support from lecturers,chẳng bao giờ thấy thầy trả lời là đã nhận được,Negative
87,kiến thức hay và sự tận tâm của giảng viên .,kiến thức hay,kiến thức,Course information,hay,Positive
87,kiến thức hay và sự tận tâm của giảng viên .,và sự tận tâm của giảng viên,sự tận tâm,Support from lecturers, tận tâm,Positive
88,nên giảng dạy vào ví dụ nhiều hơn .,nên giảng dạy vào ví dụ nhiều hơn,giảng dạy vào ví dụ,Teaching quality,nên giảng dạy vào ví dụ nhiều hơn,Neutral
89,"thầy cho chép nhiều , ít giảng bài .",thầy cho chép nhiều,thầy cho chép nhiều,Teaching quality,nhiều,Neutral
89,"thầy cho chép nhiều , ít giảng bài .",ít giảng bài,giảng bài,Teaching quality,ít,Negative
90,"phòng học còn nhiều bụi , máy chiếu thường xuyên bị trục trặc , âm thanh của loa chưa tốt .",phòng học còn nhiều bụi,phòng học,Learning environment,còn nhiều bụi,Negative
90,"phòng học còn nhiều bụi , máy chiếu thường xuyên bị trục trặc , âm thanh của loa chưa tốt .", máy chiếu thường xuyên bị trục trặc, máy chiếu,Learning environment, thường xuyên bị trục trặc,Negative
90,"phòng học còn nhiều bụi , máy chiếu thường xuyên bị trục trặc , âm thanh của loa chưa tốt .",âm thanh của loa chưa tốt,âm thanh của loa,Learning environment,chưa tốt,Negative
91,thầy chấm điểm khá gắt .,thầy chấm điểm khá gắt,chấm điểm,Test and evaluation,khá gắt,Negative
92,"đồ án cũng rất mơ hồ , không thực tế .","đồ án cũng rất mơ hồ , không thực tế",đồ án,Test and evaluation,"rất mơ hồ , không thực tế",Negative
93,"cô giảng dạy rất nhiệt tình , nhanh chóng giúp sinh viên hiểu bài .",cô giảng dạy rất nhiệt tình,giảng dạy,Teaching quality,rất nhiệt tình,Positive
93,"cô giảng dạy rất nhiệt tình , nhanh chóng giúp sinh viên hiểu bài .",nhanh chóng giúp sinh viên hiểu bài , giúp sinh viên hiểu bài ,Support from lecturers,nhanh chóng,Positive
94,"môn học này nên thường xuyên cập nhật mới , phù hợp với lại thực tế .","môn học này nên thường xuyên cập nhật mới , phù hợp với lại thực tế",môn học,Course information,"nên thường xuyên cập nhật mới , phù hợp với lại thực tế",Neutral
95,cần bảo trì máy tính nhất là bàn phím và chuột .,cần bảo trì máy tính nhất là bàn phím và chuột,bảo trì máy tính nhất là bàn phím và chuột,Learning environment,cần bảo trì,Neutral
96,phòng máy có vấn đề .,phòng máy có vấn đề,phòng máy,Learning environment,có vấn đề,Negative
97,"dạy dễ hiểu , không bị rối .","dạy dễ hiểu , không bị rối",dạy,Teaching quality,"dễ hiểu , không bị rối",Positive
98,sự tận tình với học viên .,sự tận tình với học viên,sự tận tình với học viên,Support from lecturers,tận tình ,Positive
99,phòng thực hành cần có một số nâng cấp nhỏ về phần mềm lập trình để sinh viên cảm thấy hứng thú hơn để đến học .,phòng thực hành cần có một số nâng cấp nhỏ về phần mềm lập trình để sinh viên cảm thấy hứng thú hơn để đến học,phòng thực hành,Learning environment,cần có một số nâng cấp nhỏ về phần mềm lập trình để sinh viên cảm thấy hứng thú hơn để đến học,Neutral
100,giảng viên chia thành nhiều nhóm để sinh viên thảo luận có hiệu quả .,giảng viên chia thành nhiều nhóm để sinh viên thảo luận có hiệu quả,chia thành nhiều nhóm để sinh viên thảo luận có hiệu quả,Organization and management, chia thành nhiều nhóm để sinh viên thảo luận có hiệu quả,Positive
