"id","Review","Sentence Component","aspect_text","aspect","sentiment_text","sentiment"
"7","nhiệt tình , nghiêm khắc .","nhiệt tình","nhiệt tình","Teaching quality","nhiệt tình","Positive"
"7","nhiệt tình , nghiêm khắc .","nghiêm khắc ","nghiêm khắc","Teaching quality","nghiêm khắc","Neutral"
"8","không cho bài tập thêm , toàn sửa lại ví dụ trong slide và sửa khá nhanh , sinh viên khó theo kịp .","không cho bài tập thêm","bài tập","Workload","không cho bài tập thêm","Negative"
"8","không cho bài tập thêm , toàn sửa lại ví dụ trong slide và sửa khá nhanh , sinh viên khó theo kịp ."," toàn sửa lại ví dụ trong slide và sửa khá nhanh , sinh viên khó theo kịp","toàn sửa lại ví dụ trong slide","Teaching quality"," sửa khá nhanh , sinh viên khó theo kịp","Negative"
"9","giáo viên chưa chấm đúng điểm .","giáo viên chưa chấm đúng điểm"," điểm","Test and evaluation","chưa chấm đúng","Negative"
"10","nói thuyết trình , nhưng thực ra các bạn chỉ lên đọc slide thôi , và kết quả , ai ở nhóm nào chỉ hiểu được nội dung của nhóm mình trình bày mà thôi .","nói thuyết trình , nhưng thực ra các bạn chỉ lên đọc slide thôi , và kết quả , ai ở nhóm nào chỉ hiểu được nội dung của nhóm mình trình bày mà thôi","thuyết trình","Course information"," nhưng thực ra các bạn chỉ lên đọc slide thôi , và kết quả , ai ở nhóm nào chỉ hiểu được nội dung của nhóm mình trình bày mà thôi","Negative"
"11","phương pháp truyền đạt của cô hơi quan liêu bao cấp .","phương pháp truyền đạt của cô hơi quan liêu bao cấp","phương pháp truyền đạt của cô","Teaching quality","hơi quan liêu bao cấp","Negative"
"12","dạy từng phần , vẽ từng đoạn mạch và lý giải chứ không giải thích chung cả hình chương 4 doubledot datapath .","dạy từng phần , vẽ từng đoạn mạch và lý giải chứ không giải thích chung cả hình chương 4 doubledot datapath","dạy ","Teaching quality","từng phần , vẽ từng đoạn mạch và lý giải chứ không giải thích chung cả hình chương 4 doubledot datapath","Neutral"
"13","nhiệt tình , sửa một số lỗi phần speak , củng cố phần nghe - viết .","nhiệt tình , sửa một số lỗi phần speak , củng cố phần nghe - viết","nhiệt tình , sửa một số lỗi phần speak , củng cố phần nghe - viết ","Support from lecturers","nhiệt tình , sửa một số lỗi phần speak , củng cố phần nghe - viết","Positive"
"14","thầy rất nhiệt tình và tâm huyết .","thầy rất nhiệt tình và tâm huyết","thầy","Teaching quality","rất nhiệt tình và tâm huyết","Positive"
"15","quá nhiều lý thuyết , ít giải bài tập .","quá nhiều lý thuyết"," lý thuyết","Course information","quá nhiều","Negative"
"15","quá nhiều lý thuyết , ít giải bài tập .","ít giải bài tập","giải bài tập","Teaching quality","ít ","Negative"
"16","phương pháp giảng dạy không phù hợp với sinh viên .","phương pháp giảng dạy không phù hợp với sinh viên","phương pháp giảng dạy ","Teaching quality","không phù hợp với sinh viên","Negative"
"17","theo em cần phải thêm thời gian học cho môn này , vì 2 tiết tuần không đủ để giảng viên truyền tải tốt nội dung cần thiết của một kỹ sư cần có .","theo em cần phải thêm thời gian học cho môn này , vì 2 tiết tuần không đủ để giảng viên truyền tải tốt nội dung cần thiết của một kỹ sư cần có","heo em cần phải thêm thời gian học cho môn này","Organization and management","cần phải thêm","Neutral"
"18","giáo viên nhiệt tình , phương pháp giảng bài dễ hiểu .","giáo viên nhiệt tình","giáo viên","Teaching quality","nhiệt tình","Positive"
"18","giáo viên nhiệt tình , phương pháp giảng bài dễ hiểu ."," phương pháp giảng bài dễ hiểu ","phương pháp giảng bài","Teaching quality","dễ hiểu","Positive"
"19","em không học thầy này mà sao lại có khảo sát , em không rõ cho lắm .","em không học thầy này mà sao lại có khảo sát , em không rõ cho lắm","em không học thầy này mà sao lại có khảo sát , em không rõ cho lắm","General review","em không học thầy này mà sao lại có khảo sát , em không rõ cho lắm","Neutral"
"20","trong lúc giải bài tập cho đến khi giải xong bài tập , sinh viên không thế hiểu được tại sao ra được kết quả và cũng không biết kết quả nào là chính xác để ghi nhận .","trong lúc giải bài tập cho đến khi giải xong bài tập , sinh viên không thế hiểu được tại sao ra được kết quả và cũng không biết kết quả nào là chính xác để ghi nhận","trong lúc giải bài tập cho đến khi giải xong bài tập","Course information","sinh viên không thế hiểu được tại sao ra được kết quả và cũng không biết kết quả nào là chính xác để ghi nhận","Negative"
"21","em quí thầy nhưng em phải nói với thầy một cách hài hước và chân thành rằng là việc điểm danh trên lớp không hiệu quả .","em quí thầy nhưng em phải nói với thầy một cách hài hước và chân thành rằng là việc điểm danh trên lớp không hiệu quả"," điểm danh trên lớp ","Teaching quality","không hiệu quả","Negative"
"22","thầy nghỉ khá nhiều .","thầy nghỉ khá nhiều","thầy nghỉ","Organization and management","khá nhiều","Negative"
"23","giảng không hiểu lắm .","giảng không hiểu lắm","giảng","Teaching quality","không hiểu lắm","Negative"
"24","thầy hơi nghiêm túc và khó tính khiến sinh viên căng thẳng .","thầy hơi nghiêm túc và khó tính khiến sinh viên căng thẳng","thầy hơi nghiêm túc và khó tính","General review","khiến sinh viên căng thẳng","Negative"
"25","bài tập cần đa dạng và sát với nội dung lý thuyết hơn .","bài tập cần đa dạng và sát với nội dung lý thuyết hơn","bài tập","Workload","cần đa dạng và sát với nội dung lý thuyết hơn","Neutral"
"26","thầy giải và hướng dẫn giải bài tập dễ hiểu .","thầy giải và hướng dẫn giải bài tập dễ hiểu","thầy giải và hướng dẫn giải bài tập","Support from lecturers","dễ hiểu","Positive"
"27","cô dạy vẫn còn hơi khó hiểu ạ .","cô dạy vẫn còn hơi khó hiểu ạ","cô dạy ","Teaching quality","vẫn còn hơi khó hiểu ạ","Negative"
"28","cô dạy lý thuyết ngắn gọn , bài tập thường xuyên !","cô dạy lý thuyết ngắn gọn","cô dạy lý thuyết","Teaching quality"," ngắn gọn","Positive"
"28","cô dạy lý thuyết ngắn gọn , bài tập thường xuyên !"," bài tập thường xuyên ","bài tập","Workload"," thường xuyên","Neutral"
"29","giảng viên bỏ nhiều tiết học .","giảng viên bỏ nhiều tiết học","giảng viên","Organization and management","bỏ nhiều tiết học","Negative"
"30","giảng viên dạy hay , giảng kỹ .","giảng viên dạy hay","giảng viên dạy","Teaching quality","hay","Positive"
"30","giảng viên dạy hay , giảng kỹ .","giảng kỹ","giảng ","Teaching quality","kỹ","Positive"
"31","giảng viên dạy rất nhiệt tình , chỉ bảo tận tình .","giảng viên dạy rất nhiệt tình","giảng viên dạy","Teaching quality","rất nhiệt tình","Positive"
"31","giảng viên dạy rất nhiệt tình , chỉ bảo tận tình .","chỉ bảo tận tình","chỉ bảo","Teaching quality","tận tình","Positive"
"32","thầy rất đúng giờ !","thầy rất đúng giờ","thầy rất đúng giờ","Organization and management","đúng giờ","Positive"
"33","dạy đầy đủ .","dạy đầy đủ","dạy","Teaching quality"," đầy đủ","Positive"
"34","thầy dạy hơi nhanh nên mong thầy dạy chậm lại và giảng kỹ hơn .","thầy dạy hơi nhanh","thầy dạy","Teaching quality","hơi nhanh","Negative"
"34","thầy dạy hơi nhanh nên mong thầy dạy chậm lại và giảng kỹ hơn ."," nên mong thầy dạy chậm lại và giảng kỹ hơn","thầy dạy chậm lại và giảng kỹ hơn","Teaching quality","mong","Neutral"
"35","bài giảng hấp dẫn .","bài giảng hấp dẫn","bài giảng","Teaching quality","hấp dẫn","Positive"
"36","giảng viên nên cho nhiều bài tập và hướng dẫn kỹ cho sinh viên làm bài .","giảng viên nên cho nhiều bài tập và hướng dẫn kỹ cho sinh viên làm bài","giảng viên nên cho nhiều bài tập và hướng dẫn kỹ cho sinh viên làm bài","Support from lecturers","nên","Neutral"
"37","ví dụ của thầy cũng chưa rõ ràng .","ví dụ của thầy cũng chưa rõ ràng","ví dụ của thầy","Teaching quality","cũng chưa rõ ràng","Positive"
"38","em rất hài lòng về phương pháp , cách giảng dạy cũng như cách thầy tiếp xúc với sinh viên .","em rất hài lòng về phương pháp , cách giảng dạy cũng như cách thầy tiếp xúc với sinh viên"," phương pháp , cách giảng dạy cũng như cách thầy tiếp xúc với sinh viên","Teaching quality","em rất hài lòng","Positive"
"39","điều đó làm tăng áp lực cho sinh viên .","điều đó làm tăng áp lực cho sinh viên","điều đó","General review","làm tăng áp lực cho sinh viên","Negative"
"40","thầy cần tranh luận với sinh viên để sinh viên dễ nắm bắt kiến thức hơn .","thầy cần tranh luận với sinh viên để sinh viên dễ nắm bắt kiến thức hơn","thầy cần tranh luận với sinh viên","Support from lecturers"," cần","Neutral"
"41","thầy có dặn nên up lên youtube , nhưng do mạng nhà yếu nên em nén lại up lên mediafire thì bị trừ điểm .","thầy có dặn nên up lên youtube","thầy có dặn","Support from lecturers","nên up lên youtube","Neutral"
"41","thầy có dặn nên up lên youtube , nhưng do mạng nhà yếu nên em nén lại up lên mediafire thì bị trừ điểm .","nhưng do mạng nhà yếu ","mạng nhà","Learning environment","yếu","Negative"
"41","thầy có dặn nên up lên youtube , nhưng do mạng nhà yếu nên em nén lại up lên mediafire thì bị trừ điểm .","nên em nén lại up lên mediafire thì bị trừ điểm"," nén lại up lên mediafire thì bị trừ điểm","Test and evaluation","bị trừ điểm","Negative"
"42","giảng dạy nhiệt tình , tận tâm , cách giảng dạy dễ hiểu .","giảng dạy nhiệt tình , tận tâm ","giảng dạy","Teaching quality","nhiệt tình , tận tâm ","Positive"
"42","giảng dạy nhiệt tình , tận tâm , cách giảng dạy dễ hiểu .","cách giảng dạy dễ hiểu","cách giảng dạy","Teaching quality","dễ hiểu","Positive"
"43","cần phải thống nhất nội dung học của lớp lý thuyết và thực hành .","cần phải thống nhất nội dung học của lớp lý thuyết và thực hành","nội dung học của lớp lý thuyết và thực hành","Course information","cần phải thống nhất ","Neutral"
"44","tài liệu của giảng viên đưa ra còn thiếu sót và nội dung tài liệu có nhiều sai sót .","tài liệu của giảng viên đưa ra còn thiếu sót và nội dung tài liệu có nhiều sai sót","tài liệu của giảng viên đưa ra ","Course information","còn thiếu sót và nội dung tài liệu có nhiều sai sót","Negative"
"45","có thể biết được cách quản lý dữ liệu , có rất nhiều tài liệu tham khảo được giảng viên cập nhật .","có thể biết được cách quản lý dữ liệu","có thể biết được cách quản lý dữ liệu","General review","có thể biết được","Positive"
"45","có thể biết được cách quản lý dữ liệu , có rất nhiều tài liệu tham khảo được giảng viên cập nhật .","có rất nhiều tài liệu tham khảo được giảng viên cập nhật","tài liệu tham khảo","Course information","có rất nhiều tài liệu tham khảo được giảng viên cập nhật","Neutral"
"46","giảng viên đưa nhiều bài tập với mức độ từ dễ đến khó .","giảng viên đưa nhiều bài tập với mức độ từ dễ đến khó ","giảng viên đưa nhiều bài tập ","Support from lecturers","với mức độ từ dễ đến khó ","Neutral"
"47","cần phải có các thiết bị phục vụ cho môn học tốt hơn .","cần phải có các thiết bị phục vụ cho môn học tốt hơn","các thiết bị ","Learning environment","cần phải có các thiết bị phục vụ cho môn học tốt hơn","Neutral"
"48","dạy rất hay và chi tiết .","dạy rất hay và chi tiết ","dạy","Teaching quality","rất hay và chi tiết","Positive"
"49","thầy cung cấp nhiều kiến thức bổ ích .","thầy cung cấp nhiều kiến thức bổ ích","thầy cung cấp nhiều kiến thức","Teaching quality"," bổ ích","Positive"
"50","giáo viên dạy chưa tốt .","giáo viên dạy chưa tốt ","giáo viên dạy ","Teaching quality","chưa tốt","Negative"
"51","đề cương đầy đủ .","đề cương đầy đủ ","đề cương","Course information"," đầy đủ","Positive"
"52","dạy học nhiệt tình giải nhiều bài tập khó mà bọn em làm không ra .","dạy học nhiệt tình","dạy học","Teaching quality","nhiệt tình","Positive"
"52","dạy học nhiệt tình giải nhiều bài tập khó mà bọn em làm không ra .","giải nhiều bài tập khó mà bọn em làm không ra "," giải nhiều bài tập khó mà bọn em làm không ra","Support from lecturers","giải nhiều bài tập khó mà bọn em làm không ra ","Positive"
"53","làm sao vớt vát được .","làm sao vớt vát được ","làm sao vớt vát được","General review","làm sao vớt vát được","Negative"
"54","giảng viên dạy nhiệt tình , đi đúng giờ , dạy dễ tiếp thu .","giảng viên dạy nhiệt tình","giảng viên dạy ","Teaching quality"," nhiệt tình","Positive"
"54","giảng viên dạy nhiệt tình , đi đúng giờ , dạy dễ tiếp thu .","đi đúng giờ","đi đúng giờ","Organization and management","đúng giờ","Positive"
"54","giảng viên dạy nhiệt tình , đi đúng giờ , dạy dễ tiếp thu ."," dạy dễ tiếp thu","dạy ","Teaching quality","dễ tiếp thu","Positive"
"55","thông báo bài tập rất muộn và nhiều thay vì chia nhỏ và giao bài tập sớm , khiến sinh viên bị quá tải và chịu áp lực trong việc giải quyết bài tập .","thông báo bài tập rất muộn và nhiều thay vì chia nhỏ và giao bài tập sớm , khiến sinh viên bị quá tải và chịu áp lực trong việc giải quyết bài tập","thông báo bài tập rất muộn và nhiều thay vì chia nhỏ và giao bài tập sớm","Organization and management","khiến sinh viên bị quá tải và chịu áp lực trong việc giải quyết bài tập","Negative"
"56","có kinh nghiệm , khá nhiệt tình .","có kinh nghiệm , khá nhiệt tình","có kinh nghiệm , khá nhiệt tình","General review","có kinh nghiệm , khá nhiệt tình","Positive"
"57","nghỉ học không thông báo hoài .","nghỉ học không thông báo hoài ","nghỉ học","Organization and management"," không thông báo hoài","Negative"
"58","dạy tận tình , hướng dẫn sinh viên cụ thể .","dạy tận tình","dạy","Teaching quality"," tận tình","Positive"
"58","dạy tận tình , hướng dẫn sinh viên cụ thể ."," hướng dẫn sinh viên cụ thể ","hướng dẫn sinh viên","Support from lecturers"," cụ thể","Positive"
"59","cố chấp .","cố chấp","cố chấp","General review","cố chấp","Negative"
"60","thầy còn hay đi muộn .","thầy còn hay đi muộn ","thầy còn hay đi muộn","Organization and management","hay đi muộn","Negative"
"61","trình độ chuyên môn , sự nhiệt tình trong giảng dạy .","trình độ chuyên môn , sự nhiệt tình trong giảng dạy","trình độ chuyên môn , sự nhiệt tình trong giảng dạy","General review","trình độ chuyên môn , sự nhiệt tình trong giảng dạy","Neutral"
"62","em thấy đề thi khó và khác so với những gì đã học , cụ thể là phần đọc đoạn văn .","em thấy đề thi khó và khác so với những gì đã học , cụ thể là phần đọc đoạn văn","đề thi","Test and evaluation"," khó và khác so với những gì đã học","Negative"
"63","giảng viên dạy hết sức nhiệt tình .","giảng viên dạy hết sức nhiệt tình","giảng viên dạy","Teaching quality","hết sức nhiệt tình","Positive"
"64","em hầu như không được gặp cô ạ .","em hầu như không được gặp cô ạ ","em hầu như không được gặp cô ạ","Teaching quality","hầu như không được gặp cô ạ","Negative"
"65","thầy dạy và giảng giải nhiệt tình .","thầy dạy và giảng giải nhiệt tình","thầy dạy và giảng giải ","Teaching quality","nhiệt tình","Positive"
"66","cô dạy rất vui và nhiệt tình , giải bài tập rất chi tiết .","cô dạy rất vui và nhiệt tình ","cô dạy","Teaching quality"," rất vui và nhiệt tình","Positive"
"66","cô dạy rất vui và nhiệt tình , giải bài tập rất chi tiết ."," giải bài tập rất chi tiết","giải bài tập","Support from lecturers","rất chi tiết","Positive"
"67","tài liệu cung cấp cho sinh viên trên web của trường còn ít .","tài liệu cung cấp cho sinh viên trên web của trường còn ít","tài liệu cung cấp cho sinh viên trên web của trường","Course information","còn ít","Negative"
"68","chưa theo sát chương trình .","chưa theo sát chương trình","chưa theo sát chương trình","Teaching quality","chưa theo sát chương trình","Negative"
"69","truyền đạt nguồn kiến thức phong phú .","truyền đạt nguồn kiến thức phong phú","truyền đạt nguồn kiến thức","Teaching quality"," phong phú","Positive"
"70","giáo viên giảng bài rất hay và thú vị và truyền tải được nội dung môn học rõ ràng ý nghĩa .","giáo viên giảng bài rất hay và thú vị và truyền tải được nội dung môn học rõ ràng ý nghĩa","giáo viên giảng bài","Teaching quality","rất hay và thú vị và truyền tải được nội dung môn học rõ ràng ý nghĩa","Positive"
"71","nhà trường nên cập nhật thêm nhiều thông tin kiến thức mới vào đề cương giảng dạy .","nhà trường nên cập nhật thêm nhiều thông tin kiến thức mới vào đề cương giảng dạy"," đề cương giảng dạy","Course information","nhà trường nên cập nhật thêm nhiều thông tin kiến thức mới vào","Neutral"
"72","cô có kiến thức tốt , truyền đạt dễ hiểu , phát âm chuẩn .","cô có kiến thức tốt","cô ","General review","có kiến thức tốt","Positive"
"72","cô có kiến thức tốt , truyền đạt dễ hiểu , phát âm chuẩn ."," truyền đạt dễ hiểu"," truyền đạt ","Teaching quality","dễ hiểu","Positive"
"72","cô có kiến thức tốt , truyền đạt dễ hiểu , phát âm chuẩn .","phát âm chuẩn"," phát âm ","Teaching quality","chuẩn","Positive"
"73","giảng viên nhiệt tình , giảng dạy hay , dễ hiểu .","giảng viên nhiệt tình","giảng viên ","Teaching quality","nhiệt tình","Positive"
"73","giảng viên nhiệt tình , giảng dạy hay , dễ hiểu .","giảng dạy hay , dễ hiểu","giảng dạy","Teaching quality","hay , dễ hiểu","Positive"
"74","cứ lo tụi em không hiểu mà dạy đi dạy lại tới khi hiểu rõ vấn đề mới qua phần mới .","cứ lo tụi em không hiểu mà dạy đi dạy lại tới khi hiểu rõ vấn đề mới qua phần mới","cứ lo tụi em không hiểu mà dạy đi dạy lại tới khi hiểu rõ vấn đề mới qua phần mới","Teaching quality","cứ lo tụi em không hiểu mà dạy đi dạy lại tới khi hiểu rõ vấn đề mới qua phần mới","Positive"
"75","thầy quá khắt khe .","thầy quá khắt khe","thầy","General review","quá khắt khe ","Negative"
"76","rất nhiệt tình và chuyên nghiệp .","rất nhiệt tình và chuyên nghiệp","rất nhiệt tình và chuyên nghiệp","Support from lecturers","rất nhiệt tình và chuyên nghiệp","Positive"
"77","sử dụng giờ học trên lớp hiệu quả .","sử dụng giờ học trên lớp hiệu quả","sử dụng giờ học trên lớp","Organization and management","hiệu quả","Positive"
"78","giải bài tập .","giải bài tập","giải bài tập","Teaching quality","giải bài tập","Neutral"
"79","vì thầy không đến lớp giảng dạy bữa nào cả nên em không biết nhận xét .","vì thầy không đến lớp giảng dạy bữa nào cả nên em không biết nhận xét","thầy không đến lớp giảng dạy bữa nào cả","Organization and management","không đến lớp giảng dạy bữa nào cả","Negative"
"80","cách dạy của cô thương rất hiệu quả .","cách dạy của cô thương rất hiệu quả","cách dạy của cô thương","Teaching quality","rất hiệu quả","Positive"
"81","thầy dạy vui , dễ hiểu , rõ ràng .","thầy dạy vui , dễ hiểu , rõ ràng","thầy dạy ","Teaching quality","vui , dễ hiểu , rõ ràng","Positive"
"82","em được biết đây là kỳ dạy cuối cùng của thầy nên em chúc thầy sức khỏe dồi dào , gia đình hạnh phúc .","em được biết đây là kỳ dạy cuối cùng của thầy nên em chúc thầy sức khỏe dồi dào , gia đình hạnh phúc","em được biết đây là kỳ dạy cuối cùng của thầy nên em chúc thầy sức khỏe dồi dào , gia đình hạnh phúc","General review","em được biết đây là kỳ dạy cuối cùng của thầy nên em chúc thầy sức khỏe dồi dào , gia đình hạnh phúc","Neutral"
"83","cho sinh viên những bài tập cơ bản để tìm hiểu về bài giảng lý thuyết .","cho sinh viên những bài tập cơ bản để tìm hiểu về bài giảng lý thuyết","cho sinh viên những bài tập cơ bản ","Support from lecturers","để tìm hiểu về bài giảng lý thuyết","Neutral"
"84","slide chưa cập nhật với tình hình ngành hiện nay .","slide chưa cập nhật với tình hình ngành hiện nay","slide ","Course information","chưa cập nhật với tình hình ngành hiện nay","Negative"
"85","cô rất hay .","cô rất hay","cô ","General review","rất hay ","Positive"
"86","cô giảng bài cụ thể , áp dụng vào thực tế rõ ràng .","cô giảng bài cụ thể","cô giảng bài","Teaching quality","cụ thể","Positive"
"86","cô giảng bài cụ thể , áp dụng vào thực tế rõ ràng .","áp dụng vào thực tế rõ ràng","áp dụng vào thực tế","Teaching quality"," rõ ràng","Positive"
"87","dạy không hiệu quả khó hiểu .","dạy không hiệu quả khó hiểu","dạy ","Teaching quality"," không hiệu quả khó hiểu","Negative"
"88","thầy giảng hay , dễ hiểu .","thầy giảng hay , dễ hiểu","thầy giảng ","Teaching quality","hay , dễ hiểu","Positive"
"89","thầy nhiệt tình , dễ thương .","thầy nhiệt tình , dễ thương","thầy","General review","nhiệt tình , dễ thương","Positive"
"90","thầy tận tâm , nhiệt tình , truyền đạt kiến thức rất hiệu quả .","thầy tận tâm , nhiệt tình","thầy","Teaching quality"," tận tâm , nhiệt tình","Positive"
"90","thầy tận tâm , nhiệt tình , truyền đạt kiến thức rất hiệu quả .","truyền đạt kiến thức rất hiệu quả ","truyền đạt kiến thức","Teaching quality"," rất hiệu quả ","Positive"
"91","giảng viên tận tình giúp đỡ , giảng dạy dễ hiểu , dễ tiếp thu .","giảng viên tận tình giúp đỡ","giảng viên tận tình giúp đỡ","Support from lecturers"," tận tình giúp đỡ","Positive"
"91","giảng viên tận tình giúp đỡ , giảng dạy dễ hiểu , dễ tiếp thu .","giảng dạy dễ hiểu , dễ tiếp thu","giảng dạy","Teaching quality","dễ hiểu , dễ tiếp thu","Positive"
"92","sau mỗi buổi thuyết trình nên chốt lại vấn đề đã học được những gì .","sau mỗi buổi thuyết trình nên chốt lại vấn đề đã học được những gì ","thuyết trình","Course information","sau mỗi buổi thuyết trình nên chốt lại vấn đề đã học được những gì ","Neutral"
"93","thầy giảng khá hay , không buồn ngủ .","thầy giảng khá hay , không buồn ngủ ","thầy giảng","Teaching quality","khá hay , không buồn ngủ","Positive"
"94","thầy dạy hay , hài hước , không cô đọng và nhàm chán .","thầy dạy hay , hài hước , không cô đọng và nhàm chán","thầy dạy","Teaching quality","hay , hài hước , không cô đọng và nhàm chán","Positive"
"95","nội dung môn học có tính áp đặt người học , không thực tế , nên thay nội dung giảng dạy bằng việc dạy thêm những thứ có liên quan đến ngành sinh viên đang học mảng web thì cần biết php , html , cs , js , hay làm về embeded system thì cần c .","nội dung môn học có tính áp đặt người học , không thực tế","nội dung môn học ","Course information"," có tính áp đặt người học , không thực tế","Negative"
"95","nội dung môn học có tính áp đặt người học , không thực tế , nên thay nội dung giảng dạy bằng việc dạy thêm những thứ có liên quan đến ngành sinh viên đang học mảng web thì cần biết php , html , cs , js , hay làm về embeded system thì cần c .","nên thay nội dung giảng dạy bằng việc dạy thêm những thứ có liên quan đến ngành sinh viên đang học mảng web thì cần biết php , html , cs , js , hay làm về embeded system thì cần c"," nội dung giảng dạy","Course information","nên thay nội dung giảng dạy bằng việc dạy thêm những thứ có liên quan đến ngành sinh viên đang học mảng web thì cần biết php , html , cs , js , hay làm về embeded system thì cần c","Neutral"
"96","thầy rất nhiệt tình trong quá trình giảng dạy , luôn giúp đỡ sinh viên trong lúc làm bài cũng như mắc lỗi .","thầy rất nhiệt tình trong quá trình giảng dạy"," giảng dạy","Teaching quality"," rất nhiệt tình ","Positive"
"96","thầy rất nhiệt tình trong quá trình giảng dạy , luôn giúp đỡ sinh viên trong lúc làm bài cũng như mắc lỗi .","luôn giúp đỡ sinh viên trong lúc làm bài cũng như mắc lỗi","luôn giúp đỡ sinh viên ","Support from lecturers","luôn giúp đỡ sinh viên","Positive"
"97","mặc dù có kiến thức tốt !","mặc dù có kiến thức tốt","mặc dù có kiến thức tốt","General review","mặc dù có kiến thức tốt","Neutral"
"98","xét điểm quá trình và giữa kỳ thì lại không công bằng , chủ cần đứng lên hỏi là có ngay điểm cộng , nhắc nhở cái sai của thầy là có điểm .","xét điểm quá trình và giữa kỳ thì lại không công bằng , chủ cần đứng lên hỏi là có ngay điểm cộng , nhắc nhở cái sai của thầy là có điểm","xét điểm quá trình và giữa kỳ ","Test and evaluation"," không công bằng , chủ cần đứng lên hỏi là có ngay điểm cộng , nhắc nhở cái sai của thầy là có điểm","Negative"
"99","thầy mở rộng giảng dạy thêm nhiều ứng dụng của các kiểu cấu trúc dữ liệu .","thầy mở rộng giảng dạy thêm nhiều ứng dụng của các kiểu cấu trúc dữ liệu","thầy mở rộng giảng dạy thêm nhiều ứng dụng của các kiểu cấu trúc dữ liệu","Teaching quality","thầy mở rộng giảng dạy thêm nhiều ứng dụng của các kiểu cấu trúc dữ liệu","Positive"
"100","nghiêm khắc , tận tâm trong việc giảng dạy .","nghiêm khắc , tận tâm trong việc giảng dạy"," giảng dạy","Teaching quality","nghiêm khắc , tận tâm ","Positive"
