id,Review,Sentence Component,aspect_text,aspect,sentiment_text,sentiment
51,"nhiệt tình , vui tính , thảo luận nhiều .","nhiệt tình , vui tính , thảo luận nhiều","nhiệt tình , vui tính , thảo luận nhiều",General review,nhiệt tình,Positive
51,"nhiệt tình , vui tính , thảo luận nhiều .","nhiệt tình , vui tính , thảo luận nhiều","nhiệt tình , vui tính , thảo luận nhiều",General review,vui tính,Positive
51,"nhiệt tình , vui tính , thảo luận nhiều .","nhiệt tình , vui tính , thảo luận nhiều","nhiệt tình , vui tính , thảo luận nhiều",General review,thảo luận nhiều,Positive
52,giáo viên luôn tạo động lực cho sinh viên học .,giáo viên luôn tạo động lực cho sinh viên học,giáo viên,Support from lecturers,luôn tạo động lực,Positive
53,"đơn giản hóa kiến thức , giúp học sinh tiếp cận một cách trực quan môn học .","đơn giản hóa kiến thức , giúp học sinh tiếp cận một cách trực quan môn học",kiến thức,Course information,đơn giản hóa,Positive
54,lịch học bù cần ghi rõ ngày nào trên course .,lịch học bù cần ghi rõ ngày nào trên course,lịch học bù,Organization and management,cần ghi rõ,Positive
55,"tăng thời lượng môn học , nên có thêm những hoạt động ngoại khóa có liên quan đến môn anh văn để sinh viên được trau dồi thêm .","tăng thời lượng môn học , nên có thêm những hoạt động ngoại khóa có liên quan đến môn anh văn để sinh viên được trau dồi thêm",môn học,Course information,tăng thời lượng,Positive
55,"tăng thời lượng môn học , nên có thêm những hoạt động ngoại khóa có liên quan đến môn anh văn để sinh viên được trau dồi thêm .","tăng thời lượng môn học , nên có thêm những hoạt động ngoại khóa có liên quan đến môn anh văn để sinh viên được trau dồi thêm",môn học,Course information,nên có thêm,Positive
55,"tăng thời lượng môn học , nên có thêm những hoạt động ngoại khóa có liên quan đến môn anh văn để sinh viên được trau dồi thêm .","tăng thời lượng môn học , nên có thêm những hoạt động ngoại khóa có liên quan đến môn anh văn để sinh viên được trau dồi thêm",những hoạt động ngoại khóa,Organization and management,tăng thời lượng,Positive
55,"tăng thời lượng môn học , nên có thêm những hoạt động ngoại khóa có liên quan đến môn anh văn để sinh viên được trau dồi thêm .","tăng thời lượng môn học , nên có thêm những hoạt động ngoại khóa có liên quan đến môn anh văn để sinh viên được trau dồi thêm",những hoạt động ngoại khóa,Organization and management,nên có thêm,Positive
56,thầy khá vui vẻ và nhiệt tình .,thầy khá vui vẻ và nhiệt tình,thầy,Support from lecturers,khá vui vẻ và nhiệt tình,Positive
57,"giảng dạy theo phương pháp mới , thú vị , dễ hiểu .","giảng dạy theo phương pháp mới , thú vị , dễ hiểu",giảng dạy,Teaching quality,theo phương pháp mới,Positive
57,"giảng dạy theo phương pháp mới , thú vị , dễ hiểu .","giảng dạy theo phương pháp mới , thú vị , dễ hiểu",giảng dạy,Teaching quality,thú vị,Positive
57,"giảng dạy theo phương pháp mới , thú vị , dễ hiểu .","giảng dạy theo phương pháp mới , thú vị , dễ hiểu",giảng dạy,Teaching quality,dễ hiểu,Positive
58,"giảng viên truyền đạt tốt , em không có ý kiến gì thêm .","giảng viên truyền đạt tốt , em không có ý kiến gì thêm",giảng viên,Support from lecturers,truyền đạt tốt,Positive
59,giảng giải rất kỹ .,giảng giải rất kỹ,giảng giải,Teaching quality,rất kỹ,Positive
60,"có thể là về cách dạy , và chương trình học cũng không mấy phù hợp .","có thể là về cách dạy , và chương trình học cũng không mấy phù hợp",cách dạy,Support from lecturers,không mấy phù hợp,Negative
60,"có thể là về cách dạy , và chương trình học cũng không mấy phù hợp .","có thể là về cách dạy , và chương trình học cũng không mấy phù hợp",chương trình học,Course information,không mấy phù hợp,Negative
61,"phương pháp giảng dạy chưa hiệu quả , nhất quán , có ít tài liệu tham khảo thêm bên ngoài .","phương pháp giảng dạy chưa hiệu quả , nhất quán , có ít tài liệu tham khảo thêm bên ngoài",phương pháp giảng dạy,Support from lecturers,nhất quán,Negative
61,"phương pháp giảng dạy chưa hiệu quả , nhất quán , có ít tài liệu tham khảo thêm bên ngoài .","phương pháp giảng dạy chưa hiệu quả , nhất quán , có ít tài liệu tham khảo thêm bên ngoài",phương pháp giảng dạy,Support from lecturers,chưa hiệu quả,Negative
61,"phương pháp giảng dạy chưa hiệu quả , nhất quán , có ít tài liệu tham khảo thêm bên ngoài .","phương pháp giảng dạy chưa hiệu quả , nhất quán , có ít tài liệu tham khảo thêm bên ngoài",phương pháp giảng dạy,Support from lecturers,có ít tài liệu tham khảo,Negative
62,em không có điều không hài lòng về giảng viên .,em không có điều không hài lòng về giảng viên,giảng viên,Support from lecturers,không có điều không hài lòng,Positive
63,"giảng viên vui tính , slide sinh động , có nhiều liên hệ thực tế .","giảng viên vui tính , slide sinh động , có nhiều liên hệ thực tế",giảng viên,Support from lecturers,vui tính,Positive
63,"giảng viên vui tính , slide sinh động , có nhiều liên hệ thực tế .","giảng viên vui tính , slide sinh động , có nhiều liên hệ thực tế",giảng viên,Support from lecturers,slide sinh động,Positive
63,"giảng viên vui tính , slide sinh động , có nhiều liên hệ thực tế .","giảng viên vui tính , slide sinh động , có nhiều liên hệ thực tế",giảng viên,Support from lecturers,có nhiều liên hệ thực tế,Positive
64,"slide cần cụ thể , rõ ràng , dễ hiểu hơn .","slide cần cụ thể , rõ ràng , dễ hiểu hơn",slide,Course information,cần cụ thể,Positive
64,"slide cần cụ thể , rõ ràng , dễ hiểu hơn .","slide cần cụ thể , rõ ràng , dễ hiểu hơn",slide,Course information,rõ ràng,Positive
64,"slide cần cụ thể , rõ ràng , dễ hiểu hơn .","slide cần cụ thể , rõ ràng , dễ hiểu hơn",slide,Course information,dễ hiểu hơn,Positive
65,thầy dành nhiều thời gian để làm bài tập .,thầy dành nhiều thời gian để làm bài tập,thầy,Support from lecturers,dành nhiều thời gian,Positive
66,em xin lỗi nhưng đó là sự thật .,em xin lỗi nhưng đó là sự thật,em xin lỗi nhưng đó là sự thật,General review,đó là sự thật,Positive
67,"thầy còn khó tính và để học sinh tự tìm hiểu hơi nhiều , nhiều chỗ thầy dạy hơi khó hiểu .","thầy còn khó tính và để học sinh tự tìm hiểu hơi nhiều , nhiều chỗ thầy dạy hơi khó hiểu",thầy,Support from lecturers,còn khó tính,Negative
67,"thầy còn khó tính và để học sinh tự tìm hiểu hơi nhiều , nhiều chỗ thầy dạy hơi khó hiểu .","thầy còn khó tính và để học sinh tự tìm hiểu hơi nhiều , nhiều chỗ thầy dạy hơi khó hiểu",thầy,Support from lecturers,dạy hơi khó hiểu,Negative
68,cô dạy đôi khi hơi khó hiểu .,cô dạy đôi khi hơi khó hiểu,cô,Support from lecturers,dạy đôi khi hơi khó hiểu,Negative
69,khiến sinh viên bị thụ động .,khiến sinh viên bị thụ động,khiến sinh viên bị thụ động,Support from lecturers,bị thụ động,Negative
70,cô dạy rất nhiệt tình và giảng bài thực hành dễ hiểu .,cô dạy rất nhiệt tình và giảng bài thực hành dễ hiểu,cô,Support from lecturers,dạy rất nhiệt tình,Positive
70,cô dạy rất nhiệt tình và giảng bài thực hành dễ hiểu .,cô dạy rất nhiệt tình và giảng bài thực hành dễ hiểu,cô,Support from lecturers,giảng bài thực hành dễ hiểu,Positive
71,sự nhiệt huyết .,sự nhiệt huyết,sự nhiệt huyết,General review,nhiệt huyết,Positive
72,cô dạy tốt nhưng bọn em cảm thấy chán .,cô dạy tốt nhưng bọn em cảm thấy chán,cô,Support from lecturers,dạy tốt,Positive
73,thầy cho bài thực hành rất xác thực tế .,thầy cho bài thực hành rất xác thực tế,thầy,Support from lecturers,rất xác thực tế,Positive
74,"nhiệt tình , cho nhiều bài tập .","nhiệt tình , cho nhiều bài tập","nhiệt tình , cho nhiều bài tập",Support from lecturers,nhiệt tình,Positive
74,"nhiệt tình , cho nhiều bài tập .","nhiệt tình , cho nhiều bài tập","nhiệt tình , cho nhiều bài tập",Support from lecturers,cho nhiều bài tập,Positive
75,mong thầy cho thêm bài tập lên trang course .,mong thầy cho thêm bài tập lên trang course,thầy,Support from lecturers,cho thêm,Positive
76,thầy đến lớp đúng giờ ( trước giờ nữa ) .,thầy đến lớp đúng giờ ( trước giờ nữa ),thầy,Support from lecturers,đến lớp đúng giờ,Positive
77,"nhiệt tình , tận tâm , đúng giờ .","nhiệt tình , tận tâm , đúng giờ","nhiệt tình , tận tâm , đúng giờ",Support from lecturers,nhiệt tình,Positive
77,"nhiệt tình , tận tâm , đúng giờ .","nhiệt tình , tận tâm , đúng giờ","nhiệt tình , tận tâm , đúng giờ",Support from lecturers,tận tâm,Positive
77,"nhiệt tình , tận tâm , đúng giờ .","nhiệt tình , tận tâm , đúng giờ","nhiệt tình , tận tâm , đúng giờ",Support from lecturers,đúng giờ,Positive
78,"không nên thi lý thuyết "" giấy "" cuối kỳ .","không nên thi lý thuyết "" giấy "" cuối kỳ",thi lý thuyết,Test and evaluation,không nên,Negative
79,"tâm huyết với công tác giảng dạy , việc truyền đạt ý tưởng cũng như kiến thức đến sinh viên có sáng tạo .","tâm huyết với công tác giảng dạy , việc truyền đạt ý tưởng cũng như kiến thức đến sinh viên có sáng tạo",công tác giảng dạy,Support from lecturers,tâm huyết,Positive
79,"tâm huyết với công tác giảng dạy , việc truyền đạt ý tưởng cũng như kiến thức đến sinh viên có sáng tạo .","tâm huyết với công tác giảng dạy , việc truyền đạt ý tưởng cũng như kiến thức đến sinh viên có sáng tạo",công tác giảng dạy,Support from lecturers,sáng tạo,Positive
79,"tâm huyết với công tác giảng dạy , việc truyền đạt ý tưởng cũng như kiến thức đến sinh viên có sáng tạo .","tâm huyết với công tác giảng dạy , việc truyền đạt ý tưởng cũng như kiến thức đến sinh viên có sáng tạo",truyền đạt ý tưởng,Support from lecturers,tâm huyết,Positive
79,"tâm huyết với công tác giảng dạy , việc truyền đạt ý tưởng cũng như kiến thức đến sinh viên có sáng tạo .","tâm huyết với công tác giảng dạy , việc truyền đạt ý tưởng cũng như kiến thức đến sinh viên có sáng tạo",truyền đạt ý tưởng,Support from lecturers,sáng tạo,Positive
80,"rất nhiều sinh viên không biết "" thực hành này để làm gì "" khi chỉ lên lớp , chạy chương trình có sẵn , chụp ảnh từng bước và dán vào báo cáo mà không biết chương trình chạy đúng hay sai , làm sao để sửa , có những hàm hỗ trợ nào .","rất nhiều sinh viên không biết "" thực hành này để làm gì "" khi chỉ lên lớp , chạy chương trình có sẵn , chụp ảnh từng bước và dán vào báo cáo mà không biết chương trình chạy đúng hay sai , làm sao để sửa , có những hàm hỗ trợ nào",thực hành,Course information,không biết,Negative
81,em nghĩ là sau khi hướng dẫn cú pháp trong tiết thực hành thì cô nên có ví dụ cho những trường hợp đặc biệt trong bài tập trong cuối tiết .,em nghĩ là sau khi hướng dẫn cú pháp trong tiết thực hành thì cô nên có ví dụ cho những trường hợp đặc biệt trong bài tập trong cuối tiết,hướng dẫn cú pháp,Support from lecturers,nên có ví dụ,Positive
82,thầy rất vui vẻ và nghiêm khắc .,thầy rất vui vẻ và nghiêm khắc,thầy,Support from lecturers,rất vui vẻ và nghiêm khắc,Positive
83,"thầy chỉ hướng dẫn , còn lại để sinh viên tìm hiểu nên kiến thức khắc sâu .","thầy chỉ hướng dẫn , còn lại để sinh viên tìm hiểu nên kiến thức khắc sâu",thầy,Teaching quality,thầy,Positive
83,"thầy chỉ hướng dẫn , còn lại để sinh viên tìm hiểu nên kiến thức khắc sâu .","thầy chỉ hướng dẫn , còn lại để sinh viên tìm hiểu nên kiến thức khắc sâu",thầy,Teaching quality,chỉ hướng dẫn,Negative
84,"phòng máy quá nóng , nhỏ , trang thiết bị ít , máy rất cũ , hư nhiều .","phòng máy quá nóng , nhỏ , trang thiết bị ít , máy rất cũ , hư nhiều",phòng máy,Learning environment,quá nóng,Negative
84,"phòng máy quá nóng , nhỏ , trang thiết bị ít , máy rất cũ , hư nhiều .","phòng máy quá nóng , nhỏ , trang thiết bị ít , máy rất cũ , hư nhiều",phòng máy,Learning environment,nhỏ,Negative
84,"phòng máy quá nóng , nhỏ , trang thiết bị ít , máy rất cũ , hư nhiều .","phòng máy quá nóng , nhỏ , trang thiết bị ít , máy rất cũ , hư nhiều",phòng máy,Learning environment,trang thiết bị ít,Negative
84,"phòng máy quá nóng , nhỏ , trang thiết bị ít , máy rất cũ , hư nhiều .","phòng máy quá nóng , nhỏ , trang thiết bị ít , máy rất cũ , hư nhiều",phòng máy,Learning environment,máy rất cũ,Negative
84,"phòng máy quá nóng , nhỏ , trang thiết bị ít , máy rất cũ , hư nhiều .","phòng máy quá nóng , nhỏ , trang thiết bị ít , máy rất cũ , hư nhiều",phòng máy,Learning environment,hư nhiều,Negative
85,mở rộng thêm các kiến thức bên ngoài .,mở rộng thêm các kiến thức bên ngoài,kiến thức bên ngoài,Course information,mở rộng thêm,Positive
86,"giảng viên dạy đầy đủ kiến thức , cung cấp cho sinh viên những kỹ năng và tài liệu bên ngoài phong phú .","giảng viên dạy đầy đủ kiến thức , cung cấp cho sinh viên những kỹ năng và tài liệu bên ngoài phong phú",giảng viên,Support from lecturers,dạy đầy đủ kiến thức,Positive
87,giảng bài nhanh .,giảng bài nhanh,giảng bài,Teaching quality,nhanh,Positive
88,nắm được các kiến thức quan trọng .,nắm được các kiến thức quan trọng,kiến thức quan trọng,Course information,nắm được,Positive
89,mong nhà trường có thể trang bị thêm phòng máy tốt hơn để khi chạy chương trình có thể chạy nhanh hơn .,mong nhà trường có thể trang bị thêm phòng máy tốt hơn để khi chạy chương trình có thể chạy nhanh hơn,phòng máy,Learning environment,trang bị thêm,Positive
90,cô dạy tận tâm .,cô dạy tận tâm,cô,Support from lecturers,dạy tận tâm,Positive
91,thầy quá đẹp trai .,thầy quá đẹp trai,thầy,Support from lecturers,quá đẹp trai,Positive
92,lên lớp đầy đủ và đúng giờ .,lên lớp đầy đủ và đúng giờ,lên lớp đầy đủ và đúng giờ,Support from lecturers,lên lớp đầy đủ và đúng giờ,Positive
93,giảng thu hút được học sinh .,giảng thu hút được học sinh,giảng,Teaching quality,thu hút được học sinh,Positive
94,"tiết học rất vui nhộn , tăng thêm tinh thần đi học cho sinh viên .","tiết học rất vui nhộn , tăng thêm tinh thần đi học cho sinh viên",tiết học,Course information,rất vui nhộn,Positive
