"id","Review","Sentence Component","aspect_text","aspect","sentiment_text","sentiment"
"12","thầy vui vẻ , tận tâm , sẵn sàng giải đáp thắc của sinh viên , khả năng truyền đạt tốt .","thầy vui vẻ , tận tâm , sẵn sàng giải đáp thắc của sinh viên , khả năng truyền đạt tốt","thầy","Support from lecturers","khả năng truyền đạt tốt","Positive"
"13","thích cách cô dạy .","thích cách cô dạy","cách cô dạy","Support from lecturers","thích","Positive"
"14","cần có nhiều người như cô .","cần có nhiều người như cô","cô","Support from lecturers","cần có nhiều","Positive"
"15","hòa đồng .","hòa đồng","hòa đồng","General review","hòa đồng","Positive"
"16","hết mình .","hết mình","hết mình","General review","hết mình","Positive"
"17","thầy thường sai bảo sinh viên làm việc riêng cho thầy trong giờ học .","thầy thường sai bảo sinh viên làm việc riêng cho thầy trong giờ học","thầy","Support from lecturers","sai bảo","Negative"
"18","giảng dạy ngắn gọn dễ hiểu 10 fraction 10 điểm cho thầy luôn .","giảng dạy ngắn gọn dễ hiểu 10 fraction 10 điểm cho thầy luôn","giảng dạy","Support from lecturers","ngắn gọn dễ hiểu","Positive"
"19","thầy dạy rất nhiệt tình , dặn dò đồ án , thi cử rất kỹ .","thầy dạy rất nhiệt tình , dặn dò đồ án , thi cử rất kỹ","thầy","Support from lecturers","rất nhiệt tình","Positive"
"20","cô quá tận tụy .","cô quá tận tụy","cô","Support from lecturers","quá tận tụy","Positive"
"21","giảng viên chưa làm được điều này hình thức giảng dạy không đem lại hiệu quả cao .","giảng viên chưa làm được điều này hình thức giảng dạy không đem lại hiệu quả cao","giảng viên","Support from lecturers","chưa làm được","Negative"
"22","sau giờ học thầy còn hỏi về tình hình buổi học có nhanh hay chậm quá không , có chỗ nào chưa rõ , tình hình thầy trợ giảng dạy sao .","sau giờ học thầy còn hỏi về tình hình buổi học có nhanh hay chậm quá không , có chỗ nào chưa rõ , tình hình thầy trợ giảng dạy sao","thầy","Support from lecturers","còn hỏi về tình hình buổi học","Positive"
"23","sôi nổi , vui tính .","sôi nổi , vui tính","sôi nổi , vui tính","General review","sôi nổi","Positive"
"23","sôi nổi , vui tính .","sôi nổi , vui tính","sôi nổi , vui tính","General review","vui tính","Positive"
"24","cô nhiệt tình , lớp sinh động , truyền đạt kiến thức tốt .","cô nhiệt tình , lớp sinh động , truyền đạt kiến thức tốt","cô","Support from lecturers","nhiệt tình","Positive"
"24","cô nhiệt tình , lớp sinh động , truyền đạt kiến thức tốt .","cô nhiệt tình , lớp sinh động , truyền đạt kiến thức tốt","cô","Support from lecturers","truyền đạt kiến thức tốt","Positive"
"25","nên có cách chấm điểm quá trình khách quan hơn .","nên có cách chấm điểm quá trình khách quan hơn","cách chấm điểm","Support from lecturers","khách quan hơn","Positive"
"26","đó là giáo trình và tài liệu .","đó là giáo trình và tài liệu","giáo trình và tài liệu","Support from lecturers","đó là","Neutral"
"27","cách dạy chậm rãi , dễ hiểu , giảng viên thân thiện với sinh viên .","cách dạy chậm rãi , dễ hiểu , giảng viên thân thiện với sinh viên","cách dạy","Support from lecturers","chậm rãi","Positive"
"27","cách dạy chậm rãi , dễ hiểu , giảng viên thân thiện với sinh viên .","cách dạy chậm rãi , dễ hiểu , giảng viên thân thiện với sinh viên","cách dạy","Support from lecturers","dễ hiểu","Positive"
"28","hòa đồng , vui vẻ .","hòa đồng , vui vẻ","hòa đồng , vui vẻ","General review","hòa đồng","Positive"
"28","hòa đồng , vui vẻ .","hòa đồng , vui vẻ","hòa đồng , vui vẻ","General review","vui vẻ","Positive"
"29","kiểu như giáo viên chạy cho hết phân phối chương trình .","kiểu như giáo viên chạy cho hết phân phối chương trình","giáo viên","Support from lecturers","chạy cho hết phân phối chương trình","Neutral"
"30","cách giải bài tập của thầy lúc nào cũng ngắn gọn và dễ hiểu .","cách giải bài tập của thầy lúc nào cũng ngắn gọn và dễ hiểu","cách giải bài tập của thầy","Support from lecturers","ngắn gọn và dễ hiểu","Positive"
"31","máy móc trong phòng còn gặp trục trặc , phòng học rất bụi do lâu ngày không được dọn dẹp , máy cấu hình còn yếu .","máy móc trong phòng còn gặp trục trặc , phòng học rất bụi do lâu ngày không được dọn dẹp , máy cấu hình còn yếu","máy móc trong phòng","Learning environment","gặp trục trặc","Negative"
"31","máy móc trong phòng còn gặp trục trặc , phòng học rất bụi do lâu ngày không được dọn dẹp , máy cấu hình còn yếu .","máy móc trong phòng còn gặp trục trặc , phòng học rất bụi do lâu ngày không được dọn dẹp , máy cấu hình còn yếu","máy móc trong phòng","Learning environment","không được dọn dẹp","Negative"
"32","nếu cảm thấy muốn học em sẽ tự lên lớp .","nếu cảm thấy muốn học em sẽ tự lên lớp","nếu cảm thấy muốn học em sẽ tự lên lớp","General review","muốn học","Neutral"
"33","giảng viên chưa sử dụng nhiều hệ thống website môn học , đặc biệt là trong việc thông báo thông tin quan trọng đến lớp .","giảng viên chưa sử dụng nhiều hệ thống website môn học , đặc biệt là trong việc thông báo thông tin quan trọng đến lớp","giảng viên","Support from lecturers","chưa sử dụng","Negative"
"34","thầy dạy khá kỹ , nhiệt tình .","thầy dạy khá kỹ , nhiệt tình","thầy","Support from lecturers","khá kỹ","Positive"
"34","thầy dạy khá kỹ , nhiệt tình .","thầy dạy khá kỹ , nhiệt tình","thầy","Support from lecturers","nhiệt tình","Positive"
"35","giọng cực khó nghe .","giọng cực khó nghe","giọng","Support from lecturers","cực khó nghe","Negative"
"36","thầy wzjwz220 dạy rất nhiệt tình , giảng giải từng vấn đề trọng điểm rất cụ thể và rõ ràng giúp chúng em hiểu rõ , đồng thời có thể nhớ được những gì mình đã được học ngay tại lớp .","thầy wzjwz220 dạy rất nhiệt tình , giảng giải từng vấn đề trọng điểm rất cụ thể và rõ ràng giúp chúng em hiểu rõ , đồng thời có thể nhớ được những gì mình đã được học ngay tại lớp","thầy","Support from lecturers","dạy rất nhiệt tình","Positive"
"37","cách giảng dạy của giáo viên khá hay .","cách giảng dạy của giáo viên khá hay","cách giảng dạy","Support from lecturers","khá hay","Positive"
"38","thầy dạy tốt , cần phát huy như thế .","thầy dạy tốt , cần phát huy như thế","thầy dạy","Support from lecturers","tốt","Positive"
"38","thầy dạy tốt , cần phát huy như thế .","thầy dạy tốt , cần phát huy như thế","thầy dạy","Support from lecturers","cần phát huy","Positive"
"39","thái độ , phong cách làm việc của thầy .","thái độ , phong cách làm việc của thầy","thầy","Support from lecturers","thái độ","Neutral"
"39","thái độ , phong cách làm việc của thầy .","thái độ , phong cách làm việc của thầy","thầy","Support from lecturers","phong cách","Neutral"
"40","em mong mình sẽ lại được học thầy ở các môn quan trọng khác .","em mong mình sẽ lại được học thầy ở các môn quan trọng khác","thầy","Support from lecturers","mong","Positive"
"41","giáo viên nhiệt tình đối với sinh viên .","giáo viên nhiệt tình đối với sinh viên","giáo viên","Support from lecturers","nhiệt tình","Positive"
"42","giảng viên nên đưa ra thêm những ví dụ thực tiễn hơn trong mô hình kinh doanh ngoài thực tế .","giảng viên nên đưa ra thêm những ví dụ thực tiễn hơn trong mô hình kinh doanh ngoài thực tế","giảng viên","Support from lecturers","nên đưa ra thêm những ví dụ thực tiễn","Positive"
"43","thầy có kiến thức sâu rộng về môn học .","thầy có kiến thức sâu rộng về môn học","thầy","Support from lecturers","có kiến thức sâu rộng","Positive"
"44","giáo viên truyền đạt kém , khó hiểu .","giáo viên truyền đạt kém , khó hiểu","giáo viên","Support from lecturers","truyền đạt kém","Negative"
"44","giáo viên truyền đạt kém , khó hiểu .","giáo viên truyền đạt kém , khó hiểu","giáo viên","Support from lecturers","khó hiểu","Negative"
"45","những vấn đề thầy đem ra thường quá đi lệch khá xa so với những gì thầy đang giảng dạy .","những vấn đề thầy đem ra thường quá đi lệch khá xa so với những gì thầy đang giảng dạy","thầy","Support from lecturers","quá đi lệch khá xa","Negative"
"46","quá thoải mái cho sinh viên .","quá thoải mái cho sinh viên","quá thoải mái cho sinh viên","Support from lecturers","quá thoải mái","Positive"
"47","thầy dạy dễ hiểu , truyền đạt hay , tạo điều kiện thuận lợi cho sinh viên tiếp thu bài .","thầy dạy dễ hiểu , truyền đạt hay , tạo điều kiện thuận lợi cho sinh viên tiếp thu bài","thầy","Support from lecturers","dễ hiểu","Positive"
"47","thầy dạy dễ hiểu , truyền đạt hay , tạo điều kiện thuận lợi cho sinh viên tiếp thu bài .","thầy dạy dễ hiểu , truyền đạt hay , tạo điều kiện thuận lợi cho sinh viên tiếp thu bài","thầy","Support from lecturers","truyền đạt hay","Positive"
"47","thầy dạy dễ hiểu , truyền đạt hay , tạo điều kiện thuận lợi cho sinh viên tiếp thu bài .","thầy dạy dễ hiểu , truyền đạt hay , tạo điều kiện thuận lợi cho sinh viên tiếp thu bài","thầy","Support from lecturers","tạo điều kiện thuận lợi","Positive"
"48","dạy dễ hiểu tận tình .","dạy dễ hiểu tận tình","dạy","Teaching quality","dễ hiểu","Positive"
"48","dạy dễ hiểu tận tình .","dạy dễ hiểu tận tình","dạy","Teaching quality","tận tình","Positive"
"49","không tạo điều kiện cho sinh viên thoải mái học tập .","không tạo điều kiện cho sinh viên thoải mái học tập","học tập","Workload","không tạo điều kiện","Negative"
"50","có cái em còn copy trên mạng xuống dot nhưng cơ mà nhờ thầy hỏi , thắc mắc nhóm em mà nhóm em càng hoàn chỉnh cái đồ án hơn , hiểu được là mình đang học gì , đồ án mình đang làm là gì ?","có cái em còn copy trên mạng xuống dot nhưng cơ mà nhờ thầy hỏi , thắc mắc nhóm em mà nhóm em càng hoàn chỉnh cái đồ án hơn , hiểu được là mình đang học gì , đồ án mình đang làm là gì","đồ án","Workload","hiểu được","Positive"
"50","có cái em còn copy trên mạng xuống dot nhưng cơ mà nhờ thầy hỏi , thắc mắc nhóm em mà nhóm em càng hoàn chỉnh cái đồ án hơn , hiểu được là mình đang học gì , đồ án mình đang làm là gì ?","có cái em còn copy trên mạng xuống dot nhưng cơ mà nhờ thầy hỏi , thắc mắc nhóm em mà nhóm em càng hoàn chỉnh cái đồ án hơn , hiểu được là mình đang học gì , đồ án mình đang làm là gì","học","Workload","hiểu được","Positive"
"51","không kiểm soát được lớp .","không kiểm soát được lớp","không kiểm soát được lớp","Support from lecturers","không kiểm soát được","Negative"
"52","bài tập hơi nặng .","bài tập hơi nặng","bài tập","Workload","hơi nặng","Negative"
"53","tuy nhiên thầy giảng hơi khó hiểu .","tuy nhiên thầy giảng hơi khó hiểu","thầy giảng","Support from lecturers","hơi khó hiểu","Negative"
"54","phân chia ca học hợp lý hơn để việc sắp xếp môn học được thuận tiện hơn .","phân chia ca học hợp lý hơn để việc sắp xếp môn học được thuận tiện hơn","môn học","Workload","được thuận tiện hơn","Positive"
"55","chịu khó .","chịu khó","chịu khó","General review","chịu khó","Positive"
"56","thầy giảng rất hay , nhiệt tình , rất dễ hiểu .","thầy giảng rất hay , nhiệt tình , rất dễ hiểu","thầy giảng","Support from lecturers","rất hay","Positive"
"56","thầy giảng rất hay , nhiệt tình , rất dễ hiểu .","thầy giảng rất hay , nhiệt tình , rất dễ hiểu","thầy giảng","Support from lecturers","nhiệt tình","Positive"
"56","thầy giảng rất hay , nhiệt tình , rất dễ hiểu .","thầy giảng rất hay , nhiệt tình , rất dễ hiểu","thầy giảng","Support from lecturers","rất dễ hiểu","Positive"
"57","cách truyền đạt kiến thức của thầy .","cách truyền đạt kiến thức của thầy","cách truyền đạt kiến thức của thầy","Support from lecturers","cách truyền đạt","Neutral"
"58","không hướng dẫn cho sinh viên kỹ năng lập trình mạng máy tính .","không hướng dẫn cho sinh viên kỹ năng lập trình mạng máy tính","hướng dẫn cho sinh viên","Support from lecturers","không hướng dẫn","Negative"
"59","giảng dạy cụ thể , có nhiều dẫn chứng minh hoạ .","giảng dạy cụ thể , có nhiều dẫn chứng minh hoạ","giảng dạy","Support from lecturers","cụ thể","Positive"
"60","nên sử dụng máy chiếu để hiện rõ chữ , để giảm thời gian viết , tập trung thời gian vào việc giải bài tập minh họa .","nên sử dụng máy chiếu để hiện rõ chữ , để giảm thời gian viết , tập trung thời gian vào việc giải bài tập minh họa","sử dụng máy chiếu","Learning environment","nên","Positive"
"61","và đưa ra các gợi ý về nhà tìm hiểu những thứ bên lề giúp ích trong việc học .","và đưa ra các gợi ý về nhà tìm hiểu những thứ bên lề giúp ích trong việc học","đưa ra các gợi ý","Support from lecturers","và","Neutral"
"62","thầy vui tính , giảng bài dễ hiểu , thân thiện với sinh viên .","thầy vui tính , giảng bài dễ hiểu , thân thiện với sinh viên","thầy","Support from lecturers","vui tính","Positive"
"62","thầy vui tính , giảng bài dễ hiểu , thân thiện với sinh viên .","thầy vui tính , giảng bài dễ hiểu , thân thiện với sinh viên","thầy","Support from lecturers","giảng bài dễ hiểu","Positive"
"62","thầy vui tính , giảng bài dễ hiểu , thân thiện với sinh viên .","thầy vui tính , giảng bài dễ hiểu , thân thiện với sinh viên","thầy","Support from lecturers","thân thiện","Positive"
"63","giảng khó hiểu , nói chuyện ngoài lề , đi trễ , đuổi sinh viên về sớm .","giảng khó hiểu , nói chuyện ngoài lề , đi trễ , đuổi sinh viên về sớm","giảng","Support from lecturers","khó hiểu","Negative"
"63","giảng khó hiểu , nói chuyện ngoài lề , đi trễ , đuổi sinh viên về sớm .","giảng khó hiểu , nói chuyện ngoài lề , đi trễ , đuổi sinh viên về sớm","giảng","Support from lecturers","nói chuyện ngoài lề","Negative"
"63","giảng khó hiểu , nói chuyện ngoài lề , đi trễ , đuổi sinh viên về sớm .","giảng khó hiểu , nói chuyện ngoài lề , đi trễ , đuổi sinh viên về sớm","giảng","Support from lecturers","đi trễ","Negative"
"63","giảng khó hiểu , nói chuyện ngoài lề , đi trễ , đuổi sinh viên về sớm .","giảng khó hiểu , nói chuyện ngoài lề , đi trễ , đuổi sinh viên về sớm","giảng","Support from lecturers","đuổi sinh viên về sớm","Negative"
"64","khá giống lúc học phổ thông .","khá giống lúc học phổ thông","học phổ thông","Workload","khá giống","Neutral"
"65","thầy dạy quá chi tiết với đồ án thầy hướng dân hết rồi không có gì để làm nữa .","thầy dạy quá chi tiết với đồ án thầy hướng dân hết rồi không có gì để làm nữa","thầy","Support from lecturers","dạy quá chi tiết","Positive"
"66","giảng viên tận tâm , nhiệt huyết .","giảng viên tận tâm , nhiệt huyết","giảng viên","Support from lecturers","tận tâm","Positive"
"66","giảng viên tận tâm , nhiệt huyết .","giảng viên tận tâm , nhiệt huyết","giảng viên","Support from lecturers","nhiệt huyết","Positive"
"67","giáo viên giảng dễ hiểu , nhiệt tình .","giáo viên giảng dễ hiểu , nhiệt tình","giáo viên","Support from lecturers","giảng dễ hiểu","Positive"
"67","giáo viên giảng dễ hiểu , nhiệt tình .","giáo viên giảng dễ hiểu , nhiệt tình","giáo viên","Support from lecturers","nhiệt tình","Positive"
"68","thầy truyền cảm hứng học cho các em cũng như sự chân thành truyền đạt của thầy thật quý báu .","thầy truyền cảm hứng học cho các em cũng như sự chân thành truyền đạt của thầy thật quý báu","thầy","Support from lecturers","truyền cảm hứng","Positive"
"69","giảng viên giảng dạy nhiệt tình , phương pháp dạy hay .","giảng viên giảng dạy nhiệt tình , phương pháp dạy hay","giảng viên","Support from lecturers","giảng dạy nhiệt tình","Positive"
"69","giảng viên giảng dạy nhiệt tình , phương pháp dạy hay .","giảng viên giảng dạy nhiệt tình , phương pháp dạy hay","giảng viên","Support from lecturers","dạy hay","Positive"
"70","phần tài liệu .","phần tài liệu","tài liệu","Course information","phần","Neutral"
"71","cô cực kỳ nhiệt tình .","cô cực kỳ nhiệt tình","cô","Support from lecturers","cực kỳ nhiệt tình","Positive"
"72","thầy nên báo nghỉ sớm hơn ít nhất 1 - 2 ngày để sinh viên đỡ mất công đến lớp rồi lại ra về .","thầy nên báo nghỉ sớm hơn ít nhất 1 - 2 ngày để sinh viên đỡ mất công đến lớp rồi lại ra về","thầy","Support from lecturers","báo nghỉ sớm","Positive"
"73","chưa có sự tương tác nhiều với sinh viên .","chưa có sự tương tác nhiều với sinh viên","sự tương tác","Support from lecturers","chưa có","Negative"
"74","dạy kỹ , ôn thi cũng kỹ không bỏ sót phần nào .","dạy kỹ , ôn thi cũng kỹ không bỏ sót phần nào","ôn thi","Support from lecturers","không bỏ sót","Positive"
"74","dạy kỹ , ôn thi cũng kỹ không bỏ sót phần nào .","dạy kỹ , ôn thi cũng kỹ không bỏ sót phần nào","ôn thi","Support from lecturers","dạy kỹ","Positive"
"74","dạy kỹ , ôn thi cũng kỹ không bỏ sót phần nào .","dạy kỹ , ôn thi cũng kỹ không bỏ sót phần nào","dạy kỹ","Support from lecturers","không bỏ sót","Positive"
"74","dạy kỹ , ôn thi cũng kỹ không bỏ sót phần nào .","dạy kỹ , ôn thi cũng kỹ không bỏ sót phần nào","dạy kỹ","Support from lecturers","dạy kỹ","Positive"
"75","thời gian hướng dẫn thực hành quá ít so với môn học .","thời gian hướng dẫn thực hành quá ít so với môn học","thời gian hướng dẫn thực hành","Support from lecturers","quá ít","Negative"
"76","phòng máy wzjwz26 khá tốt , đáp ứng nhu cầu của sinh viên , mong rằng các phòng máy khác cũng có được trang bị như vậy .","phòng máy wzjwz26 khá tốt , đáp ứng nhu cầu của sinh viên , mong rằng các phòng máy khác cũng có được trang bị như vậy","phòng máy","Learning environment","khá tốt","Positive"
"77","học vui .","học vui","học","Workload","vui","Positive"
"78","giỏi .","giỏi","giỏi","General review","giỏi","Positive"
"79","chưa giúp tôi phát triển được tốt nhất khả năng của mình .","chưa giúp tôi phát triển được tốt nhất khả năng của mình","chưa giúp tôi phát triển","Support from lecturers","chưa giúp tôi phát triển","Negative"
"79","chưa giúp tôi phát triển được tốt nhất khả năng của mình .","chưa giúp tôi phát triển được tốt nhất khả năng của mình","chưa giúp tôi phát triển được tốt nhất khả năng của mình","General review","chưa giúp tôi phát triển","Negative"
"80","giảng viên truyền đạt tận tâm , dễ hiểu .","giảng viên truyền đạt tận tâm , dễ hiểu","giảng viên","Support from lecturers","truyền đạt tận tâm","Positive"
"80","giảng viên truyền đạt tận tâm , dễ hiểu .","giảng viên truyền đạt tận tâm , dễ hiểu","giảng viên","Support from lecturers","dễ hiểu","Positive"
"81","cùng sinh viên giải nhiều bài tập .","cùng sinh viên giải nhiều bài tập","cùng sinh viên","Support from lecturers","giải nhiều bài tập","Positive"
"82","dễ hiểu .","dễ hiểu","dễ hiểu","General review","dễ hiểu","Positive"
"83","truyền đạt không tốt .","truyền đạt không tốt","truyền đạt","Support from lecturers","không tốt","Negative"
"84","đảm bảo giờ lên lớp hiệu quả .","đảm bảo giờ lên lớp hiệu quả","giờ lên lớp","Support from lecturers","đảm bảo","Positive"
"85","dạy tận tâm , cung cấp thêm nhiều kiến thức không có trong môn học , giờ học thực hành rất hiệu quả .","dạy tận tâm , cung cấp thêm nhiều kiến thức không có trong môn học , giờ học thực hành rất hiệu quả","dạy","Teaching quality","tận tâm","Positive"
"85","dạy tận tâm , cung cấp thêm nhiều kiến thức không có trong môn học , giờ học thực hành rất hiệu quả .","dạy tận tâm , cung cấp thêm nhiều kiến thức không có trong môn học , giờ học thực hành rất hiệu quả","dạy","Teaching quality","cung cấp thêm nhiều kiến thức","Positive"
"86","giảng viên nhiệt tình với các bài trên lớp .","giảng viên nhiệt tình với các bài trên lớp","giảng viên","Support from lecturers","nhiệt tình","Positive"
"87","điều kiện cơ sở vật chất còn ảnh hưởng đến chất lượng môn học .","điều kiện cơ sở vật chất còn ảnh hưởng đến chất lượng môn học","điều kiện cơ sở vật chất","Learning environment","còn ảnh hưởng","Negative"
"88","thực hành chạy quá nhanh và khó hiểu .","thực hành chạy quá nhanh và khó hiểu","thực hành","Course information","chạy quá nhanh và khó hiểu","Negative"
"89","giảng viên chưa hướng dẫn kỹ những bài tập sinh viên không làm được hoặc làm sai .","giảng viên chưa hướng dẫn kỹ những bài tập sinh viên không làm được hoặc làm sai","giảng viên","Support from lecturers","chưa hướng dẫn kỹ","Negative"
"90","giảng viên hòa đồng và kể rất nhiều chuyện mang tính cập nhật thời sự .","giảng viên hòa đồng và kể rất nhiều chuyện mang tính cập nhật thời sự","giảng viên","Support from lecturers","hòa đồng","Positive"
"90","giảng viên hòa đồng và kể rất nhiều chuyện mang tính cập nhật thời sự .","giảng viên hòa đồng và kể rất nhiều chuyện mang tính cập nhật thời sự","giảng viên","Support from lecturers","kể rất nhiều","Positive"
"91","cô rất tận tâm giảng dạy .","cô rất tận tâm giảng dạy","cô","Support from lecturers","rất tận tâm","Positive"
"92","cô nhiệt tình trong việc giảng dạy và giúp đỡ sinh viên .","cô nhiệt tình trong việc giảng dạy và giúp đỡ sinh viên","cô","Support from lecturers","nhiệt tình","Positive"
"93","cô giảng bài dễ hiểu , thoải mái , vui tính , cute , phương pháp học nhiều kiểu cho mỗi đứa .","cô giảng bài dễ hiểu , thoải mái , vui tính , cute , phương pháp học nhiều kiểu cho mỗi đứa","cô giảng bài","Support from lecturers","dễ hiểu","Positive"
"93","cô giảng bài dễ hiểu , thoải mái , vui tính , cute , phương pháp học nhiều kiểu cho mỗi đứa .","cô giảng bài dễ hiểu , thoải mái , vui tính , cute , phương pháp học nhiều kiểu cho mỗi đứa","cô giảng bài","Support from lecturers","thoải mái","Positive"
"93","cô giảng bài dễ hiểu , thoải mái , vui tính , cute , phương pháp học nhiều kiểu cho mỗi đứa .","cô giảng bài dễ hiểu , thoải mái , vui tính , cute , phương pháp học nhiều kiểu cho mỗi đứa","cô giảng bài","Support from lecturers","vui tính","Positive"
"93","cô giảng bài dễ hiểu , thoải mái , vui tính , cute , phương pháp học nhiều kiểu cho mỗi đứa .","cô giảng bài dễ hiểu , thoải mái , vui tính , cute , phương pháp học nhiều kiểu cho mỗi đứa","cô giảng bài","Support from lecturers","cute","Positive"
"94","phần đầu thầy giảng không hiểu , bọn em có về xem lại nhưng thật sự không tiếp thu lại được bao nhiêu .","phần đầu thầy giảng không hiểu , bọn em có về xem lại nhưng thật sự không tiếp thu lại được bao nhiêu","thầy giảng","Support from lecturers","không hiểu","Negative"
"94","phần đầu thầy giảng không hiểu , bọn em có về xem lại nhưng thật sự không tiếp thu lại được bao nhiêu .","phần đầu thầy giảng không hiểu , bọn em có về xem lại nhưng thật sự không tiếp thu lại được bao nhiêu","thầy giảng","Support from lecturers","không tiếp thu","Negative"
"95","thầy rất tâm huyết với sinh viên .","thầy rất tâm huyết với sinh viên","thầy","Support from lecturers","rất tâm huyết","Positive"
"96","giảm thời gian thực hành , tăng số buổi thực hành , khuyến khích hoạt động thực hành ở nhà để phân bố thời gian thực hành tốt .","giảm thời gian thực hành , tăng số buổi thực hành , khuyến khích hoạt động thực hành ở nhà để phân bố thời gian thực hành tốt","thực hành","Course information","giảm thời gian","Negative"
"97","nhiệt tình hướng dẫn .","nhiệt tình hướng dẫn","hướng dẫn","Support from lecturers","nhiệt tình","Positive"
"98","thầy dạy nhiệt tình , cám ơn thầy .","thầy dạy nhiệt tình , cám ơn thầy","thầy","Support from lecturers","nhiệt tình","Positive"
"99","em nghĩ môn này chỉ nên dành cho khoa khoa học máy tính , kỹ thuật máy tính .","em nghĩ môn này chỉ nên dành cho khoa khoa học máy tính , kỹ thuật máy tính","môn này","Course information","chỉ nên dành","Neutral"
"100","khi được học với thầy wzjwz80 em cảm thấy hài lòng hơn hẳn những giảng viên trước .","khi được học với thầy wzjwz80 em cảm thấy hài lòng hơn hẳn những giảng viên trước","thầy","Support from lecturers","hài lòng hơn hẳn","Positive"
