"id","Review","Sentence Component","aspect_text","aspect","sentiment_text","sentiment"
"79","thầy dạy nhiệt tình dễ hiểu , cho làm nhiều bài tập hay thú vị .","cho làm nhiều bài tập hay thú vị","cho làm nhiều bài tập","Teaching quality","hay thú vị","Positive"
"80","thầy rất vui tính , tận tâm và có một vốn kiến thức rất phong phú .","thầy rất vui tính , tận tâm và có một vốn kiến thức rất phong phú","vui tính , tận tâm và có một vốn kiến thức rất phong phú","Teaching quality","vui tính , tận tâm và có một vốn kiến thức rất phong phú","Positive"
"81","thầy dạy tương đối ổn , có tính thực tế .","thầy dạy tương đối ổn , có tính thực tế","dạy","Teaching quality","tương đối ổn , có tính thực tế","Positive"
"82","ít sử dụng hệ thống moodle môn học , slide bài giảng các bài nộp khó khăn để nộp do sinh viên ít sử dụng hệ thống dropbox .","ít sử dụng hệ thống moodle môn học","hệ thống moodle","Organization and management","ít sử dụng","Negative"
"82","ít sử dụng hệ thống moodle môn học , slide bài giảng các bài nộp khó khăn để nộp do sinh viên ít sử dụng hệ thống dropbox .","slide bài giảng các bài nộp khó khăn để nộp do sinh viên ít sử dụng hệ thống dropbox","slide bài giảng các bài nộp khó khăn để nộp do sinh viên ít sử dụng hệ thống dropbox","Organization and management","ộp khó khăn để nộp do sinh viên ít sử dụng","Negative"
"83","cung cấp đầy đủ và cập nhật giáo trình và tài liệu phục vụ môn học hơn .","cung cấp đầy đủ và cập nhật giáo trình và tài liệu phục vụ môn học hơn","giáo trình và tài liệu","Course information","cung cấp đầy đủ","Positive"
"84","thầy rất vui tính , nói chuyện cũng vậy .","thầy rất vui tính , nói chuyện cũng vậy","thầy rất vui tính","Support from lecturers","vui tính , nói chuyện cũng vậy","Positive"
"85","thầy rất vui tính , dạy dễ hiểu .","thầy rất vui tính","thầy rất vui tính","Support from lecturers","vui tính","Positive"
"85","thầy rất vui tính , dạy dễ hiểu .","dạy dễ hiểu","dạy","Teaching quality","dễ hiểu","Positive"
"86","cô rất quan tâm tới sinh viên .","cô rất quan tâm tới sinh viên","quan tâm tới sinh viên","Support from lecturers","quan tâm","Positive"
"87","thầy dạy rất nhiệt tình nhưng bị lố giờ nhiều quá , môn học có 4 tiết nhưng lúc nào cũng gần như là 5 tiết .","thầy dạy rất nhiệt tình nhưng bị lố giờ nhiều quá","dạy","Teaching quality","nhiệt tình nhưng bị lố giờ nhiều quá","Neutral"
"87","thầy dạy rất nhiệt tình nhưng bị lố giờ nhiều quá , môn học có 4 tiết nhưng lúc nào cũng gần như là 5 tiết .","môn học có 4 tiết nhưng lúc nào cũng gần như là 5 tiết","4 tiết nhưng lúc nào cũng gần như là 5 tiết","Organization and management","cũng gần như","Neutral"
"88","gây khó khăn cho việc làm bài thi .","gây khó khăn cho việc làm bài thi","bài thi","Test and evaluation","gây khó khăn","Negative"
"89","giảng viên thụ động .","giảng viên thụ động","giảng viên thụ động","Teaching quality","thụ động","Negative"
"90","yêu nghề , hăng say , tích cực với công việc , nhiệt tình giảng dạy .","yêu nghề , hăng say , tích cực với công việc , nhiệt tình giảng dạy","yêu nghề , hăng say , tích cực với công việc , nhiệt tình giảng dạy","Teaching quality","yêu nghề , hăng say , tích cực","Positive"
"91","giảng dạy nhiệt tình và kỹ lưỡng .","giảng dạy nhiệt tình và kỹ lưỡng","giảng dạy","Teaching quality","nhiệt tình và kỹ lưỡng","Positive"
"92","toàn phải đi học ké lớp khác .","toàn phải đi học ké lớp khác","học ké lớp khác","Organization and management","phải đi học ké","Negative"
"93","truyền đạt hay giúp học sinh dễ hiểu !","truyền đạt hay giúp học sinh dễ hiểu","truyền đạt","Teaching quality","hay giúp học sinh dễ hiểu","Positive"
"94","phương pháp giảng bài của thầy khiến sinh viên dễ dàng tiếp thu được kiến thức .","phương pháp giảng bài của thầy khiến sinh viên dễ dàng tiếp thu được kiến thức","phương pháp giảng bài","Teaching quality","dễ dàng tiếp thu","Positive"
"95","đôi khi một số điều thầy nói sinh viên tự tìm hiểu mà không giải thích thêm .","đôi khi một số điều thầy nói sinh viên tự tìm hiểu mà không giải thích thêm","tự tìm hiểu mà không giải thích thêm","Support from lecturers","không giải thích thêm","Negative"
"96","cách dạy còn khô khan , nhàm chán , không tạo được cho sinh viên sự hào hứng .","cách dạy còn khô khan , nhàm chán , không tạo được cho sinh viên sự hào hứng","cách dạy","Teaching quality","khô khan , nhàm chán , không tạo được cho sinh viên sự hào hứng","Negative"
"97","khuyến khích phát biểu trong giờ học và đưa ra các bài tập khó cộng điểm để tạo hứng thú cho học sinh .","khuyến khích phát biểu trong giờ học và đưa ra các bài tập khó cộng điểm để tạo hứng thú cho học sinh","khuyến khích phát biểu trong giờ học và đưa ra các bài tập khó cộng điểm","Teaching quality","tạo hứng thú","Positive"
"98","bài thi phải sát hơn và thêm phần thi nói để kiểm tra và xếp loại đầu vào .","bài thi phải sát hơn và thêm phần thi nói để kiểm tra và xếp loại đầu vào","bài thi phải sát hơn và thêm phần thi nói","Test and evaluation","phải sát hơn","Neutral"
"99","khi hỏi thì giảng viên nói rằng đến lớp nhưng không thấy ai .","khi hỏi thì giảng viên nói rằng đến lớp nhưng không thấy ai","giảng viên nói rằng đến lớp nhưng không thấy ai","Support from lecturers","không thấy ai","Negative"
"100","nếu được thì rút ngắn thời gian học mỗi môn học trong một học kỳ thành 7 tuần 2 buổi tuần hay học theo hình thức "" cuốn chiếu "" các môn học trong một học kỳ .","nếu được thì rút ngắn thời gian học mỗi môn học trong một học kỳ thành 7 tuần 2 buổi tuần hay học theo hình thức "" cuốn chiếu "" các môn học trong một học kỳ","rút ngắn thời gian học mỗi môn học trong một học kỳ thành 7 tuần 2 buổi tuần hay học theo hình thức "" cuốn chiếu ""","Organization and management","rút ngắn thời gian học mỗi môn học trong một học kỳ thành 7 tuần 2 buổi tuần hay học theo hình thức "" cuốn chiếu ""","Neutral"
