id,Review,Sentence Component,aspect_text,aspect,sentiment_text,sentiment
27,lớp ít người nên học thoải mái .,lớp ít người nên học thoải mái,lớp ít người,Learning environment,nên học thoải mái,Positive
28,"giảng viên nhiệt tình , giảng bài tốt .",giảng viên nhiệt tình,giảng viên nhiệt tình,Support from lecturers,nhiệt tình,Positive
28,"giảng viên nhiệt tình , giảng bài tốt .",giảng bài tốt,giảng bài ,Teaching quality,tốt,Positive
29,thầy luôn biết cách thúc đẩy sinh viên học tập một cách hăng say hơn .,thầy luôn biết cách thúc đẩy sinh viên học tập một cách hăng say hơn, thúc đẩy sinh viên học tập một cách hăng say hơn,Support from lecturers,luôn biết cách,Positive
30,môn học hơi khó hiểu nên cập nhật giáo trình .,môn học hơi khó hiểu nên cập nhật giáo trình,môn học,Course information,hơi khó hiểu nên cập nhật giáo trình,Negative
31,dẫn đến các bạn sinh viên rất khó hiểu và dẫn đến nhàm chán .,dẫn đến các bạn sinh viên rất khó hiểu và dẫn đến nhàm chán,dẫn đến các bạn sinh viên rất khó hiểu và dẫn đến nhàm chán,Workload,dẫn đến các bạn sinh viên rất khó hiểu và dẫn đến nhàm chán,Negative
32,thầy cung cấp các bài giảng và việc thực hiện nó một cách hiệu quả .,thầy cung cấp các bài giảng và việc thực hiện nó một cách hiệu quả,thầy cung cấp các bài giảng và việc thực hiện nó một cách hiệu quả,Teaching quality, cung cấp các bài giảng và việc thực hiện nó một cách hiệu quả,Positive
33,bỏ vấn đề điểm danh .,bỏ vấn đề điểm danh,bỏ vấn đề điểm danh,Organization and management,bỏ vấn đề điểm danh,Neutral
34,giảng nhiều bài tập .,giảng nhiều bài tập,giảng,Teaching quality,giảng nhiều bài tập,Positive
35,thầy dạy rất nhiệt tình và rất dễ hiểu .,thầy dạy rất nhiệt tình và rất dễ hiểu,dạy,Teaching quality,rất nhiệt tình và rất dễ hiểu,Positive
36,"cần nhiều thời gian hơn nữa cho việc giảng dạy , vì kiến thức đáp ứng cho môn học chưa chuyên sâu .",cần nhiều thời gian hơn nữa cho việc giảng dạy, việc giảng dạy,Teaching quality,cần nhiều thời gian hơn nữa,Neutral
36,"cần nhiều thời gian hơn nữa cho việc giảng dạy , vì kiến thức đáp ứng cho môn học chưa chuyên sâu .",vì kiến thức đáp ứng cho môn học chưa chuyên sâu,kiến thức đáp ứng cho môn học,Course information,chưa chuyên sâu,Negative
37,cách truyền đạt hay và cuốn hút .,cách truyền đạt hay và cuốn hút,cách truyền đạt,Teaching quality, hay và cuốn hút,Positive
38,thầy wzjwz8 dạy rất nhiệt tình và dễ hiểu .,thầy wzjwz8 dạy rất nhiệt tình và dễ hiểu,dạy,Teaching quality,rất nhiệt tình và dễ hiểu,Positive
39,cần tăng số buổi gặp giáo viên hướng dẫn .,cần tăng số buổi gặp giáo viên hướng dẫn,tăng số buổi gặp giáo viên hướng dẫn,Organization and management,cần tăng số buổi gặp giáo viên hướng dẫn,Neutral
40,theo đa số sinh viên đều cảm nhận được rằng giảng viên giảng bài khó hiểu .,theo đa số sinh viên đều cảm nhận được rằng giảng viên giảng bài khó hiểu,giảng bài,Teaching quality,đa số sinh viên đều cảm nhận được rằng giảng viên giảng bài khó hiểu,Negative
41,"kiến thức , tài liệu , đề cương đầy đủ chi tiết .","kiến thức , tài liệu , đề cương đầy đủ chi tiết","kiến thức , tài liệu , đề cương",Course information,đầy đủ chi tiết,Positive
42,"ngoài ra , giảng viên còn tư vấn , định hướng phát triển nghề nghiệp cho sinh viên trong tương lai .","ngoài ra , giảng viên còn tư vấn , định hướng phát triển nghề nghiệp cho sinh viên trong tương lai","tư vấn , định hướng phát triển nghề nghiệp",Support from lecturers,"ngoài ra , giảng viên còn tư vấn , định hướng phát triển nghề nghiệp cho sinh viên trong tương lai",Positive
43,"mặc dù em rất thích cách dạy của cô nhưng có một vấn đề là cô dạy hơi nhanh , không phải giảng nhanh bài học mà cách cô nói nhanh , như vậy rất mệt vì phải nói liên hồi , mỗi lần cô nói một hơi xong là em thấy rất thương cô , chắc vì cô quen rồi , nhưng mong cô nói chậm lại một tý .",mặc dù em rất thích cách dạy của cô,cách dạy của cô,Teaching quality, rất thích,Positive
43,"mặc dù em rất thích cách dạy của cô nhưng có một vấn đề là cô dạy hơi nhanh , không phải giảng nhanh bài học mà cách cô nói nhanh , như vậy rất mệt vì phải nói liên hồi , mỗi lần cô nói một hơi xong là em thấy rất thương cô , chắc vì cô quen rồi , nhưng mong cô nói chậm lại một tý .", nhưng có một vấn đề là cô dạy hơi nhanh,cô dạy,Teaching quality,hơi nhanh,Negative
43,"mặc dù em rất thích cách dạy của cô nhưng có một vấn đề là cô dạy hơi nhanh , không phải giảng nhanh bài học mà cách cô nói nhanh , như vậy rất mệt vì phải nói liên hồi , mỗi lần cô nói một hơi xong là em thấy rất thương cô , chắc vì cô quen rồi , nhưng mong cô nói chậm lại một tý .", không phải giảng nhanh bài học mà cách cô nói nhanh,giảng nhanh bài học mà cách cô nói nhanh,Teaching quality,giảng nhanh bài học mà cách cô nói nhanh,Negative
43,"mặc dù em rất thích cách dạy của cô nhưng có một vấn đề là cô dạy hơi nhanh , không phải giảng nhanh bài học mà cách cô nói nhanh , như vậy rất mệt vì phải nói liên hồi , mỗi lần cô nói một hơi xong là em thấy rất thương cô , chắc vì cô quen rồi , nhưng mong cô nói chậm lại một tý .","như vậy rất mệt vì phải nói liên hồi , mỗi lần cô nói một hơi xong là em thấy rất thương cô , chắc vì cô quen rồi","như vậy rất mệt vì phải nói liên hồi , mỗi lần cô nói một hơi xong là em thấy rất thương cô , chắc vì cô quen rồi",General review,"như vậy rất mệt vì phải nói liên hồi , mỗi lần cô nói một hơi xong là em thấy rất thương cô , chắc vì cô quen rồi",Positive
43,"mặc dù em rất thích cách dạy của cô nhưng có một vấn đề là cô dạy hơi nhanh , không phải giảng nhanh bài học mà cách cô nói nhanh , như vậy rất mệt vì phải nói liên hồi , mỗi lần cô nói một hơi xong là em thấy rất thương cô , chắc vì cô quen rồi , nhưng mong cô nói chậm lại một tý .",nhưng mong cô nói chậm lại một tý,cô nói,Teaching quality,mong cô nói chậm lại một tý,Neutral
44,không khí học tập thoải mái và hiệu quả .,không khí học tập thoải mái và hiệu quả,không khí học tập ,Learning environment,thoải mái và hiệu quả,Positive
45,"giảng viên tận tâm , nhiệt tình , phương pháp giảng dạy dễ hiểu .","giảng viên tận tâm , nhiệt tình","giảng viên tận tâm , nhiệt tình",Support from lecturers,"tận tâm , nhiệt tình",Positive
46,"giảng viên nhiệt tình , đúng giờ , giải đáp hiệu quả thắc mắc .","giảng viên nhiệt tình , đúng giờ","giảng viên nhiệt tình , đúng giờ",Teaching quality," nhiệt tình , đúng giờ",Positive
46,"giảng viên nhiệt tình , đúng giờ , giải đáp hiệu quả thắc mắc .",giải đáp hiệu quả thắc mắc,giải đáp hiệu quả thắc mắc,Support from lecturers,giải đáp hiệu quả thắc mắc,Positive
47,điều này thật sự kích thích và dễ hiểu bài .,điều này thật sự kích thích và dễ hiểu bài,điều này thật sự kích thích và dễ hiểu bài,Teaching quality,điều này thật sự kích thích và dễ hiểu bài,Positive
48,"phần lớn thời gian trên lớp thầy toàn chép bài lên bảng , chép đầy bảng thầy lại xóa rồi chép tiếp .","phần lớn thời gian trên lớp thầy toàn chép bài lên bảng , chép đầy bảng thầy lại xóa rồi chép tiếp"," thầy toàn chép bài lên bảng , chép đầy bảng thầy lại xóa rồi chép tiếp",Teaching quality,phần lớn thời gian trên lớp,Negative
49,giáo viên nhiệt tình với lớp học .,giáo viên nhiệt tình với lớp học,giáo viên nhiệt tình với lớp học,Teaching quality,nhiệt tình với lớp học,Positive
50,"thầy wzjwz138 dạy thật sự tốt , không có góp ý gì thêm .","thầy wzjwz138 dạy thật sự tốt , không có góp ý gì thêm",dạy,Teaching quality,"thật sự tốt , không có góp ý gì thêm",Positive
51,thầy hài hước .,thầy hài hước,thầy hài hước,Teaching quality,hài hước,Positive
52,"chương trình nên sát với nhu cầu thực tế , mang tính hiệu quả , không đem những cái framework cũ biện hộ là nền tảng để học trong khi thế giới đang dần loại bỏ gần như toàn bộ bạn bè mà em biết đều không hiểu đang học cái gì và học làm chi , không có hứng để học tập như môn oop hay trí tuệ nhân tạo , tụi em học chỉ để đối phó và gần như không đối phó nổi .",chương trình nên sát với nhu cầu thực tế,chương trình ,Course information,nên sát với nhu cầu thực tế,Neutral
52,"chương trình nên sát với nhu cầu thực tế , mang tính hiệu quả , không đem những cái framework cũ biện hộ là nền tảng để học trong khi thế giới đang dần loại bỏ gần như toàn bộ bạn bè mà em biết đều không hiểu đang học cái gì và học làm chi , không có hứng để học tập như môn oop hay trí tuệ nhân tạo , tụi em học chỉ để đối phó và gần như không đối phó nổi .",không đem những cái framework cũ biện hộ là nền tảng để học trong khi thế giới đang dần loại bỏ gần như toàn bộ bạn bè mà em biết đều không hiểu đang học cái gì và học làm ch,không đem những cái framework cũ biện hộ là nền tảng để học trong khi thế giới đang dần loại bỏ gần như toàn bộ bạn bè mà em biết đều không hiểu đang học cái gì và học làm chi,Course information,không đem những cái framework cũ biện hộ là nền tảng để học trong khi thế giới đang dần loại bỏ gần như toàn bộ bạn bè mà em biết đều không hiểu đang học cái gì và học làm chi,Negative
52,"chương trình nên sát với nhu cầu thực tế , mang tính hiệu quả , không đem những cái framework cũ biện hộ là nền tảng để học trong khi thế giới đang dần loại bỏ gần như toàn bộ bạn bè mà em biết đều không hiểu đang học cái gì và học làm chi , không có hứng để học tập như môn oop hay trí tuệ nhân tạo , tụi em học chỉ để đối phó và gần như không đối phó nổi .","không có hứng để học tập như môn oop hay trí tuệ nhân tạo , tụi em học chỉ để đối phó và gần như không đối phó nổi","không có hứng để học tập như môn oop hay trí tuệ nhân tạo , tụi em học chỉ để đối phó và gần như không đối phó nổ",Course information,tụi em học chỉ để đối phó và gần như không đối phó nổi,Negative
53,thầy tận tình và hay tương tác với học sinh .,thầy tận tình và hay tương tác với học sinh, tận tình và hay tương tác với học sinh,Support from lecturers,tận tình và hay tương tác với học sinh,Positive
54,giảng viên nên liên hệ thực tế đến bài giảng .,giảng viên nên liên hệ thực tế đến bài giảng,giảng viên nên liên hệ thực tế đến bài giảng,Teaching quality,nên liên hệ thực tế đến bài giảng,Neutral
55,em xin cám ơn .,em xin cám ơn,em xin cám ơn,General review,em xin cám ơn,Positive
56,cô dạy hay nói bài đúng trọng tâm dễ hiểu .,cô dạy hay nói bài đúng trọng tâm dễ hiểu,dạy,Teaching quality,hay nói bài đúng trọng tâm dễ hiểu,Positive
57,cần dạy dễ hiểu và tận tâm hơn .,cần dạy dễ hiểu và tận tâm hơn,dạy dễ hiểu và tận tâm hơn,Teaching quality,cần dạy dễ hiểu và tận tâm hơn,Negative
58,thầy truyền đạt không có hiệu quả .,thầy truyền đạt không có hiệu quả, truyền đạt ,Teaching quality,không có hiệu quả,Negative
59,thầy rất nhiệt tình và quan tâm giúp đỡ chúng em trong khi làm bài thực hành .,thầy rất nhiệt tình và quan tâm giúp đỡ chúng em trong khi làm bài thực hành,giúp đỡ chúng em trong khi làm bài thực hành,Support from lecturers, rất nhiệt tình và quan tâm,Positive
60,cách thầy dạy học rất hay !,cách thầy dạy học rất hay,cách thầy dạy học,Teaching quality,rất hay,Positive
61,"thầy wzjwz250 nhiệt tình và có kiến thức chuyên sâu , bài giảng sâu và dễ hiểu .",thầy wzjwz250 nhiệt tình và có kiến thức chuyên sâu, kiến thức chuyên sâu,Teaching quality,thầy wzjwz250 nhiệt tình và có kiến thức chuyên sâu,Positive
61,"thầy wzjwz250 nhiệt tình và có kiến thức chuyên sâu , bài giảng sâu và dễ hiểu .",bài giảng sâu và dễ hiểu, ,Teaching quality,sâu và dễ hiểu,Positive
61,"thầy wzjwz250 nhiệt tình và có kiến thức chuyên sâu , bài giảng sâu và dễ hiểu .",bài giảng sâu và dễ hiểu,bài giảng,Teaching quality,sâu và dễ hiểu,Positive
62,"cách giảng dạy , truyền đạt kiến thức , tạo không khí thoải mái trong giờ học .","cách giảng dạy , truyền đạt kiến thức , tạo không khí thoải mái trong giờ học","cách giảng dạy , truyền đạt kiến thức",Teaching quality,tạo không khí thoải mái trong giờ học,Positive
63,cô giảng bài hơi khó hiểu .,cô giảng bài hơi khó hiểu, giảng bài ,Teaching quality,hơi khó hiểu,Negative
64,đúng giờ hiệu quả chu đáo .,đúng giờ hiệu quả chu đáo,đúng giờ hiệu quả chu đáo,Teaching quality,đúng giờ hiệu quả chu đáo,Positive
65,"thầy dạy vui tính , hứng thú trong học tập .","thầy dạy vui tính , hứng thú trong học tập",thầy dạy,Teaching quality,"vui tính , hứng thú trong học tập",Positive
66,phần ôn tập rất dễ hiểu .,phần ôn tập rất dễ hiểu,phần ôn tập,Course information, rất dễ hiểu,Positive
67,thầy thường xuyên không lên lớp vào tiết dạy !,thầy thường xuyên không lên lớp vào tiết dạy,thầy thường xuyên không lên lớp vào tiết dạy,Organization and management, thường xuyên không lên lớp vào tiết dạy,Negative
68,cần có các đề tài cụ thể và quy trình thực tế để sinh viên thực hiện ở môn học này !,cần có các đề tài cụ thể và quy trình thực tế để sinh viên thực hiện ở môn học này,môn học này,Course information,cần có các đề tài cụ thể và quy trình thực tế ,Neutral
69,"thầy dạy tận tình , dễ hiểu .","thầy dạy tận tình , dễ hiểu",dạy,Teaching quality," tận tình , dễ hiểu",Positive
70,"cô dạy rất nhiệt tình , vui tính dễ hiểu .","cô dạy rất nhiệt tình , vui tính dễ hiểu",dạy,Teaching quality,"rất nhiệt tình , vui tính dễ hiểu",Positive
71,"giảng viên nhiệt tình , tận tâm đới với sinh viên .","giảng viên nhiệt tình , tận tâm đới với sinh viên","nhiệt tình , tận tâm đới với sinh viên",Support from lecturers," nhiệt tình , tận tâm đới với sinh viên",Positive
72,thầy chỉ quan tâm vào đề thi và chạy theo thành tích .,thầy chỉ quan tâm vào đề thi và chạy theo thành tích,thầy chỉ quan tâm vào đề thi và chạy theo thành tích,Teaching quality,chỉ quan tâm vào đề thi và chạy theo thành tích,Negative
73,cám ơn thầy dạy rất hay !,cám ơn thầy dạy rất hay,thầy dạy,Teaching quality,rất hay,Positive
74,đề cương môn học nói chung chưa sát với đề cho lắm .,đề cương môn học nói chung chưa sát với đề cho lắm,đề cương môn học,Course information,nói chung chưa sát với đề cho lắm,Negative
75,và cần có thêm những lưu ý cho học sinh .,và cần có thêm những lưu ý cho học sinh,và cần có thêm những lưu ý cho học sinh,General review,và cần có thêm những lưu ý cho học sinh,Neutral
76,"tận tình , quan tâm , hướng sinh viên có mục tiêu học tập đúng đắn .","tận tình , quan tâm , hướng sinh viên có mục tiêu học tập đúng đắn",hướng sinh viên có mục tiêu học tập đúng đắn,Course information,"tận tình , quan tâm , hướng sinh viên có mục tiêu học tập đúng đắn",Positive
77,thầy rất nhiệt tình và tân tâm với sinh viên .,thầy rất nhiệt tình và tân tâm với sinh viên,nhiệt tình và tân tâm với sinh viên,Support from lecturers,rất nhiệt tình và tân tâm với sinh viên,Positive
78,"giảng viên khá nhiệt tình , thường xuyên trao đổi thông qua kênh website môn học .",giảng viên khá nhiệt tình,giảng viên khá nhiệt tình,Support from lecturers,khá nhiệt tình,Positive
78,"giảng viên khá nhiệt tình , thường xuyên trao đổi thông qua kênh website môn học .",thường xuyên trao đổi thông qua kênh website môn học, trao đổi thông qua kênh website môn học,Support from lecturers, thường xuyên,Positive
79,"khó hiểu , khó vận dụng .","khó hiểu , khó vận dụng","khó hiểu , khó vận dụng",Course information,"khó hiểu , khó vận dụng",Negative
80,bài tập hơi nhiều .,bài tập hơi nhiều,bài tập,Workload,hơi nhiều,Negative
81,"thầy dạy nhiệt tình , dễ hiểu , tận tình , làm nhiều bai tập vận dụng .","thầy dạy nhiệt tình , dễ hiểu , tận tình",dạy ,Teaching quality,"nhiệt tình , dễ hiểu , tận tình",Positive
81,"thầy dạy nhiệt tình , dễ hiểu , tận tình , làm nhiều bai tập vận dụng .",làm nhiều bai tập vận dụng,bai tập vận dụng,Workload,làm nhiều bai tập vận dụng,Positive
82,"cách dạy còn hơi khô khan , ít ví dụ , chủ yếu là giảng viên nói sinh viên nghe .","cách dạy còn hơi khô khan , ít ví dụ",cách dạy ,Teaching quality,"còn hơi khô khan , ít ví dụ",Negative
82,"cách dạy còn hơi khô khan , ít ví dụ , chủ yếu là giảng viên nói sinh viên nghe .",chủ yếu là giảng viên nói sinh viên nghe, giảng viên nói sinh viên nghe,Teaching quality,chủ yếu là giảng viên nói sinh viên nghe,Negative
83,trong khi đề thi cho phép sinh viên dùng mạng .,trong khi đề thi cho phép sinh viên dùng mạng,trong khi đề thi cho phép sinh viên dùng mạng,Test and evaluation,trong khi đề thi cho phép sinh viên dùng mạng,Neutral
84,cô chỉ dẫn rất tận tình .,cô chỉ dẫn rất tận tình,chỉ dẫn,Teaching quality,rất tận tình,Positive
85,"giảng viên nhiệt tình , truyền đạt hiệu quả , tạo không khí học tập .",giảng viên nhiệt tình,giảng viên nhiệt tình,Support from lecturers,nhiệt tình,Positive
85,"giảng viên nhiệt tình , truyền đạt hiệu quả , tạo không khí học tập ."," truyền đạt hiệu quả , tạo không khí học tập",truyền đạt ,Teaching quality,"hiệu quả , tạo không khí học tập",Positive
86,"cô dạy rất nhiệt tình , yêu sinh viên , luôn đi đúng giờ .","cô dạy rất nhiệt tình , yêu sinh viên",dạy,Teaching quality," rất nhiệt tình , yêu sinh viên",Positive
86,"cô dạy rất nhiệt tình , yêu sinh viên , luôn đi đúng giờ .",luôn đi đúng giờ,đúng giờ,Organization and management,luôn đi đúng giờ,Positive
87,phương pháp lôi cuốn sinh viên .,phương pháp lôi cuốn sinh viên,phương pháp,Teaching quality,lôi cuốn sinh viên,Positive
88,đồ án rất vừa sức sinh viên .,đồ án rất vừa sức sinh viên,đồ án,Test and evaluation, rất vừa sức sinh viên,Positive
89,"thầy giáo dạy rất nhiệt tình , khả năng truyền đạt tốt , vui vẻ , lịch sự , dễ gần .",thầy giáo dạy rất nhiệt tình,dạy,Teaching quality, rất nhiệt tình,Positive
89,"thầy giáo dạy rất nhiệt tình , khả năng truyền đạt tốt , vui vẻ , lịch sự , dễ gần .", khả năng truyền đạt tốt, khả năng truyền đạt,Teaching quality, tốt,Positive
89,"thầy giáo dạy rất nhiệt tình , khả năng truyền đạt tốt , vui vẻ , lịch sự , dễ gần .","vui vẻ , lịch sự , dễ gần","vui vẻ , lịch sự , dễ gần",Teaching quality,"vui vẻ , lịch sự , dễ gần",Positive
90,dễ hiểu và cách dạy phù hợp .,dễ hiểu và cách dạy phù hợp,cách dạy,Teaching quality,dễ hiểu và cách dạy phù hợp,Positive
91,"phòng thực hành dây mạng không rút được , wifi thì yếu .",phòng thực hành dây mạng không rút được,phòng thực hành dây mạng,Learning environment, không rút được,Negative
91,"phòng thực hành dây mạng không rút được , wifi thì yếu .",wifi thì yếu,wifi,Support from lecturers, thì yếu,Negative
92,sự nhiệt tình vui vẻ .,sự nhiệt tình vui vẻ,sự nhiệt tình vui vẻ,Teaching quality,sự nhiệt tình vui vẻ,Positive
