"id","Review","Sentence Component","aspect_text","aspect","sentiment_text","sentiment"
"9","thầy nhiệt tình giúp đỡ bọn em và chấm bài cũng không thiên vị .","thầy nhiệt tình giúp đỡ bọn em"," giúp đỡ bọn em","Support from lecturers","nhiệt tình","Positive"
"9","thầy nhiệt tình giúp đỡ bọn em và chấm bài cũng không thiên vị .","chấm bài cũng không thiên vị ","chấm bài ","Test and evaluation"," không thiên vị ","Positive"
"10","anh văn .","anh văn","anh văn","Course information","anh văn","Neutral"
"11","thầy giảng chưa sâu !","thầy giảng chưa sâu","thầy giảng","Teaching quality","chưa sâu","Negative"
"12","cô rất nhiệt tình khi dạy các em .","cô rất nhiệt tình khi dạy các em","khi dạy","Teaching quality","cô rất nhiệt tình","Positive"
"13","chơi trò chơi .","chơi trò chơi","chơi trò chơi","Course information","chơi trò chơi","Neutral"
"14","thông báo ngày nộp bài tập và báo cáo quá trễ .","thông báo ngày nộp bài tập và báo cáo quá trễ","thông báo ngày nộp bài tập và báo cáo","Organization and management","quá trễ","Negative"
"15","thầy rất nhiệt tình và vui tính .","thầy rất nhiệt tình và vui tính","thầy ","General review","rất nhiệt tình và vui tính","Positive"
"16","nên soạn slide bài giảng kỹ hơn .","nên soạn slide bài giảng kỹ hơn"," soạn slide bài giảng kỹ hơn","Teaching quality","nên ","Neutral"
"17","hi vọng khi truyền đạt một ý nào đó thầy nói ngay vào trọng tâm , tránh mở bài quá dài dòng làm người nghe khó nắm bắt và chọn lọc nội dung .","hi vọng khi truyền đạt một ý nào đó thầy nói ngay vào trọng tâm , tránh mở bài quá dài dòng làm người nghe khó nắm bắt và chọn lọc nội dung"," khi truyền đạt một ý nào đó","Teaching quality","tránh mở bài quá dài dòng","Neutral"
"18","dạy hay nhiệt tình .","dạy hay nhiệt tình","dạy","Teaching quality","hay nhiệt tình","Positive"
"19","thầy wwzjwz305 rất tốt , rất hiền , tận tâm , nhiệt tình .","thầy wwzjwz305 rất tốt , rất hiền , tận tâm , nhiệt tình","thầy wwzjwz305","General review","rất tốt , rất hiền , tận tâm , nhiệt tình","Positive"
"20","em thấy giảng viên chưa tạo được hứng thú để cho sinh viên học tập tốt hơn , khi lên lớp học lúc nào sinh viên cũng chán nản và không muốn học .","em thấy giảng viên chưa tạo được hứng thú để cho sinh viên học tập tốt hơn","giảng viên","Teaching quality","chưa tạo được hứng thú để cho sinh viên học tập tốt hơn","Negative"
"20","em thấy giảng viên chưa tạo được hứng thú để cho sinh viên học tập tốt hơn , khi lên lớp học lúc nào sinh viên cũng chán nản và không muốn học .","khi lên lớp học lúc nào sinh viên cũng chán nản và không muốn học "," khi lên lớp học lúc nào sinh viên cũng chán nản và không muốn học ","General review","chán nản và không muốn học","Negative"
"21","thầy wzjwz94 dạy tốt , nhiệt tình và thân thiện với sinh viên , nếu được cho thầy tiếp tục giảng dạy trong các học kỳ tới .","thầy wzjwz94 dạy tốt , nhiệt tình và thân thiện với sinh viên","thầy wzjwz94","Teaching quality","dạy tốt , nhiệt tình và thân thiện với sinh viên","Positive"
"21","thầy wzjwz94 dạy tốt , nhiệt tình và thân thiện với sinh viên , nếu được cho thầy tiếp tục giảng dạy trong các học kỳ tới ."," nếu được cho thầy tiếp tục giảng dạy trong các học kỳ tới","thầy tiếp tục giảng dạy trong các học kỳ tớ","General review"," nếu được","Neutral"
"22","thầy vui tính truyền đạt dễ hiểu .","thầy vui tính","thầy","General review","vui tính","Positive"
"22","thầy vui tính truyền đạt dễ hiểu .","truyền đạt dễ hiểu","truyền đạt","Teaching quality","dễ hiểu","Positive"
"23","dạy đúng giờ nhiệt tình .","dạy đúng giờ","dạy đúng giờ","Organization and management","đúng giờ","Positive"
"23","dạy đúng giờ nhiệt tình ."," nhiệt tình","nhiệt tình","Teaching quality","nhiệt tình","Positive"
"24","thầy dạy rất hay , dễ hiểu , tận tâm .","thầy dạy rất hay , dễ hiểu , tận tâm","thầy dạy","Teaching quality"," rất hay , dễ hiểu , tận tâm","Positive"
"25","nếu được , thầy kể thêm truyện ngày xưa vào những lúc giải lao .","nếu được , thầy kể thêm truyện ngày xưa vào những lúc giải lao","thầy kể thêm truyện ngày xưa vào những lúc giải lao","General review","nếu được","Neutral"
"26","giáo viên hay tới trễ .","giáo viên hay tới trễ","hay tới trễ","Organization and management","hay tới trễ","Negative"
"27","nhưng vẫn chưa nhiệt tình lắm .","nhưng vẫn chưa nhiệt tình lắm","vẫn chưa nhiệt tình lắm","Teaching quality","chưa nhiệt tình lắm","Negative"
"28","thầy giảng bài rất có tâm huyết .","thầy giảng bài rất có tâm huyết","thầy giảng bài","Teaching quality"," rất có tâm huyết","Positive"
"29","đầu tư thêm nhiều thiết bị .","đầu tư thêm nhiều thiết bị","thiết bị","Learning environment","đầu tư thêm","Neutral"
"30","giảng viên rất tận tâm trong việc giảng dạy .","giảng viên rất tận tâm trong việc giảng dạy","giảng dạy","Teaching quality","rất tận tâm","Positive"
"31","phương pháp giảng dạy của giảng viên dễ hiểu giúp sinh viên dễ nắm bắt .","phương pháp giảng dạy của giảng viên dễ hiểu giúp sinh viên dễ nắm bắt","phương pháp giảng dạy ","Teaching quality","dễ hiểu giúp sinh viên dễ nắm bắt","Positive"
"32","cho các bài kiểm tra trên lớp rất hay .","cho các bài kiểm tra trên lớp rất hay ","bài kiểm tra trên lớp","Test and evaluation","rất hay","Positive"
"33","cô dạy không nhiệt tình tuy có đầy đủ bài học .","cô dạy không nhiệt tình","cô dạy","Teaching quality","không nhiệt tình","Negative"
"33","cô dạy không nhiệt tình tuy có đầy đủ bài học .","tuy có đầy đủ bài học","có đầy đủ bài học","Teaching quality","có đầy đủ bài học","Positive"
"34","giảng viên thường xuyên đến lớp trễ .","giảng viên thường xuyên đến lớp trễ "," thường xuyên đến lớp trễ","Organization and management","thường xuyên đến lớp trễ","Negative"
"35","thầy giỏi và nhiệt tình .","thầy giỏi và nhiệt tình","thầy","General review","giỏi và nhiệt tình","Positive"
"36","lúc đầu có sai sót kỹ thuật ở mã môn học it006dote12 có hai dấu chấm nên sinh viên không được add vào môn học trong hệ thống moodle nên thầy phải cung cấp tài liệu cho sinh viên qua google site .","lúc đầu có sai sót kỹ thuật ở mã môn học it006dote12 có hai dấu chấm nên sinh viên không được add vào môn học trong hệ thống moodle nên thầy phải cung cấp tài liệu cho sinh viên qua google site ","lúc đầu có sai sót kỹ thuật ở mã môn học it006dote12 có hai dấu chấm ","General review","thầy phải cung cấp tài liệu cho sinh viên qua google site","Neutral"
"37","cách dạy của thầy không phù hợp với em nên khiến em khó khăn trong việc tiếp thu .","cách dạy của thầy không phù hợp với em nên khiến em khó khăn trong việc tiếp thu","cách dạy của thầy","General review","không phù hợp với em nên khiến em khó khăn trong việc tiếp thu","Negative"
"38","giảng viên dạy tương đối dễ hiểu , vui tính .","giảng viên dạy tương đối dễ hiểu , vui tính","giảng viên dạy ","Teaching quality","tương đối dễ hiểu , vui tính","Positive"
"39","nên bỏ môn học này vì nó không sát với chương trình học .","nên bỏ môn học này vì nó không sát với chương trình học","nên bỏ môn học này","General review","không sát với chương trình học","Negative"
"40","mong cô luôn như vậy .","mong cô luôn như vậy","mong cô luôn như vậy","General review","mong","Neutral"
"41","giáo viên giảng chậm , kỹ , dễ hiểu .","giáo viên giảng chậm , kỹ , dễ hiểu","giáo viên giảng ","Teaching quality","chậm , kỹ , dễ hiểu","Positive"
"42","máy chiếu bị ảnh hưởng bởi ánh sáng nên xem slide không rõ .","máy chiếu bị ảnh hưởng bởi ánh sáng nên xem slide không rõ","máy chiếu bị ảnh hưởng bởi ánh sáng","Learning environment","xem slide không rõ","Negative"
"43","thầy giáo nhiệt tình , vui vẻ , tận tình giải đáp thắc mắc cho sinh viên .","thầy giáo nhiệt tình , vui vẻ","thầy giáo","Teaching quality","nhiệt tình , vui vẻ ","Positive"
"43","thầy giáo nhiệt tình , vui vẻ , tận tình giải đáp thắc mắc cho sinh viên .","tận tình giải đáp thắc mắc cho sinh viên","giải đáp thắc mắc cho sinh viên","Support from lecturers","tận tình","Positive"
"44","giảng viên không giải thích gì về bài tập , nếu có giải thích thì chỉ qua loa cho xong .","giảng viên không giải thích gì về bài tập","giảng viên","Support from lecturers"," không giải thích gì về bài tập","Negative"
"44","giảng viên không giải thích gì về bài tập , nếu có giải thích thì chỉ qua loa cho xong .","nếu có giải thích thì chỉ qua loa cho xong","giải thích","Support from lecturers","qua loa","Negative"
"45","nội dung chưa cô động .","nội dung chưa cô động","nội dung","Teaching quality"," chưa cô động","Negative"
"46","cách truyền đạt kiến thức của giảng viên có hơi khó hiểu .","cách truyền đạt kiến thức của giảng viên có hơi khó hiểu","cách truyền đạt ","Teaching quality"," hơi khó hiểu ","Negative"
"47","em xin góp ý kiến như thế này , nói không phải là nói xấu thầy nhưng thầy dạy rất nhàm chán , thầy chỉ đọc slide rồi về thôi , không cho ví dụ , không hướng dẫn giải bài tập cho sinh viên .","em xin góp ý kiến như thế này , nói không phải là nói xấu thầy nhưng thầy dạy rất nhàm chán , thầy chỉ đọc slide rồi về thôi , không cho ví dụ , không hướng dẫn giải bài tập cho sinh viên"," thầy dạy","Teaching quality","rất nhàm chán","Negative"
"48","môn nhập môn công nghệ phần mềm trước đây thầy thường bắt seminar cho hết giờ , xong rồi có những câu nói gây mất thiện cảm , thiếu trách nhiệm doubledot "" tuần sau thi giữa kỳ ha , nội dung là phần này ha , mấy em xem lại bài ha , không hiểu thì hỏi bạn ha , chúng ta kết thúc ở đây ha "" .","môn nhập môn công nghệ phần mềm trước đây thầy thường bắt seminar cho hết giờ , xong rồi có những câu nói gây mất thiện cảm , thiếu trách nhiệm doubledot "" tuần sau thi giữa kỳ ha , nội dung là phần này ha , mấy em xem lại bài ha , không hiểu thì hỏi bạn ha , chúng ta kết thúc ở đây ha ""","thầy","Teaching quality","có những câu nói gây mất thiện cảm , thiếu trách nhiệm","Negative"
"49","giảng viên thường xuyên mang ví dụ và vấn đề thực tiễn vào bài giảng .","giảng viên thường xuyên mang ví dụ và vấn đề thực tiễn vào bài giảng ","giảng viên ","Teaching quality","mang ví dụ và vấn đề thực tiễn vào bài giảng","Positive"
"50","cô dạy tận tâm nhiệt tình .","cô dạy tận tâm nhiệt tình","cô dạy ","Teaching quality","tận tâm nhiệt tình","Positive"
"51","giảng viên rất nhiệt tình chỉ dẫn .","giảng viên rất nhiệt tình chỉ dẫn","nhiệt tình chỉ dẫn","Support from lecturers","nhiệt tình ","Positive"
"52","giảng viên hướng dẫn rất nhiệt tình .","giảng viên hướng dẫn rất nhiệt tình","hướng dẫn","Support from lecturers","rất nhiệt tình","Positive"
"53","giải thích thắc mắc của sinh viên .","giải thích thắc mắc của sinh viên","giải thích thắc mắc của sinh viên","Support from lecturers","giải thích ","Positive"
"54","giảng lý thuyết buồn ngủ .","giảng lý thuyết buồn ngủ","giảng lý thuyết","Teaching quality"," buồn ngủ","Negative"
"55","nên cho kiểm tra theo dạng hiểu hơn là chỉ làm những bài toán .","nên cho kiểm tra theo dạng hiểu hơn là chỉ làm những bài toán","cho kiểm tra theo dạng hiểu","Test and evaluation","hơn là chỉ làm những bài toán","Neutral"
"56","nên chú trọng vào môn học là hướng đối tượng .","nên chú trọng vào môn học là hướng đối tượng"," môn học là hướng đối tượng ","Course information","nên chú trọng","Neutral"
"57","thầy dạy rất nhiều thứ hay bên cạnh những kiến thức cơ bản !","thầy dạy rất nhiều thứ hay bên cạnh những kiến thức cơ bản ","thầy dạy ","Teaching quality","rất nhiều thứ hay","Positive"
"58","mặc dù , có thể cái này sinh viên đang tự hiểu chỉ dùng cho các sắp xếp theo tính thự tự trong các hệ điều hành như về name , size .","mặc dù , có thể cái này sinh viên đang tự hiểu chỉ dùng cho các sắp xếp theo tính thự tự trong các hệ điều hành như về name , size","mặc dù , có thể cái này sinh viên đang tự hiểu chỉ dùng cho các sắp xếp theo tính thự tự trong các hệ điều hành như về name , size","General review","có thể cái này sinh viên đang tự hiểu","Neutral"
"59","cho nghỉ nhiều buổi .","cho nghỉ nhiều buổi","cho nghỉ nhiều buổi","Organization and management","nghỉ nhiều","Negative"
"60","đi học vào chủ nhật ở trường đại học thể dục thể thao là điều vô lí .","đi học vào chủ nhật ở trường đại học thể dục thể thao là điều vô lí","đi học vào chủ nhật ở trường đại học thể dục thể thao","Organization and management","là điều vô lí ","Negative"
"61","chất lượng âm thanh chưa tốt , còn quá rè .","chất lượng âm thanh chưa tốt , còn quá rè","chất lượng âm thanh","Learning environment","chưa tốt , còn quá rè","Negative"
"62","cô dạy nhiệt tình với sinh viên .","cô dạy nhiệt tình với sinh viên","cô dạy ","Teaching quality","nhiệt tình","Positive"
"63","thầy dễ gần với sinh viên .","thầy dễ gần với sinh viên","thầy ","General review","dễ gần","Positive"
"64","thầy rất nhiệt tình với lớp , giải đáp mọi thắc mắc của học sinh .","thầy rất nhiệt tình với lớp , giải đáp mọi thắc mắc của học sinh","thầy ","Support from lecturers","nhiệt tình với lớp , giải đáp mọi thắc mắc","Positive"
"65","em thấy vậy được rồi .","em thấy vậy được rồi ","em thấy vậy được rồi ","General review","em thấy vậy được rồi ","Neutral"
"66","thầy dạy kỹ , chi tiết .","thầy dạy kỹ , chi tiết","thầy dạy","Teaching quality","kỹ , chi tiết","Positive"
"67","giảng viên nhiệt tình , tận tâm , chuẩn bị tài liệu đầy đủ .","giảng viên nhiệt tình , tận tâm","giảng viên","Teaching quality","nhiệt tình , tận tâm","Positive"
"67","giảng viên nhiệt tình , tận tâm , chuẩn bị tài liệu đầy đủ .","chuẩn bị tài liệu đầy đủ","chuẩn bị tài liệu","Support from lecturers","đầy đủ","Positive"
"68","thầy cần cho bài tập dễ hơn một chút .","thầy cần cho bài tập dễ hơn một chút ","thầy","Support from lecturers","cần cho bài tập dễ hơn một chút ","Neutral"
"69","truyền đạt của thầy hơi khó hiểu .","truyền đạt của thầy hơi khó hiểu","truyền đạt","Teaching quality","hơi khó hiểu","Negative"
"70","cô tính điểm quá trình chưa được tốt .","cô tính điểm quá trình chưa được tốt","tính điểm quá trình","Teaching quality"," chưa được tốt","Negative"
"71","đã đổi mới chương trình đột ngột thì không nên đổi cả ngôn ngữ , vì quá khó đối với sinh viên .","đã đổi mới chương trình đột ngột thì không nên đổi cả ngôn ngữ , vì quá khó đối với sinh viên","đổi mới chương trình đột ngột thì không nên đổi cả ngôn ngữ","Course information","quá khó đối với sinh viên","Negative"
"72","học thực hành nhiều hơn .","học thực hành nhiều hơn","học ","Course information","thực hành nhiều hơn","Neutral"
"73","tích cực , chuyên cần , giúp đỡ sinh viên tận tâm .","tích cực , chuyên cần","tích cực , chuyên cần","Organization and management","tích cực , chuyên cần","Positive"
"73","tích cực , chuyên cần , giúp đỡ sinh viên tận tâm .","giúp đỡ sinh viên tận tâm","giúp đỡ sinh viên ","Support from lecturers","tận tâm","Positive"
"74","không thông báo rõ ràng và đầy đủ quy định cụ thể khi cho sinh viên làm đồ án , đến khi chỉ còn một tháng cuối mới nhận được thông báo không được sử dụng một số thư viện ( sinh viên mail hỏi thì mới nhận được thông báo ) dẫn đến khó khăn cho sinh viên dù đã làm xong đồ án và phải làm lại .","không thông báo rõ ràng và đầy đủ quy định cụ thể khi cho sinh viên làm đồ án , đến khi chỉ còn một tháng cuối mới nhận được thông báo không được sử dụng một số thư viện ( sinh viên mail hỏi thì mới nhận được thông báo ) dẫn đến khó khăn cho sinh viên dù đã làm xong đồ án và phải làm lại ","không thông báo rõ ràng và đầy đủ quy định cụ thể khi cho sinh viên làm đồ án , đến khi chỉ còn một tháng cuối mới nhận được thông báo không được sử dụng một số thư viện","Organization and management","không thông báo rõ ràng và đầy đủ quy định cụ thể ","Negative"
"75","lớp có một số bạn thi không đậu ở giữa kỳ và được thi lại .","lớp có một số bạn thi không đậu ở giữa kỳ và được thi lại","thi không đậu ở giữa kỳ và được thi lại","Test and evaluation","được thi lại","Positive"
"76","chương trình còn nặng lý thuyết .","chương trình còn nặng lý thuyết","chương trình","Course information"," nặng lý thuyết","Negative"
"77","phòng wzjwz55 thiết bị thường bị trục trặc .","phòng wzjwz55 thiết bị thường bị trục trặc","phòng wzjwz55 thiết bị","Learning environment","thường bị trục trặc","Negative"
"78","chưa demo nhiều .","chưa demo nhiều","chưa demo ","Teaching quality","chưa demo","Negative"
"79","sự nhiệt tình của giảng viên .","sự nhiệt tình của giảng viên"," giảng viên","Teaching quality","nhiệt tình","Positive"
"80","môn học quá nặng cho một ngành không chuyên toán như công nghệ thông tin .","môn học quá nặng cho một ngành không chuyên toán như công nghệ thông tin","môn học ","Course information","quá nặng","Negative"
"81","chương trình dạy và kiến thức của thầy cực kỳ tốt , ứng đáp trôi trải với câu hỏi các bạn sinh viên .","chương trình dạy và kiến thức của thầy cực kỳ tốt","chương trình dạy và kiến thức của thầy ","Teaching quality","cực kỳ tốt","Positive"
"81","chương trình dạy và kiến thức của thầy cực kỳ tốt , ứng đáp trôi trải với câu hỏi các bạn sinh viên ."," ứng đáp trôi trải với câu hỏi các bạn sinh viên","ứng đáp trôi trải","Support from lecturers","trôi trải","Positive"
"82","kiểm tra bằng web .","kiểm tra bằng web","kiểm tra ","Test and evaluation"," bằng web","Neutral"
"83","mong muốn của em đó là làm thế nào để bài giảng của giảng viên vừa đào sâu kiến thức lý thuyết vừa đi vào thực tế luôn .","mong muốn của em đó là làm thế nào để bài giảng của giảng viên vừa đào sâu kiến thức lý thuyết vừa đi vào thực tế luôn","bài giảng của giảng viên ","Teaching quality"," làm thế nào để bài giảng của giảng viên vừa đào sâu kiến thức lý thuyết vừa đi vào thực tế ","Neutral"
"84","giảng viên cũng rất nhiệt tình và quan tâm sinh viên .","giảng viên cũng rất nhiệt tình và quan tâm sinh viên","giảng viên","Support from lecturers"," rất nhiệt tình và quan tâm sinh viên","Positive"
"85","giáo viên giảng dạy tận tâm , nhiệt tình .","giáo viên giảng dạy tận tâm , nhiệt tình","giáo viên giảng dạy","Teaching quality","tận tâm , nhiệt tình","Positive"
"86","giảng viên chưa chuẩn bị tốt bài giảng .","giảng viên chưa chuẩn bị tốt bài giảng","giảng viên ","Teaching quality","chưa chuẩn bị tốt bài giảng","Negative"
"87","thầy thường xuyên nghỉ .","thầy thường xuyên nghỉ","thường xuyên nghỉ","Organization and management","thường xuyên nghỉ","Negative"
"88","bài giảng thiếu sự thu hút .","bài giảng thiếu sự thu hút","bài giảng","Teaching quality","thiếu sự thu hút","Negative"
"89","các hoạt động trao đổi , thảo luận trên moodle hầu như không có , rất hạn chế .","các hoạt động trao đổi , thảo luận trên moodle hầu như không có , rất hạn chế","các hoạt động trao đổi , thảo luận trên moodle","Course information"," hầu như không có , rất hạn chế","Negative"
"90","cần dạy nhiều hơn vì khi thực hành chủ yếu sinh viên tự thực hành .","cần dạy nhiều hơn vì khi thực hành chủ yếu sinh viên tự thực hành","dạy","Teaching quality","cần dạy nhiều hơn ","Neutral"
"91","nhiệt tình , tỉ mỉ .","nhiệt tình , tỉ mỉ ","nhiệt tình , tỉ mỉ","Teaching quality","nhiệt tình , tỉ mỉ","Positive"
"92","quạt của phòng bị hư nên học hơi bị nóng .","quạt của phòng bị hư nên học hơi bị nóng","quạt của phòng bị hư","Learning environment","bị hư","Negative"
"93","đổi phòng thực hành , máy thực hành bị hư rất nhiều .","đổi phòng thực hành , máy thực hành bị hư rất nhiều","máy thực hành","Learning environment","bị hư rất nhiều","Negative"
"94","đề nghị trường có biện pháp nâng cấp phòng học vì phòng quá dơ , quá bụi , máy chiếu thì có phòng rất tốt nhưng cũng có phòng quá tệ .","đề nghị trường có biện pháp nâng cấp phòng học vì phòng quá dơ , quá bụi , máy chiếu thì có phòng rất tốt nhưng cũng có phòng quá tệ"," phòng học","Learning environment","quá dơ , quá bụi , máy chiếu thì có phòng rất tốt nhưng cũng có phòng quá tệ","Negative"
"95","dù đã kiến nghị riêng vói thầy nhưng thầy không thay đổi một cách linh hoạt giúp sinh viên nắm được lý thuyết dễ dàng hơn .","dù đã kiến nghị riêng vói thầy nhưng thầy không thay đổi một cách linh hoạt giúp sinh viên nắm được lý thuyết dễ dàng hơn"," thầy không thay đổi một cách linh hoạt","Teaching quality","dù đã kiến nghị riêng vói thầy nhưng thầy không thay đổi một cách linh hoạt ","Negative"
"96","hoạt động speaking chưa nhiều .","hoạt động speaking chưa nhiều","hoạt động speaking ","Course information","chưa nhiều","Negative"
"97","phương pháp dạy trực quan , dễ hiểu , có nhiều hoạt động cho sinh viên .","phương pháp dạy trực quan , dễ hiểu , có nhiều hoạt động cho sinh viên","phương pháp dạy","Teaching quality","trực quan , dễ hiểu , có nhiều hoạt động cho sinh viên","Positive"
"98","vui vẻ , giảng dạy tích cực .","vui vẻ , giảng dạy tích cực","vui vẻ , giảng dạy tích cực","General review","vui vẻ , giảng dạy tích cực","Positive"
"99","thầy dạy hay dễ hiểu !","thầy dạy hay dễ hiểu ","thầy dạy","Teaching quality"," hay dễ hiểu","Positive"
"100","tâm sự của một đứa sinh viên bị thầy đánh rớt .","tâm sự của một đứa sinh viên bị thầy đánh rớt"," bị thầy đánh rớt","Test and evaluation","bị thầy đánh rớt","Negative"
